user_id,channel,device,age_group,app_install,registration,kyc_start,kyc_complete,card_ordered,first_tx,install_date,first_tx_date
U005726,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-19 05:08:42.022439556,2024-07-21 14:54:12.185699659
U005727,organic_search,android,18-24,1,1,1,0,0,0,2024-07-10 00:44:40.111954486,
U005728,organic_search,ios,18-24,1,1,1,1,1,1,2024-07-26 09:02:32.870053089,2024-07-28 11:45:32.397848243
U005729,app_store,ios,35-44,1,0,0,0,0,0,2024-07-09 08:44:31.951618144,
U005730,email,android,25-34,1,1,1,1,1,1,2024-07-08 17:08:35.822809172,2024-07-12 10:45:35.388413477
U005731,paid_social,android,35-44,1,1,0,0,0,0,2024-07-25 19:39:39.894111151,
U005732,referral,android,25-34,1,1,1,1,1,1,2024-07-20 01:30:46.015759569,2024-07-21 21:38:38.355387406
U005733,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-26 01:53:29.907328599,
U005734,referral,ios,25-34,1,0,0,0,0,0,2024-07-05 08:45:56.398963208,
U005735,referral,ios,25-34,1,1,1,1,1,0,2024-07-27 15:56:36.413154614,
U005736,referral,ios,35-44,1,0,0,0,0,0,2024-07-18 03:45:45.825489432,
U005737,organic_search,android,18-24,1,1,1,1,0,0,2024-07-19 16:55:10.378670818,
U005738,organic_search,ios,35-44,1,1,1,1,1,1,2024-07-26 14:14:55.355925750,2024-07-27 23:29:06.821239459
U005739,paid_social,ios,45+,1,0,0,0,0,0,2024-07-11 15:51:57.596381244,
U005740,email,ios,18-24,1,1,0,0,0,0,2024-07-21 03:33:15.827168228,
U005741,referral,android,45+,1,1,1,0,0,0,2024-07-18 22:18:32.030624350,
U005742,email,android,18-24,1,0,0,0,0,0,2024-07-23 01:22:11.377480530,
U005743,app_store,android,25-34,1,1,0,0,0,0,2024-07-26 02:44:44.002003138,
U005744,organic_search,ios,35-44,1,1,1,1,1,0,2024-07-20 01:00:03.221456486,
U005745,referral,android,25-34,1,0,0,0,0,0,2024-07-02 21:27:13.610253812,
U005746,referral,android,18-24,1,1,1,0,0,0,2024-07-06 03:04:13.124679787,
U005747,app_store,ios,35-44,1,1,1,0,0,0,2024-07-27 17:04:24.018540527,
U005748,app_store,ios,45+,1,1,0,0,0,0,2024-07-28 02:55:59.225194185,
U005749,referral,ios,18-24,1,1,1,1,1,1,2024-07-28 02:06:06.288499080,2024-07-28 07:54:08.447012949
U005750,organic_search,ios,45+,1,1,1,1,1,0,2024-07-02 00:43:45.109447964,
U005751,email,android,25-34,1,1,1,0,0,0,2024-07-11 17:00:18.607903232,
U005752,organic_search,ios,45+,1,1,1,1,0,0,2024-07-22 06:30:00.205487758,
U005753,email,ios,18-24,1,0,0,0,0,0,2024-07-22 01:56:21.336209023,
U005754,app_store,android,35-44,1,1,1,1,1,0,2024-07-03 09:43:50.822854939,
U005755,paid_social,android,18-24,1,1,0,0,0,0,2024-07-18 01:34:35.515646965,
U005756,referral,android,45+,1,0,0,0,0,0,2024-07-05 00:00:30.181174041,
U005757,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-14 19:26:12.018073765,
U005758,paid_social,ios,25-34,1,1,1,0,0,0,2024-07-07 17:04:07.647474842,
U005759,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-02 11:43:27.506660653,
U005760,email,ios,35-44,1,1,0,0,0,0,2024-07-03 05:46:22.994233975,
U005761,app_store,ios,35-44,1,1,0,0,0,0,2024-07-26 12:07:12.223986592,
U005762,app_store,android,25-34,1,1,1,0,0,0,2024-07-21 20:24:07.516596351,
U005763,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-27 02:11:08.576705122,2024-08-01 00:54:26.591784079
U005764,email,ios,35-44,1,1,1,1,1,1,2024-07-14 03:49:59.644301329,2024-07-14 12:36:12.592684274
U005765,referral,ios,25-34,1,0,0,0,0,0,2024-07-12 13:43:57.213466622,
U005766,organic_search,android,18-24,1,0,0,0,0,0,2024-07-11 00:50:58.922021068,
U005767,organic_search,android,45+,1,1,1,1,1,0,2024-07-18 06:09:30.126769214,
U005768,organic_search,android,25-34,1,1,1,0,0,0,2024-07-10 20:14:52.468961049,
U005769,app_store,ios,25-34,1,0,0,0,0,0,2024-07-21 21:29:44.207649268,
U005770,referral,ios,25-34,1,1,1,1,1,1,2024-07-23 10:29:06.875581412,2024-07-24 23:40:33.825531651
U005771,referral,ios,45+,1,0,0,0,0,0,2024-07-25 12:34:03.240424358,
U005772,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-07 19:09:44.010449373,
U005773,referral,android,35-44,1,1,1,0,0,0,2024-07-15 18:09:31.741648113,
U005774,organic_search,android,45+,1,0,0,0,0,0,2024-07-07 06:09:17.216792827,
U005775,paid_social,android,18-24,1,1,0,0,0,0,2024-07-02 01:14:15.048018488,
U005776,referral,android,35-44,1,1,1,1,1,0,2024-07-20 19:39:30.975847671,
U005777,organic_search,android,25-34,1,1,1,0,0,0,2024-07-16 08:54:55.497903854,
U005778,email,ios,35-44,1,1,1,0,0,0,2024-07-21 06:28:44.874694819,
U005779,organic_search,android,25-34,1,1,1,1,1,1,2024-07-03 10:52:57.347274694,2024-07-03 19:17:59.641495046
U005780,referral,ios,35-44,1,1,1,1,0,0,2024-07-28 20:59:36.932386650,
U005781,paid_social,android,25-34,1,1,0,0,0,0,2024-07-28 20:12:08.053158261,
U005782,referral,ios,18-24,1,0,0,0,0,0,2024-07-14 00:28:47.577858099,
U005783,organic_search,ios,45+,1,1,1,1,1,0,2024-07-25 05:59:29.243772736,
U005784,organic_search,android,18-24,1,1,1,1,1,0,2024-07-07 19:40:41.050204802,
U005785,app_store,ios,35-44,1,1,1,1,0,0,2024-07-21 15:38:40.057231401,
U005786,organic_search,ios,18-24,1,0,0,0,0,0,2024-07-25 14:50:23.192803377,
U005787,email,ios,25-34,1,1,1,1,0,0,2024-07-23 19:27:20.630902618,
U005788,app_store,ios,35-44,1,1,1,0,0,0,2024-07-23 17:30:43.850081008,
U005789,organic_search,android,25-34,1,1,1,1,1,0,2024-07-13 23:09:14.028349381,
U005790,organic_search,android,45+,1,1,1,0,0,0,2024-07-23 23:01:59.681666405,
U005791,referral,ios,25-34,1,1,0,0,0,0,2024-07-20 08:09:13.083661130,
U005792,app_store,ios,25-34,1,1,1,1,1,0,2024-07-04 17:00:26.422390458,
U005793,app_store,android,35-44,1,0,0,0,0,0,2024-07-04 04:43:54.910312888,
U005794,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-22 14:43:54.031253080,
U005795,email,ios,25-34,1,1,1,1,1,0,2024-07-18 12:18:42.723559458,
U005796,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-15 13:01:14.702709381,
U005797,app_store,android,25-34,1,0,0,0,0,0,2024-07-26 09:40:47.724421486,
U005798,app_store,ios,25-34,1,0,0,0,0,0,2024-07-19 11:14:40.991342852,
U005799,organic_search,ios,35-44,1,1,1,0,0,0,2024-07-12 02:12:38.205717616,
U005800,organic_search,ios,35-44,1,1,1,1,0,0,2024-07-12 14:09:43.830339825,
U005801,organic_search,ios,25-34,1,1,1,1,0,0,2024-07-17 22:43:27.157689901,
U005802,organic_search,android,25-34,1,1,1,1,0,0,2024-07-22 06:54:17.968713213,
U005803,email,ios,35-44,1,1,1,1,1,1,2024-07-16 19:14:43.520171319,2024-07-20 23:13:03.985368930
U005804,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-15 05:53:14.326264640,
U005805,organic_search,ios,25-34,1,1,1,1,1,0,2024-07-21 08:28:38.179860996,
U005806,paid_social,ios,45+,1,1,0,0,0,0,2024-07-20 17:56:15.999135100,
U005807,app_store,android,18-24,1,1,1,1,0,0,2024-07-24 05:59:35.076812326,
U005808,referral,android,25-34,1,1,1,0,0,0,2024-07-02 18:02:05.281362031,
U005809,paid_social,ios,45+,1,1,1,1,1,1,2024-07-22 03:19:40.197932724,2024-08-04 10:30:08.142539223
U005810,organic_search,ios,35-44,1,1,0,0,0,0,2024-07-15 09:14:49.282942329,
U005811,app_store,ios,45+,1,1,1,0,0,0,2024-07-03 02:11:37.595984200,
U005812,email,android,25-34,1,1,1,1,0,0,2024-07-20 00:17:41.060147701,
U005813,organic_search,android,25-34,1,0,0,0,0,0,2024-07-21 01:30:54.037329501,
U005814,organic_search,ios,45+,1,1,0,0,0,0,2024-07-15 15:52:38.848562500,
U005815,organic_search,android,25-34,1,0,0,0,0,0,2024-07-23 05:25:58.486730307,
U005816,organic_search,android,35-44,1,1,1,1,1,1,2024-07-09 09:46:00.224396007,2024-07-10 07:18:57.800578632
U005817,referral,android,18-24,1,0,0,0,0,0,2024-07-06 15:40:53.943071250,
U005818,app_store,ios,35-44,1,1,0,0,0,0,2024-07-10 19:41:35.576057338,
U005819,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-12 11:33:14.201765629,
U005820,email,ios,25-34,1,1,0,0,0,0,2024-07-20 11:40:02.570931325,
U005821,paid_social,android,25-34,1,1,0,0,0,0,2024-07-24 16:11:21.833715008,
U005822,referral,android,35-44,1,1,1,1,0,0,2024-07-21 04:27:25.285438335,
U005823,referral,android,18-24,1,1,1,1,1,0,2024-07-05 20:55:10.702901179,
U005824,organic_search,ios,35-44,1,1,1,1,1,1,2024-07-11 06:05:52.371548782,2024-07-11 18:32:23.744072748
U005825,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-05 10:27:14.455572865,
U005826,referral,ios,25-34,1,1,1,0,0,0,2024-07-20 05:28:43.183570836,
U005827,organic_search,android,35-44,1,1,0,0,0,0,2024-07-07 22:46:17.407782310,
U005828,paid_social,ios,25-34,1,1,1,1,0,0,2024-07-15 17:03:36.067955187,
U005829,paid_social,ios,25-34,1,1,1,1,1,1,2024-07-23 04:06:34.756656580,2024-07-25 20:09:52.426377424
U005830,app_store,android,25-34,1,0,0,0,0,0,2024-07-19 18:52:16.293890370,
U005831,paid_social,ios,35-44,1,1,1,0,0,0,2024-07-09 08:30:26.358217088,
U005832,email,ios,45+,1,0,0,0,0,0,2024-07-10 07:41:11.243091051,
U005833,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-19 07:03:38.882150053,
U005834,email,android,25-34,1,0,0,0,0,0,2024-07-16 09:14:32.379203191,
U005835,referral,android,18-24,1,1,1,1,1,1,2024-07-03 16:46:35.124887532,2024-07-04 01:13:03.419805691
U005836,email,android,35-44,1,0,0,0,0,0,2024-07-25 11:19:20.452770562,
U005837,paid_social,ios,25-34,1,1,1,1,1,1,2024-07-15 08:28:33.969691336,2024-07-17 04:32:08.038056626
U005838,referral,android,35-44,1,1,0,0,0,0,2024-07-14 06:05:54.963127309,
U005839,referral,android,25-34,1,1,1,1,1,0,2024-07-06 13:21:04.443180768,
U005840,paid_social,android,35-44,1,1,1,1,1,1,2024-07-11 13:20:23.446853523,2024-07-21 05:37:34.310773393
U005841,organic_search,android,25-34,1,1,0,0,0,0,2024-07-10 07:39:29.906912689,
U005842,organic_search,ios,45+,1,1,0,0,0,0,2024-07-08 13:56:03.763900950,
U005843,organic_search,ios,18-24,1,1,1,1,1,0,2024-07-16 21:17:49.985385475,
U005844,email,ios,25-34,1,1,1,0,0,0,2024-07-13 22:38:56.551590060,
U005845,organic_search,android,35-44,1,1,1,0,0,0,2024-07-25 21:32:27.040313241,
U005846,organic_search,android,35-44,1,1,1,1,0,0,2024-07-27 08:34:59.349272491,
U005847,referral,android,18-24,1,0,0,0,0,0,2024-07-07 03:29:10.119988597,
U005848,paid_social,ios,45+,1,1,0,0,0,0,2024-07-03 19:16:15.053273634,
U005849,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-22 23:44:48.604559164,
U005850,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-28 20:32:48.707682521,
U005851,app_store,android,25-34,1,0,0,0,0,0,2024-07-25 04:20:21.288991171,
U005852,email,ios,25-34,1,0,0,0,0,0,2024-07-01 15:55:28.755205644,
U005853,email,android,35-44,1,0,0,0,0,0,2024-07-08 00:50:56.781869082,
U005854,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-02 05:07:33.636618224,
U005855,email,ios,25-34,1,0,0,0,0,0,2024-07-23 23:33:49.468937990,
U005856,organic_search,android,25-34,1,0,0,0,0,0,2024-07-17 06:42:19.757046373,
U005857,organic_search,ios,25-34,1,1,1,1,1,0,2024-07-15 09:13:07.894791336,
U005858,organic_search,ios,45+,1,0,0,0,0,0,2024-07-16 12:35:25.154526001,
U005859,referral,ios,45+,1,1,0,0,0,0,2024-07-08 01:38:50.085038792,
U005860,paid_social,ios,25-34,1,1,1,1,1,0,2024-07-17 20:18:03.542620737,
U005861,paid_social,android,18-24,1,1,1,0,0,0,2024-07-01 20:36:29.554300180,
U005862,organic_search,android,45+,1,1,0,0,0,0,2024-07-19 02:07:11.562630254,
U005863,paid_social,ios,18-24,1,0,0,0,0,0,2024-07-21 13:32:22.321968626,
U005864,referral,android,25-34,1,1,1,1,1,1,2024-07-19 20:16:25.137171652,2024-07-23 22:13:23.357937298
U005865,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-10 07:10:58.700300923,
U005866,referral,android,18-24,1,1,1,1,1,1,2024-07-24 03:14:55.244276552,2024-07-24 07:15:30.349298451
U005867,organic_search,android,35-44,1,1,1,1,1,1,2024-07-21 00:50:44.037826612,2024-07-21 11:12:35.618868485
U005868,email,android,25-34,1,0,0,0,0,0,2024-07-04 14:12:56.883618414,
U005869,referral,ios,45+,1,1,1,0,0,0,2024-07-06 11:08:12.898326292,
U005870,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-18 20:08:12.673160793,
U005871,organic_search,ios,25-34,1,1,1,1,1,0,2024-07-09 02:29:15.510298740,
U005872,referral,android,45+,1,0,0,0,0,0,2024-07-04 08:15:32.171946735,
U005873,email,ios,35-44,1,1,1,1,1,1,2024-07-05 08:08:20.988228220,2024-07-05 22:44:06.766874551
U005874,paid_social,ios,35-44,1,1,1,1,1,1,2024-07-05 15:17:41.083163336,2024-07-12 05:28:58.080556588
U005875,organic_search,android,18-24,1,1,1,1,1,1,2024-07-14 09:04:31.761775030,2024-07-15 18:12:45.747365500
U005876,email,ios,35-44,1,1,1,1,1,1,2024-07-18 00:09:46.888936639,2024-07-31 05:50:38.300296279
U005877,referral,ios,25-34,1,0,0,0,0,0,2024-07-05 22:32:32.383327801,
U005878,paid_social,ios,25-34,1,1,1,0,0,0,2024-07-20 22:47:51.799790706,
U005879,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-08 20:50:25.700067697,
U005880,organic_search,ios,35-44,1,1,1,0,0,0,2024-07-09 17:22:01.448402671,
U005881,referral,ios,35-44,1,1,1,1,1,1,2024-07-07 06:11:27.864102480,2024-07-07 14:23:28.298679331
U005882,paid_social,ios,35-44,1,1,0,0,0,0,2024-07-22 23:39:30.684073766,
U005883,app_store,ios,18-24,1,1,1,0,0,0,2024-07-27 20:59:41.624640891,
U005884,paid_social,android,25-34,1,0,0,0,0,0,2024-07-14 18:57:35.633922040,
U005885,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-02 04:14:40.527752276,
U005886,referral,android,25-34,1,1,1,1,1,1,2024-07-08 07:06:09.290296512,2024-07-09 03:26:41.003339222
U005887,app_store,ios,25-34,1,0,0,0,0,0,2024-07-05 10:12:35.264274714,
U005888,email,ios,18-24,1,1,1,0,0,0,2024-07-24 14:20:10.519514001,
U005889,paid_social,android,25-34,1,1,0,0,0,0,2024-07-03 09:01:18.766398410,
U005890,referral,ios,45+,1,1,1,0,0,0,2024-07-28 01:28:19.321473338,
U005891,referral,ios,25-34,1,1,1,0,0,0,2024-07-17 11:28:52.528410296,
U005892,paid_social,android,25-34,1,0,0,0,0,0,2024-07-15 11:55:16.092889816,
U005893,organic_search,android,35-44,1,1,1,0,0,0,2024-07-24 17:25:10.625756498,
U005894,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-01 18:30:43.205428292,
U005895,organic_search,ios,45+,1,1,1,0,0,0,2024-07-22 18:14:47.931365439,
U005896,app_store,android,25-34,1,1,1,0,0,0,2024-07-04 06:21:28.507039354,
U005897,paid_social,android,45+,1,1,1,0,0,0,2024-07-24 13:00:10.376956692,
U005898,app_store,ios,18-24,1,1,0,0,0,0,2024-07-15 19:36:23.109580234,
U005899,paid_social,ios,18-24,1,0,0,0,0,0,2024-07-02 17:04:44.250189535,
U005900,referral,ios,25-34,1,1,1,1,0,0,2024-07-24 07:56:26.397868164,
U005901,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-01 18:21:18.312018771,
U005902,organic_search,ios,35-44,1,1,1,1,1,1,2024-07-04 20:59:06.380248207,2024-07-05 14:55:00.446026432
U005903,paid_social,ios,18-24,1,1,1,0,0,0,2024-07-23 08:08:17.088041381,
U005904,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-14 00:23:36.222837010,
U005905,referral,ios,18-24,1,1,0,0,0,0,2024-07-25 16:17:35.553575212,
U005906,paid_social,android,35-44,1,1,0,0,0,0,2024-07-18 19:00:30.496736188,
U005907,email,ios,35-44,1,1,1,1,1,0,2024-07-18 11:00:40.762572890,
U005908,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-09 04:22:55.168754570,
U005909,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-04 17:49:59.922576354,
U005910,paid_social,android,35-44,1,1,1,0,0,0,2024-07-27 21:54:28.248057255,
U005911,app_store,android,18-24,1,1,1,1,0,0,2024-07-03 22:25:26.569575703,
U005912,referral,android,18-24,1,1,0,0,0,0,2024-07-15 19:29:42.443697973,
U005913,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-08 15:09:57.934947499,
U005914,paid_social,android,45+,1,1,1,0,0,0,2024-07-08 09:30:09.093336256,
U005915,organic_search,ios,45+,1,1,1,0,0,0,2024-07-17 15:33:42.981737363,
U005916,app_store,ios,25-34,1,1,1,1,0,0,2024-07-23 08:12:42.216279120,
U005917,referral,android,25-34,1,1,0,0,0,0,2024-07-22 18:15:52.604865428,
U005918,organic_search,android,45+,1,1,1,1,0,0,2024-07-25 07:50:05.046497044,
U005919,referral,android,25-34,1,1,1,0,0,0,2024-07-09 04:49:50.303557599,
U005920,organic_search,android,25-34,1,1,1,0,0,0,2024-07-14 00:59:05.742645108,
U005921,app_store,android,45+,1,1,0,0,0,0,2024-07-01 06:16:22.199533885,
U005922,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-21 21:53:17.961891496,
U005923,referral,ios,18-24,1,1,1,1,0,0,2024-07-09 11:10:28.456894610,
U005924,organic_search,ios,35-44,1,1,1,0,0,0,2024-07-16 17:19:25.155687234,
U005925,referral,android,18-24,1,0,0,0,0,0,2024-07-05 17:46:11.242261455,
U005926,email,ios,25-34,1,1,1,1,1,1,2024-07-23 22:38:11.287659368,2024-07-25 00:00:55.372927276
U005927,referral,android,25-34,1,1,1,1,1,1,2024-07-23 21:12:24.952878010,2024-07-24 10:56:03.381996544
U005928,referral,ios,25-34,1,0,0,0,0,0,2024-07-25 13:38:54.091370349,
U005929,email,ios,45+,1,1,1,0,0,0,2024-07-02 06:52:10.783400584,
U005930,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-28 18:55:56.110687712,2024-07-31 00:21:50.417431084
U005931,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-07 22:30:27.959412509,
U005932,organic_search,android,18-24,1,1,1,0,0,0,2024-07-09 15:56:21.973285748,
U005933,app_store,ios,35-44,1,1,1,1,1,0,2024-07-07 23:33:12.996057528,
U005934,paid_social,ios,35-44,1,1,1,1,1,1,2024-07-08 11:46:55.103888316,2024-07-13 16:04:37.499412093
U005935,referral,ios,25-34,1,0,0,0,0,0,2024-07-16 11:23:18.352685943,
U005936,referral,ios,25-34,1,1,0,0,0,0,2024-07-07 17:09:09.668779704,
U005937,organic_search,ios,35-44,1,1,0,0,0,0,2024-07-12 00:36:51.556539859,
U005938,organic_search,ios,25-34,1,1,1,1,0,0,2024-07-19 08:34:03.444246627,
U005939,organic_search,android,18-24,1,1,1,0,0,0,2024-07-24 09:48:34.591695235,
U005940,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-20 09:31:20.237445634,
U005941,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-17 15:23:05.826109491,
U005942,organic_search,android,45+,1,1,0,0,0,0,2024-07-05 03:16:24.938499352,
U005943,email,ios,35-44,1,1,1,0,0,0,2024-07-23 20:25:46.863248671,
U005944,app_store,ios,35-44,1,1,0,0,0,0,2024-07-02 01:02:55.409032759,
U005945,paid_social,ios,45+,1,1,1,1,0,0,2024-07-08 09:32:12.471698842,
U005946,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-02 14:20:36.931841800,
U005947,organic_search,android,45+,1,1,1,1,1,1,2024-07-19 16:30:44.177733932,2024-07-22 19:38:27.860176046
U005948,referral,ios,18-24,1,1,0,0,0,0,2024-07-11 07:32:43.323010231,
U005949,email,android,25-34,1,1,1,1,0,0,2024-07-19 06:10:35.690569212,
U005950,organic_search,android,35-44,1,1,0,0,0,0,2024-07-10 17:12:17.296747246,
U005951,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-13 18:15:27.975950136,
U005952,email,ios,18-24,1,0,0,0,0,0,2024-07-13 19:44:59.275794026,
U005953,referral,ios,25-34,1,1,1,1,1,0,2024-07-02 06:37:48.717352524,
U005954,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-13 01:06:44.012536250,
U005955,referral,android,25-34,1,1,1,1,1,0,2024-07-18 22:47:42.907248297,
U005956,paid_social,android,25-34,1,1,0,0,0,0,2024-07-16 06:56:49.593705687,
U005957,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-03 02:35:26.487380432,
U005958,email,ios,45+,1,0,0,0,0,0,2024-07-19 16:56:01.040573382,
U005959,email,ios,35-44,1,1,1,1,1,1,2024-07-09 15:33:20.776690998,2024-07-11 05:24:31.124291083
U005960,paid_social,android,35-44,1,1,0,0,0,0,2024-07-01 09:42:00.674883010,
U005961,app_store,android,45+,1,1,1,0,0,0,2024-07-05 08:33:36.771698206,
U005962,paid_social,android,25-34,1,1,0,0,0,0,2024-07-14 22:21:36.322980220,
U005963,email,ios,25-34,1,1,0,0,0,0,2024-07-09 16:35:23.693525541,
U005964,paid_social,android,18-24,1,0,0,0,0,0,2024-07-20 10:37:31.386872589,
U005965,email,ios,45+,1,1,1,1,0,0,2024-07-07 17:43:08.888088698,
U005966,app_store,ios,18-24,1,0,0,0,0,0,2024-07-22 15:19:08.490775126,
U005967,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-09 00:30:45.597228317,
U005968,app_store,ios,25-34,1,0,0,0,0,0,2024-07-18 09:13:13.481388217,
U005969,email,android,45+,1,0,0,0,0,0,2024-07-23 09:04:24.267103654,
U005970,email,android,25-34,1,1,0,0,0,0,2024-07-11 19:05:37.386414956,
U005971,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-02 07:27:10.515239985,
U005972,email,android,25-34,1,1,1,1,0,0,2024-07-15 23:49:09.804545644,
U005973,email,ios,25-34,1,0,0,0,0,0,2024-07-28 20:54:53.601688454,
U005974,organic_search,android,25-34,1,1,1,0,0,0,2024-07-28 03:09:45.123139029,
U005975,app_store,android,45+,1,1,0,0,0,0,2024-07-07 04:31:36.891589731,
U005976,organic_search,ios,25-34,1,1,1,1,0,0,2024-07-22 03:49:40.995599152,
U005977,organic_search,android,45+,1,1,1,1,1,0,2024-07-10 15:48:27.471539102,
U005978,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-05 11:42:11.184058933,
U005979,referral,ios,35-44,1,0,0,0,0,0,2024-07-19 15:29:40.843697550,
U005980,referral,android,25-34,1,1,1,0,0,0,2024-07-15 00:35:01.630471160,
U005981,organic_search,android,25-34,1,1,1,1,0,0,2024-07-16 02:21:46.565080614,
U005982,app_store,android,18-24,1,0,0,0,0,0,2024-07-24 04:00:28.328480143,
U005983,organic_search,android,45+,1,1,1,1,1,0,2024-07-10 10:09:26.460706852,
U005984,organic_search,ios,45+,1,1,0,0,0,0,2024-07-19 16:17:15.642317061,
U005985,organic_search,ios,35-44,1,1,1,1,1,1,2024-07-11 06:04:50.396875982,2024-07-11 17:46:36.358997458
U005986,referral,android,25-34,1,1,1,0,0,0,2024-07-02 04:42:37.650607372,
U005987,app_store,ios,25-34,1,0,0,0,0,0,2024-07-11 14:01:34.147668093,
U005988,referral,android,45+,1,1,0,0,0,0,2024-07-27 14:25:23.373383440,
U005989,email,ios,18-24,1,1,1,0,0,0,2024-07-14 12:45:08.596668297,
U005990,organic_search,android,35-44,1,0,0,0,0,0,2024-07-04 00:43:51.072795750,
U005991,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-20 06:13:10.665626966,
U005992,paid_social,android,25-34,1,0,0,0,0,0,2024-07-27 23:23:27.322839045,
U005993,paid_social,android,35-44,1,1,0,0,0,0,2024-07-26 10:08:21.140439867,
U005994,organic_search,android,18-24,1,1,1,1,1,0,2024-07-17 00:21:27.658825448,
U005995,referral,ios,25-34,1,1,1,0,0,0,2024-07-11 12:51:38.376727966,
U005996,paid_social,android,45+,1,1,1,0,0,0,2024-07-17 06:12:55.415657556,
U005997,email,android,35-44,1,1,1,0,0,0,2024-07-23 20:18:20.425672425,
U005998,paid_social,android,35-44,1,1,0,0,0,0,2024-07-25 02:45:05.377811043,
U005999,organic_search,android,35-44,1,1,0,0,0,0,2024-07-23 22:15:47.126452752,
U006000,referral,ios,18-24,1,0,0,0,0,0,2024-07-13 18:04:48.454726252,
U006001,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-04 07:52:21.248368302,
U006002,email,ios,25-34,1,1,1,0,0,0,2024-07-16 22:29:04.353966448,
U006003,referral,ios,25-34,1,1,1,0,0,0,2024-07-05 09:07:12.620778315,
U006004,organic_search,android,25-34,1,0,0,0,0,0,2024-07-02 16:57:50.401365692,
U006005,app_store,ios,35-44,1,1,1,0,0,0,2024-07-14 23:06:17.222631102,
U006006,paid_social,ios,18-24,1,0,0,0,0,0,2024-07-19 08:24:39.450352802,
U006007,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-24 21:59:13.163658345,
U006008,referral,ios,18-24,1,1,1,1,1,1,2024-07-22 22:03:55.772126251,2024-07-23 13:27:40.615229408
U006009,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-25 00:03:56.248460640,
U006010,email,ios,25-34,1,1,0,0,0,0,2024-07-22 06:45:58.370369896,
U006011,email,ios,35-44,1,1,0,0,0,0,2024-07-20 16:34:36.748995333,
U006012,app_store,ios,18-24,1,1,1,0,0,0,2024-07-01 06:48:44.807265180,
U006013,paid_social,android,25-34,1,0,0,0,0,0,2024-07-18 12:44:26.712728840,
U006014,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-04 08:57:49.580573353,
U006015,email,ios,25-34,1,1,1,1,1,0,2024-07-02 15:25:27.526538884,
U006016,organic_search,android,25-34,1,0,0,0,0,0,2024-07-05 09:06:32.278374000,
U006017,paid_social,android,45+,1,1,1,0,0,0,2024-07-24 01:15:08.396959881,
U006018,paid_social,android,25-34,1,0,0,0,0,0,2024-07-21 19:52:00.451787570,
U006019,organic_search,android,18-24,1,1,0,0,0,0,2024-07-27 13:34:30.202672450,
U006020,paid_social,ios,35-44,1,1,1,0,0,0,2024-07-28 09:52:19.364927073,
U006021,email,android,25-34,1,1,1,0,0,0,2024-07-26 00:17:12.619835937,
U006022,email,ios,18-24,1,1,1,1,1,1,2024-07-04 17:19:34.702523554,2024-07-05 11:21:20.096450416
U006023,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-25 14:16:23.526845713,
U006024,organic_search,android,18-24,1,0,0,0,0,0,2024-07-24 11:33:50.956480692,
U006025,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-25 09:22:10.912172581,
