transaction_id,user_id,tx_date,amount_eur,category,merchant,channel,status,country
52087,3183,2025-05-20 11:11:03.201426052,51.13,groceries,Edeka,card,completed,NL
4831,286,2025-05-20 11:20:42.521198536,32.1,groceries,Tesco,online,completed,IT
37007,2273,2025-05-20 11:31:09.082743424,8.25,dining,Cafe Nero,online,refunded,DE
40544,2485,2025-05-20 12:08:45.862040794,117.12,bills,Vodafone,card,completed,NL
68154,4146,2025-05-20 12:14:17.741497865,19.52,dining,McDonald's,p2p,completed,PL
63070,3823,2025-05-20 12:24:44.882600189,64.49,shopping,MediaMarkt,p2p,completed,DE
1209,77,2025-05-20 12:28:41.195323211,14.0,groceries,Tesco,card,completed,PL
21219,1283,2025-05-20 12:37:03.156512427,9.3,entertainment,Cinema City,p2p,completed,DE
69141,4202,2025-05-20 13:04:16.389142227,82.71,groceries,Rewe,online,completed,PL
49814,3049,2025-05-20 13:05:15.489465624,11.45,entertainment,Cinema City,card,completed,ES
61642,3740,2025-05-20 13:11:50.667034079,41.28,health,Apollo,online,completed,NL
24621,1497,2025-05-20 13:15:40.808900871,32.69,dining,McDonald's,p2p,completed,DE
35701,2193,2025-05-20 13:18:21.116134013,42.56,dining,Deliveroo,online,completed,IT
77117,4672,2025-05-20 13:28:15.644567507,361.66,travel,Booking.com,card,completed,DE
25234,1534,2025-05-20 13:30:42.853684677,37.53,transport,FlixBus,card,completed,DE
48383,2966,2025-05-20 13:33:44.119834839,38.39,shopping,Zalando,atm,completed,IT
9305,557,2025-05-20 13:44:45.787992334,57.31,cash,ATM Withdrawal,card,completed,ES
34263,2112,2025-05-20 13:45:55.873887690,62.64,shopping,MediaMarkt,online,completed,NL
13372,795,2025-05-20 13:55:55.163888938,45.8,p2p,P2P Transfer,card,completed,NL
80585,4883,2025-05-20 13:59:53.856350756,135.71,bills,Vodafone,card,completed,IT
12954,770,2025-05-20 14:02:18.804833819,159.28,bills,Allianz,card,completed,AT
67049,4069,2025-05-20 14:04:33.649400280,236.72,travel,Trainline,card,completed,DE
81807,4967,2025-05-20 14:12:56.182630996,52.8,groceries,Aldi,card,completed,IT
39881,2443,2025-05-20 14:21:54.135291386,8.14,entertainment,Disney+,card,completed,IT
80433,4871,2025-05-20 14:31:28.225677812,17.19,entertainment,Cinema City,card,completed,BE
15327,923,2025-05-20 14:33:15.717890574,198.99,bills,Utility Co,card,completed,DE
21711,1314,2025-05-20 14:38:01.138614570,94.9,p2p,P2P Transfer,card,completed,NL
3429,212,2025-05-20 14:50:48.143129547,14.59,transport,Uber,card,completed,DE
73130,4435,2025-05-20 15:08:37.313729157,51.96,health,Dr. Klein,card,completed,IT
47146,2888,2025-05-20 15:09:52.512569144,30.49,transport,FlixBus,card,completed,FR
80514,4879,2025-05-20 15:13:34.009365129,59.78,groceries,Carrefour,online,completed,PL
39889,2444,2025-05-20 15:21:54.437802534,8.58,entertainment,Cinema City,p2p,completed,AT
79847,4838,2025-05-20 15:26:39.915045669,47.45,shopping,IKEA,card,completed,FR
69295,4209,2025-05-20 15:33:23.502012644,21.49,transport,DB Bahn,online,completed,FR
61389,3707,2025-05-20 15:45:12.009333075,78.88,shopping,H&M,p2p,completed,PL
32405,2007,2025-05-20 15:50:47.845239103,433.65,travel,Booking.com,p2p,completed,DE
16110,972,2025-05-20 15:57:03.450671665,30.02,entertainment,Disney+,online,completed,AT
42103,2580,2025-05-20 16:01:21.312611057,21.48,health,Pharmacy Plus,card,completed,FR
71340,4332,2025-05-20 16:02:54.918056094,17.97,dining,Deliveroo,card,completed,DE
37747,2316,2025-05-20 16:06:20.048698356,22.98,shopping,Amazon,card,completed,DE
43271,2659,2025-05-20 16:10:47.440488472,24.19,transport,City Metro,online,completed,IT
72268,4381,2025-05-20 16:22:34.228063689,11.23,entertainment,Spotify,card,refunded,NL
75119,4553,2025-05-20 16:25:10.282574023,33.78,cash,ATM Withdrawal,card,completed,DE
16351,987,2025-05-20 16:30:20.502865627,92.64,shopping,IKEA,p2p,completed,DE
4350,266,2025-05-20 16:34:30.191093411,36.29,transport,FlixBus,online,completed,FR
73390,4449,2025-05-20 16:46:57.124195651,109.16,groceries,Lidl,card,completed,ES
76253,4627,2025-05-20 16:52:01.871988988,44.95,shopping,MediaMarkt,card,completed,DE
35310,2168,2025-05-20 16:56:55.763682650,56.07,groceries,Rewe,p2p,completed,DE
60195,3651,2025-05-20 17:04:26.742351449,12.98,transport,FlixBus,online,completed,DE
66123,4004,2025-05-20 17:22:37.933382115,19.08,groceries,Edeka,card,completed,ES
51251,3139,2025-05-20 17:28:53.011204593,31.38,health,Apollo,card,completed,DE
16079,971,2025-05-20 17:32:06.255702035,158.61,cash,ATM Withdrawal,atm,completed,DE
827,58,2025-05-20 17:39:44.057748764,12.9,transport,Uber,atm,completed,ES
48647,2983,2025-05-20 17:46:31.394799989,155.23,travel,Airbnb,atm,completed,NL
49344,3019,2025-05-20 17:55:49.532830933,66.74,shopping,H&M,card,completed,DE
46743,2874,2025-05-20 17:55:57.381177550,36.72,entertainment,Disney+,card,completed,PL
76306,4629,2025-05-20 17:57:28.822163293,14.72,transport,City Metro,card,completed,DE
44971,2770,2025-05-20 18:01:40.275073640,28.24,groceries,Edeka,online,declined,DE
18014,1095,2025-05-20 18:06:28.033683200,15.09,transport,DB Bahn,card,completed,NL
61835,3749,2025-05-20 18:06:45.528774549,27.22,groceries,Edeka,card,completed,BE
37588,2308,2025-05-20 18:14:19.872848843,56.09,bills,Vodafone,card,completed,FR
77904,4724,2025-05-20 18:26:12.125024943,141.04,cash,ATM Withdrawal,atm,completed,IT
56352,3400,2025-05-20 18:27:23.144698261,62.5,cash,ATM Withdrawal,online,completed,FR
45596,2805,2025-05-20 18:36:52.798804525,18.68,entertainment,Spotify,card,completed,ES
55437,3350,2025-05-20 19:04:58.543274280,106.59,groceries,Rewe,card,completed,FR
48366,2964,2025-05-20 19:09:35.952936223,10.01,groceries,Edeka,atm,completed,DE
6142,369,2025-05-20 19:16:50.292575362,38.2,health,FitLife Gym,online,completed,NL
36185,2221,2025-05-20 19:29:07.582759595,43.52,shopping,IKEA,online,completed,FR
64770,3939,2025-05-20 19:34:51.555290194,34.66,transport,Uber,p2p,completed,DE
49172,3008,2025-05-20 19:43:24.009787110,23.26,shopping,MediaMarkt,card,completed,ES
7832,469,2025-05-20 19:44:25.416931954,20.15,shopping,MediaMarkt,card,completed,NL
61132,3697,2025-05-20 19:47:58.950981026,41.13,dining,Deliveroo,card,completed,IT
263,21,2025-05-20 19:53:07.298464286,13.35,transport,Bolt,card,completed,BE
56931,3434,2025-05-20 19:57:17.816072757,25.24,entertainment,Netflix,card,completed,DE
20613,1245,2025-05-20 19:59:26.269472984,83.39,groceries,Lidl,card,completed,AT
27457,1689,2025-05-20 20:09:21.814248504,42.84,shopping,Amazon,card,completed,PL
78935,4777,2025-05-20 20:16:19.465125513,41.45,dining,McDonald's,card,completed,ES
7957,475,2025-05-20 20:24:59.663044549,45.4,groceries,Lidl,online,completed,FR
35700,2193,2025-05-20 20:25:39.325546876,32.45,groceries,Aldi,online,declined,DE
13743,817,2025-05-20 20:32:37.290147633,16.34,entertainment,Steam,online,completed,NL
17275,1046,2025-05-20 20:32:51.111491092,58.53,groceries,Aldi,online,completed,FR
25965,1588,2025-05-20 20:41:19.337858070,61.14,groceries,Aldi,atm,declined,NL
12561,753,2025-05-20 20:47:01.005615421,4.86,transport,Uber,card,completed,IT
74062,4493,2025-05-20 20:47:04.426330309,80.5,groceries,Edeka,p2p,completed,FR
57057,3438,2025-05-20 20:53:30.880428354,35.86,groceries,Edeka,online,completed,DE
80958,4910,2025-05-20 21:00:11.774515337,30.54,p2p,P2P Transfer,card,completed,DE
66858,4052,2025-05-20 21:02:38.060147480,237.94,travel,Trainline,card,completed,FR
9790,589,2025-05-20 21:15:28.157627197,22.22,transport,Bolt,card,completed,FR
31217,1928,2025-05-20 21:20:15.542983582,30.54,transport,DB Bahn,card,completed,FR
70674,4291,2025-05-20 21:22:22.533819219,20.26,dining,Cafe Nero,card,completed,DE
80010,4848,2025-05-20 21:28:57.235121014,59.84,shopping,Amazon,card,completed,ES
59160,3591,2025-05-20 21:37:11.166049200,84.56,shopping,Zalando,p2p,completed,AT
33360,2057,2025-05-20 21:45:18.109591951,85.38,cash,ATM Withdrawal,online,completed,BE
81576,4955,2025-05-20 22:07:26.433195006,16.57,groceries,Carrefour,card,completed,IT
5901,358,2025-05-20 22:15:13.715759113,55.39,shopping,Zalando,atm,completed,DE
44480,2740,2025-05-20 22:23:20.005109456,59.17,shopping,IKEA,card,completed,ES
32157,1991,2025-05-20 22:28:06.258225446,3.55,entertainment,Steam,card,completed,FR
75163,4558,2025-05-20 22:31:41.012735862,83.26,groceries,Edeka,card,completed,DE
13056,776,2025-05-20 22:48:04.000213529,44.72,shopping,IKEA,online,completed,DE
66410,4018,2025-05-20 22:51:08.628480017,26.07,dining,McDonald's,online,completed,IT
75243,4561,2025-05-20 23:03:20.921619196,230.64,bills,Allianz,card,completed,FR
58372,3530,2025-05-20 23:05:38.516884123,7.85,dining,Pizza Express,card,completed,BE
49452,3025,2025-05-20 23:11:22.940287800,11.38,transport,City Metro,card,completed,DE
64554,3927,2025-05-20 23:21:06.581696941,292.11,travel,Lufthansa,card,completed,DE
48120,2948,2025-05-20 23:23:23.306781796,53.66,shopping,IKEA,atm,completed,DE
74251,4504,2025-05-20 23:23:36.714372391,84.32,cash,ATM Withdrawal,card,completed,DE
45278,2787,2025-05-20 23:35:17.198945551,91.22,shopping,MediaMarkt,online,completed,IT
10215,621,2025-05-20 23:45:08.811713361,63.26,shopping,H&M,card,completed,DE
20001,1214,2025-05-20 23:47:29.934898512,50.76,shopping,IKEA,online,completed,FR
60167,3649,2025-05-20 23:58:00.640185862,70.88,bills,E.ON,card,completed,PL
43771,2697,2025-05-21 00:15:25.369073150,61.78,groceries,Carrefour,card,completed,PL
80217,4859,2025-05-21 00:16:43.857629123,118.18,bills,Allianz,card,completed,ES
44683,2751,2025-05-21 00:20:16.130284117,9.17,transport,FlixBus,card,completed,NL
23809,1443,2025-05-21 00:25:21.991848951,16.0,dining,McDonald's,card,completed,FR
12392,743,2025-05-21 00:27:06.512398030,68.18,groceries,Lidl,card,completed,ES
58130,3517,2025-05-21 00:32:22.650748033,15.78,transport,City Metro,card,completed,FR
16708,1007,2025-05-21 00:33:24.849574142,134.61,travel,Trainline,card,completed,PL
33495,2063,2025-05-21 00:36:14.715114825,111.26,travel,Booking.com,card,completed,PL
56560,3413,2025-05-21 00:45:14.396211760,55.37,groceries,Edeka,card,completed,IT
27975,1727,2025-05-21 00:52:56.931637569,31.36,groceries,Edeka,card,completed,DE
14366,861,2025-05-21 00:56:03.179103509,11.59,dining,Starbucks,online,completed,FR
57287,3451,2025-05-21 01:16:20.548203018,28.62,groceries,Lidl,card,completed,ES
12993,773,2025-05-21 01:19:25.038776547,21.27,groceries,Carrefour,p2p,completed,FR
82099,4984,2025-05-21 01:22:16.832184346,169.74,travel,Trainline,online,refunded,IT
81114,4922,2025-05-21 01:27:21.266859159,43.8,health,Dr. Klein,online,completed,FR
49412,3023,2025-05-21 01:40:18.857067274,17.57,entertainment,Netflix,card,completed,DE
54408,3299,2025-05-21 01:44:25.328816223,43.47,entertainment,Steam,card,completed,DE
7747,463,2025-05-21 02:01:22.638086662,22.27,groceries,Aldi,card,completed,ES
75989,4611,2025-05-21 02:06:27.942992539,58.1,groceries,Lidl,online,completed,NL
67371,4089,2025-05-21 02:11:22.881287857,44.53,cash,ATM Withdrawal,card,completed,DE
80820,4900,2025-05-21 02:25:02.539746719,35.87,groceries,Carrefour,card,completed,FR
14639,879,2025-05-21 02:32:20.708497363,38.06,cash,ATM Withdrawal,card,completed,NL
37,4,2025-05-21 02:35:42.499493934,288.48,bills,Rent Direct,online,completed,DE
40820,2505,2025-05-21 02:36:58.438817121,59.28,entertainment,Spotify,card,completed,DE
53507,3256,2025-05-21 02:59:15.882245574,146.27,bills,E.ON,card,completed,NL
65741,3985,2025-05-21 03:01:35.769467380,12.69,dining,Starbucks,online,completed,BE
52071,3181,2025-05-21 03:03:28.007113337,26.12,entertainment,Netflix,card,completed,DE
2708,163,2025-05-21 03:14:39.348760485,102.19,shopping,Amazon,card,completed,DE
17457,1054,2025-05-21 03:15:13.262298448,19.3,transport,Bolt,p2p,completed,IT
81500,4952,2025-05-21 03:27:52.626586697,23.3,dining,Cafe Nero,card,completed,DE
13979,829,2025-05-21 03:29:13.235276976,38.85,groceries,Carrefour,card,completed,NL
65051,3954,2025-05-21 03:39:05.404456785,33.27,entertainment,Spotify,online,refunded,IT
50321,3081,2025-05-21 04:08:04.067953874,56.64,dining,Pizza Express,online,completed,IT
62262,3777,2025-05-21 04:08:58.017045983,44.27,shopping,H&M,card,completed,ES
52996,3230,2025-05-21 04:11:54.197120273,21.73,groceries,Aldi,p2p,completed,NL
4733,282,2025-05-21 04:12:13.482287231,35.25,groceries,Carrefour,p2p,completed,FR
12571,754,2025-05-21 04:13:00.646243484,38.4,shopping,H&M,card,completed,DE
55938,3376,2025-05-21 04:20:46.355580637,115.58,bills,Vodafone,card,declined,FR
23085,1395,2025-05-21 04:23:11.373178041,57.79,groceries,Carrefour,p2p,completed,DE
40558,2488,2025-05-21 04:29:07.806607938,72.95,groceries,Rewe,card,completed,ES
22810,1381,2025-05-21 04:38:06.353994105,23.76,groceries,Rewe,card,completed,NL
19226,1163,2025-05-21 04:39:12.509710079,16.08,entertainment,Netflix,atm,completed,BE
60750,3679,2025-05-21 04:52:22.796068535,16.36,transport,FlixBus,card,completed,IT
16126,972,2025-05-21 04:52:55.508413805,11.07,entertainment,Cinema City,online,completed,ES
76740,4648,2025-05-21 04:53:53.628761584,157.81,bills,Allianz,atm,completed,DE
74485,4519,2025-05-21 04:54:28.281457128,231.9,bills,Allianz,card,completed,FR
31324,1935,2025-05-21 04:57:48.223481716,19.83,entertainment,Disney+,online,completed,NL
78130,4737,2025-05-21 04:58:14.637732571,65.83,dining,McDonald's,card,completed,DE
18217,1106,2025-05-21 05:14:02.430882718,133.69,groceries,Aldi,card,completed,FR
63371,3849,2025-05-21 05:15:23.854916361,25.16,entertainment,Spotify,card,completed,IT
71392,4335,2025-05-21 05:23:49.254210176,24.31,dining,Pizza Express,p2p,completed,ES
45326,2791,2025-05-21 05:25:31.439204495,22.11,dining,Deliveroo,card,completed,IT
25006,1520,2025-05-21 05:33:41.951282253,23.12,cash,ATM Withdrawal,online,completed,DE
38450,2352,2025-05-21 05:34:55.566107166,47.45,health,Pharmacy Plus,card,completed,DE
72458,4395,2025-05-21 05:35:50.580404079,33.34,shopping,Zalando,online,completed,AT
75730,4593,2025-05-21 05:40:43.035121272,28.48,transport,FlixBus,card,completed,FR
53009,3231,2025-05-21 05:49:58.639083320,471.55,travel,Lufthansa,p2p,completed,ES
68394,4159,2025-05-21 05:50:03.627654970,98.19,shopping,Zalando,online,completed,AT
12048,731,2025-05-21 05:51:31.722527145,43.48,groceries,Rewe,card,completed,DE
54360,3297,2025-05-21 05:55:40.216757612,24.07,groceries,Carrefour,online,completed,FR
82038,4980,2025-05-21 05:57:28.137008286,9.71,dining,Deliveroo,card,completed,NL
1211,78,2025-05-21 06:00:11.038845110,71.58,bills,Vodafone,online,completed,DE
57225,3445,2025-05-21 06:03:53.242595867,36.56,groceries,Rewe,card,completed,FR
81443,4946,2025-05-21 06:15:00.799942489,62.24,shopping,IKEA,online,completed,IT
19336,1170,2025-05-21 06:15:14.624573866,39.79,health,Dr. Klein,online,completed,PL
22252,1349,2025-05-21 06:19:39.035385894,36.55,groceries,Carrefour,atm,completed,DE
17312,1049,2025-05-21 06:35:38.844085355,9.66,groceries,Carrefour,p2p,completed,ES
36212,2223,2025-05-21 06:42:52.060846032,61.74,groceries,Edeka,card,completed,ES
55060,3329,2025-05-21 06:53:33.005190894,23.59,dining,Cafe Nero,card,completed,PL
63723,3870,2025-05-21 06:55:14.583781992,42.15,shopping,IKEA,card,completed,AT
15063,907,2025-05-21 07:11:40.576802389,52.71,groceries,Lidl,card,completed,DE
38572,2361,2025-05-21 07:12:14.766609052,89.26,entertainment,Cinema City,online,completed,NL
51228,3137,2025-05-21 07:13:01.486622640,20.36,dining,Starbucks,card,completed,DE
8656,516,2025-05-21 07:26:23.611323932,30.65,p2p,P2P Transfer,card,completed,PL
6630,403,2025-05-21 07:33:03.987691367,88.12,groceries,Lidl,card,completed,IT
39946,2446,2025-05-21 07:38:22.669014036,19.8,groceries,Carrefour,card,completed,PL
12766,765,2025-05-21 07:46:06.716075859,946.04,travel,Trainline,p2p,completed,ES
58573,3543,2025-05-21 07:47:19.726680310,101.64,bills,E.ON,p2p,completed,DE
72066,4371,2025-05-21 07:49:04.211283247,38.54,groceries,Lidl,card,completed,AT
80213,4859,2025-05-21 07:50:24.675063463,71.69,cash,ATM Withdrawal,online,completed,NL
33759,2079,2025-05-21 07:54:39.027155178,29.02,transport,City Metro,card,completed,ES
32818,2025,2025-05-21 08:04:13.162318913,280.84,bills,Rent Direct,card,completed,FR
81422,4944,2025-05-21 08:10:53.051930417,77.46,groceries,Lidl,online,completed,DE
32527,2011,2025-05-21 08:15:25.699232629,15.1,transport,FlixBus,card,completed,DE
78658,4766,2025-05-21 08:17:16.514410102,21.68,groceries,Aldi,card,completed,BE
72403,4390,2025-05-21 08:20:11.017992166,218.01,bills,Rent Direct,card,completed,DE
6907,418,2025-05-21 08:45:13.667852793,65.11,shopping,H&M,card,completed,BE
1900,122,2025-05-21 08:47:41.018598225,10.83,transport,City Metro,online,completed,PL
15839,958,2025-05-21 08:48:46.883021955,13.26,groceries,Tesco,card,completed,DE
42593,2605,2025-05-21 08:48:56.596783633,163.34,shopping,Zalando,online,completed,BE
53728,3262,2025-05-21 08:49:47.895200500,11.96,transport,City Metro,online,completed,DE
65826,3992,2025-05-21 08:52:40.142236837,87.61,p2p,P2P Transfer,card,completed,DE
32777,2022,2025-05-21 09:26:46.757452050,34.85,groceries,Carrefour,card,completed,BE
74976,4547,2025-05-21 09:39:22.140275500,29.68,transport,FlixBus,card,completed,NL
30169,1867,2025-05-21 09:39:33.895646395,34.41,health,FitLife Gym,online,completed,FR
73124,4434,2025-05-21 09:53:51.338861306,9.86,transport,Bolt,card,completed,ES
54474,3301,2025-05-21 09:57:25.228809095,31.41,shopping,Zalando,online,completed,ES
20548,1243,2025-05-21 10:08:36.039135840,10.99,entertainment,Spotify,card,completed,ES
24622,1497,2025-05-21 10:25:09.651877844,33.17,groceries,Aldi,atm,completed,DE
1619,102,2025-05-21 10:27:30.555648725,18.76,entertainment,Netflix,card,declined,IT
72545,4402,2025-05-21 10:31:17.707394763,15.14,transport,DB Bahn,card,completed,DE
53214,3238,2025-05-21 10:37:05.636030534,89.05,travel,Lufthansa,card,completed,DE
36145,2219,2025-05-21 10:42:39.220711908,7.03,transport,Bolt,p2p,completed,DE
27370,1684,2025-05-21 10:46:01.982681495,76.41,shopping,Zalando,online,completed,ES
15401,926,2025-05-21 10:50:00.338956152,15.26,dining,Pizza Express,online,completed,FR
728,51,2025-05-21 10:52:53.354168244,189.25,health,Apollo,card,completed,DE
53370,3248,2025-05-21 10:58:09.093150396,103.08,bills,Utility Co,online,completed,ES
73468,4455,2025-05-21 11:02:51.339768043,8.22,dining,Starbucks,card,completed,BE
61154,3697,2025-05-21 11:23:52.667870616,25.82,groceries,Edeka,card,completed,FR
26062,1591,2025-05-21 11:37:55.746653234,66.55,shopping,Amazon,card,completed,IT
76332,4630,2025-05-21 11:43:48.537166926,57.15,shopping,IKEA,card,completed,NL
17233,1044,2025-05-21 11:46:01.004581485,25.14,p2p,P2P Transfer,online,completed,ES
1595,98,2025-05-21 11:46:33.107543538,55.44,dining,Pizza Express,atm,completed,FR
59780,3629,2025-05-21 11:47:32.889635226,48.34,shopping,IKEA,card,completed,DE
11931,726,2025-05-21 11:55:24.532083284,173.6,p2p,P2P Transfer,atm,completed,IT
52339,3196,2025-05-21 12:00:55.267496052,15.82,transport,Uber,card,completed,DE
66843,4051,2025-05-21 12:11:13.991394868,28.8,groceries,Tesco,online,completed,DE
70944,4307,2025-05-21 12:14:05.906399547,46.13,cash,ATM Withdrawal,online,completed,DE
40275,2470,2025-05-21 12:14:09.096478906,26.73,shopping,Amazon,card,completed,IT
65503,3975,2025-05-21 12:24:22.502221652,31.41,health,Apollo,card,completed,ES
9937,595,2025-05-21 12:29:32.029406684,244.53,bills,Utility Co,atm,completed,DE
77398,4686,2025-05-21 12:36:56.031539037,38.3,shopping,MediaMarkt,card,completed,IT
32974,2034,2025-05-21 12:49:36.307401813,60.6,transport,FlixBus,online,completed,BE
62069,3763,2025-05-21 13:05:34.451293309,78.35,groceries,Edeka,online,completed,IT
13316,793,2025-05-21 13:23:10.786137043,138.81,cash,ATM Withdrawal,online,completed,DE
62556,3795,2025-05-21 13:30:54.752963454,41.52,bills,E.ON,online,completed,ES
30317,1879,2025-05-21 13:35:51.193358223,100.79,shopping,MediaMarkt,card,completed,NL
33566,2068,2025-05-21 13:37:09.600056045,27.68,entertainment,Cinema City,online,completed,ES
61687,3741,2025-05-21 13:40:05.823331968,52.66,cash,ATM Withdrawal,card,completed,DE
38859,2382,2025-05-21 14:25:57.771442516,49.23,dining,Pizza Express,online,completed,DE
79071,4786,2025-05-21 14:31:10.635842487,30.13,dining,Cafe Nero,atm,completed,ES
41685,2556,2025-05-21 14:31:43.641567408,156.42,bills,Vodafone,card,completed,FR
79278,4798,2025-05-21 14:35:38.866364689,22.48,shopping,IKEA,card,completed,DE
29506,1823,2025-05-21 14:39:29.518097987,11.33,p2p,P2P Transfer,card,completed,PL
36580,2241,2025-05-21 14:47:17.349726888,20.57,transport,City Metro,online,completed,FR
6636,405,2025-05-21 14:48:54.473313432,47.58,shopping,Amazon,card,completed,ES
1410,88,2025-05-21 14:49:08.027209398,44.32,dining,Starbucks,online,completed,NL
43369,2667,2025-05-21 14:52:23.309979660,31.57,groceries,Rewe,card,completed,DE
35061,2156,2025-05-21 14:53:25.603076584,23.13,health,Apollo,card,completed,DE
51340,3144,2025-05-21 14:58:48.555868693,21.1,transport,City Metro,online,completed,DE
79240,4795,2025-05-21 15:12:33.781756749,13.62,dining,Deliveroo,card,completed,DE
29391,1813,2025-05-21 15:26:18.195271716,40.43,cash,ATM Withdrawal,card,completed,FR
16842,1017,2025-05-21 15:27:35.510888721,38.03,shopping,MediaMarkt,card,completed,IT
74239,4504,2025-05-21 15:29:45.026007918,22.92,transport,City Metro,card,completed,FR
72480,4396,2025-05-21 15:35:07.666876691,49.95,dining,Cafe Nero,online,completed,DE
19801,1201,2025-05-21 16:00:46.808897244,351.17,travel,Ryanair,p2p,completed,IT
4093,257,2025-05-21 16:08:10.239082048,49.34,p2p,P2P Transfer,card,completed,DE
39746,2433,2025-05-21 16:11:32.443185868,19.28,transport,DB Bahn,card,completed,DE
1621,102,2025-05-21 16:13:44.429698856,454.31,travel,Airbnb,atm,completed,IT
59428,3605,2025-05-21 16:14:46.321538040,22.55,transport,FlixBus,atm,completed,DE
29021,1789,2025-05-21 16:16:08.517595877,6.89,dining,Pizza Express,card,completed,PL
1743,111,2025-05-21 16:18:46.416093122,49.61,shopping,Zalando,card,completed,ES
39636,2423,2025-05-21 16:19:52.522882046,30.02,transport,City Metro,card,completed,NL
2985,186,2025-05-21 16:25:00.846642630,6.24,transport,Bolt,card,completed,DE
22961,1389,2025-05-21 16:27:37.944004731,34.41,cash,ATM Withdrawal,card,completed,IT
18097,1100,2025-05-21 16:28:18.726706845,185.02,bills,E.ON,card,completed,IT
33721,2079,2025-05-21 16:40:25.267847050,29.27,transport,Bolt,card,completed,IT
38603,2364,2025-05-21 16:42:13.778494568,257.62,bills,E.ON,card,completed,IT
46433,2860,2025-05-21 16:52:30.682058206,33.48,entertainment,Spotify,online,completed,BE
74456,4516,2025-05-21 16:54:47.311071367,22.21,transport,FlixBus,card,completed,FR
912,61,2025-05-21 17:10:14.049132473,24.0,dining,Pizza Express,online,completed,DE
11250,682,2025-05-21 17:18:52.038393336,50.1,groceries,Carrefour,card,declined,IT
44279,2730,2025-05-21 17:22:44.008189607,83.65,groceries,Aldi,atm,completed,PL
44801,2762,2025-05-21 17:23:55.639288587,26.43,dining,Cafe Nero,online,completed,PL
23757,1441,2025-05-21 17:34:25.019542963,173.92,bills,Rent Direct,card,completed,ES
12990,772,2025-05-21 17:36:19.574133526,19.33,dining,Starbucks,card,completed,IT
25698,1567,2025-05-21 17:37:41.376078834,54.53,groceries,Rewe,p2p,completed,IT
24524,1489,2025-05-21 17:40:57.029663303,378.03,bills,E.ON,atm,completed,PL
74582,4525,2025-05-21 17:42:39.231143156,153.25,travel,Booking.com,card,completed,AT
14658,881,2025-05-21 17:44:38.524798109,16.3,groceries,Rewe,card,completed,FR
44050,2718,2025-05-21 17:48:19.239704110,196.24,shopping,Zalando,card,completed,DE
31509,1943,2025-05-21 17:57:07.034382172,14.12,groceries,Aldi,card,completed,IT
16168,975,2025-05-21 18:04:35.387035904,25.45,groceries,Lidl,online,completed,DE
1287,84,2025-05-21 18:09:47.444039979,249.84,travel,Trainline,card,completed,FR
15735,951,2025-05-21 18:17:33.582591942,29.65,transport,City Metro,card,completed,DE
45315,2791,2025-05-21 18:23:32.716177039,81.54,bills,Rent Direct,p2p,completed,DE
15099,908,2025-05-21 18:27:15.530851725,15.42,dining,Deliveroo,card,completed,ES
26276,1608,2025-05-21 18:28:47.602926845,64.46,shopping,Zalando,card,completed,ES
66083,4001,2025-05-21 18:40:00.760256135,44.27,groceries,Edeka,p2p,completed,IT
3432,212,2025-05-21 18:41:45.187012795,225.09,bills,Utility Co,p2p,completed,FR
73975,4487,2025-05-21 19:06:31.760270222,51.86,dining,Pizza Express,online,completed,PL
358,27,2025-05-21 19:17:03.765224837,44.54,groceries,Edeka,card,completed,DE
42281,2585,2025-05-21 19:29:14.308260123,14.12,groceries,Rewe,card,completed,DE
70898,4304,2025-05-21 19:35:07.172232970,115.97,cash,ATM Withdrawal,card,completed,DE
58936,3572,2025-05-21 19:38:00.050454692,44.83,health,Apollo,card,completed,DE
62864,3811,2025-05-21 19:39:09.868428616,45.47,groceries,Lidl,card,completed,IT
16807,1015,2025-05-21 19:42:00.411171592,65.38,groceries,Edeka,card,refunded,ES
71153,4323,2025-05-21 19:48:03.819425832,94.05,shopping,MediaMarkt,atm,completed,IT
52895,3224,2025-05-21 19:51:08.305483777,42.63,groceries,Rewe,card,completed,DE
69859,4243,2025-05-21 19:51:45.870775335,29.16,p2p,P2P Transfer,card,completed,NL
75557,4579,2025-05-21 20:05:07.060535747,57.88,groceries,Lidl,online,completed,ES
55685,3361,2025-05-21 20:07:51.325959074,32.35,entertainment,Netflix,online,completed,AT
35857,2200,2025-05-21 20:10:07.596979305,64.46,groceries,Carrefour,card,completed,DE
27460,1689,2025-05-21 20:11:55.433812153,163.83,shopping,MediaMarkt,card,completed,DE
74612,4528,2025-05-21 20:14:32.293778020,21.27,health,Apollo,online,completed,ES
36420,2232,2025-05-21 20:14:42.192733001,206.53,travel,Ryanair,online,completed,NL
10090,614,2025-05-21 20:22:13.398568680,17.03,groceries,Edeka,p2p,declined,IT
37032,2275,2025-05-21 20:30:52.583887595,27.17,dining,McDonald's,card,completed,BE
23160,1401,2025-05-21 20:43:41.576416538,29.92,health,FitLife Gym,card,completed,IT
10628,646,2025-05-21 21:04:14.638613096,149.08,bills,Allianz,card,completed,FR
24083,1462,2025-05-21 21:07:17.914049163,21.41,groceries,Aldi,online,completed,FR
44370,2734,2025-05-21 21:16:14.909102981,12.79,dining,Cafe Nero,card,completed,DE
54319,3292,2025-05-21 21:17:16.432383707,16.05,transport,Uber,online,completed,DE
