referral_id,referrer_id,referee_id,invite_date,status,reward_eur,channel
12595,6020,20595,2025-06-04 04:39:01.939394862,sent,0.0,email
5073,3360,13073,2025-06-04 06:21:39.870871225,sent,0.0,link
9882,2212,17882,2025-06-04 06:48:28.141001421,sent,0.0,in_app
7432,6056,15432,2025-06-04 07:01:22.027657128,accepted,0.0,email
6645,2055,14645,2025-06-04 07:20:00.282726430,sent,0.0,in_app
703,5187,8703,2025-06-04 07:20:56.609601437,first_tx,20.0,email
4707,6500,12707,2025-06-04 07:21:12.854335590,kyc_completed,10.0,email
9405,5532,17405,2025-06-04 07:54:42.147991848,accepted,0.0,email
6338,1637,14338,2025-06-04 09:39:19.184543821,first_tx,20.0,email
9633,4646,17633,2025-06-04 10:25:50.249940513,first_tx,20.0,in_app
13966,3325,21966,2025-06-04 11:35:33.904755749,accepted,0.0,in_app
14812,1407,22812,2025-06-04 11:46:44.942272426,kyc_completed,10.0,in_app
13119,7386,21119,2025-06-04 12:30:16.084717807,first_tx,20.0,email
13824,1533,21824,2025-06-04 12:31:55.336785018,sent,0.0,email
334,4059,8334,2025-06-04 13:09:35.008795549,sent,0.0,link
8811,1258,16811,2025-06-04 13:35:13.816605765,accepted,0.0,in_app
8448,7147,16448,2025-06-04 13:51:34.710437793,first_tx,20.0,email
11438,84,19438,2025-06-04 14:24:33.330517009,accepted,0.0,link
13920,7924,21920,2025-06-04 15:43:56.071347067,sent,0.0,link
10816,2831,18816,2025-06-04 15:51:09.671698221,accepted,0.0,email
3667,1224,11667,2025-06-04 15:52:26.833347073,sent,0.0,link
1028,5385,9028,2025-06-04 16:54:25.634110515,first_tx,20.0,in_app
3603,4007,11603,2025-06-04 18:42:45.809091167,sent,0.0,link
14855,1557,22855,2025-06-04 19:10:38.167703158,sent,0.0,email
6354,657,14354,2025-06-04 19:51:57.874349678,kyc_completed,10.0,email
11191,5904,19191,2025-06-04 21:11:36.463140481,sent,0.0,in_app
12806,6936,20806,2025-06-04 21:52:28.290106983,sent,0.0,in_app
2056,4531,10056,2025-06-04 22:09:57.888184942,kyc_completed,10.0,email
5317,4654,13317,2025-06-04 22:39:41.329660510,first_tx,20.0,email
987,6302,8987,2025-06-04 23:02:28.285764259,first_tx,20.0,in_app
2092,1131,10092,2025-06-04 23:50:52.603362718,sent,0.0,email
3292,3596,11292,2025-06-05 00:57:34.536769404,first_tx,20.0,in_app
14402,6810,22402,2025-06-05 01:16:37.441686103,first_tx,20.0,in_app
4585,3160,12585,2025-06-05 02:23:09.828193971,accepted,0.0,in_app
2399,7302,10399,2025-06-05 02:24:28.734999108,kyc_completed,10.0,in_app
10475,5677,18475,2025-06-05 02:29:03.529482403,first_tx,20.0,email
9099,6247,17099,2025-06-05 03:08:39.071242636,sent,0.0,in_app
14733,3245,22733,2025-06-05 03:31:57.336189009,sent,0.0,in_app
383,6787,8383,2025-06-05 03:59:17.682699166,sent,0.0,in_app
11576,756,19576,2025-06-05 04:53:27.821119747,accepted,0.0,email
9222,3553,17222,2025-06-05 06:03:38.122191809,first_tx,20.0,link
13381,288,21381,2025-06-05 06:59:42.534974800,sent,0.0,in_app
3097,1505,11097,2025-06-05 12:20:25.876736998,first_tx,20.0,in_app
8851,1698,16851,2025-06-05 17:31:44.419373515,sent,0.0,in_app
8553,7676,16553,2025-06-05 18:27:46.301656968,kyc_completed,10.0,link
783,5270,8783,2025-06-05 18:39:17.459078002,sent,0.0,in_app
581,7307,8581,2025-06-05 20:10:07.820352768,sent,0.0,email
12575,5997,20575,2025-06-05 20:50:29.505370344,first_tx,20.0,email
2726,1450,10726,2025-06-05 20:59:24.239193982,accepted,0.0,email
14390,5525,22390,2025-06-05 21:55:54.906565811,accepted,0.0,link
137,2224,8137,2025-06-05 22:56:40.550721339,accepted,0.0,link
12206,1891,20206,2025-06-06 00:11:29.632518404,first_tx,20.0,link
3512,1460,11512,2025-06-06 01:22:31.219658371,sent,0.0,in_app
14679,1718,22679,2025-06-06 03:03:38.628788618,accepted,0.0,in_app
4923,3345,12923,2025-06-06 03:30:48.952997867,kyc_completed,10.0,email
3977,5558,11977,2025-06-06 04:47:59.881063237,first_tx,20.0,email
12364,7655,20364,2025-06-06 06:42:00.429940918,accepted,0.0,in_app
9352,1650,17352,2025-06-06 08:48:35.986553262,sent,0.0,in_app
3498,1873,11498,2025-06-06 09:28:04.375915821,sent,0.0,in_app
3289,7638,11289,2025-06-06 09:48:01.725344873,accepted,0.0,email
3334,7286,11334,2025-06-06 12:16:36.462702457,sent,0.0,email
3980,5855,11980,2025-06-06 12:51:11.314323417,sent,0.0,in_app
4081,7626,12081,2025-06-06 12:56:36.020497859,sent,0.0,in_app
661,3283,8661,2025-06-06 13:25:15.464328850,first_tx,20.0,in_app
10735,2019,18735,2025-06-06 14:04:01.049786489,sent,0.0,in_app
2993,1027,10993,2025-06-06 14:34:01.978779253,accepted,0.0,link
4036,2615,12036,2025-06-06 14:58:42.860081412,accepted,0.0,in_app
10022,321,18022,2025-06-06 15:13:02.071696601,accepted,0.0,email
3121,998,11121,2025-06-06 18:34:53.785073588,sent,0.0,in_app
148,7262,8148,2025-06-06 19:11:58.255552438,sent,0.0,in_app
4535,5813,12535,2025-06-06 19:51:31.664840299,kyc_completed,10.0,email
9089,4,17089,2025-06-06 21:17:35.535948328,first_tx,20.0,email
6816,7916,14816,2025-06-06 21:44:51.264582950,sent,0.0,link
7140,4065,15140,2025-06-06 23:47:26.511665150,accepted,0.0,in_app
9179,1924,17179,2025-06-06 23:49:18.445768518,accepted,0.0,in_app
3400,6724,11400,2025-06-07 00:01:44.651751288,accepted,0.0,in_app
2305,884,10305,2025-06-07 00:20:48.082597920,accepted,0.0,in_app
13269,4692,21269,2025-06-07 00:44:33.174846807,sent,0.0,in_app
3826,5900,11826,2025-06-07 03:55:27.659493045,sent,0.0,email
4756,1387,12756,2025-06-07 05:31:38.612722687,accepted,0.0,in_app
7763,1600,15763,2025-06-07 05:41:33.649921129,sent,0.0,link
9840,1227,17840,2025-06-07 06:23:36.045554530,accepted,0.0,in_app
3047,5063,11047,2025-06-07 06:39:20.532772975,sent,0.0,in_app
13646,5043,21646,2025-06-07 06:53:59.404672714,sent,0.0,email
1819,1365,9819,2025-06-07 07:44:08.472878050,first_tx,20.0,email
1057,7508,9057,2025-06-07 07:44:09.250585480,sent,0.0,in_app
1818,6364,9818,2025-06-07 07:50:37.694862458,first_tx,20.0,in_app
10897,123,18897,2025-06-07 07:54:45.286260212,accepted,0.0,email
8683,6372,16683,2025-06-07 09:34:45.407113167,first_tx,20.0,link
14670,3068,22670,2025-06-07 10:16:30.453383118,sent,0.0,link
5423,4153,13423,2025-06-07 10:16:49.606100448,accepted,0.0,link
667,4882,8667,2025-06-07 10:38:11.093452402,kyc_completed,10.0,in_app
14991,887,22991,2025-06-07 11:19:52.658321514,sent,0.0,in_app
6374,1529,14374,2025-06-07 11:33:43.519017890,kyc_completed,10.0,in_app
13698,6853,21698,2025-06-07 13:12:59.491583464,accepted,0.0,in_app
14691,2905,22691,2025-06-07 13:43:40.247807162,accepted,0.0,email
4621,7874,12621,2025-06-07 14:43:41.165110280,accepted,0.0,in_app
6301,6503,14301,2025-06-07 17:09:16.325079661,first_tx,20.0,email
1155,1348,9155,2025-06-07 17:15:37.233308534,first_tx,20.0,in_app
9677,4663,17677,2025-06-07 17:43:31.041902251,first_tx,20.0,email
12477,1329,20477,2025-06-07 17:56:29.886727280,accepted,0.0,in_app
1810,2864,9810,2025-06-07 17:58:44.821268783,sent,0.0,email
9077,4085,17077,2025-06-07 18:59:44.734673267,accepted,0.0,email
13927,4999,21927,2025-06-07 19:36:14.891489369,first_tx,20.0,in_app
2306,1640,10306,2025-06-07 19:49:02.473907759,sent,0.0,in_app
9669,5387,17669,2025-06-07 19:49:54.074779412,accepted,0.0,link
7542,4054,15542,2025-06-07 19:54:47.235934247,sent,0.0,in_app
2635,1222,10635,2025-06-07 20:13:20.472484103,sent,0.0,in_app
9984,1698,17984,2025-06-07 20:45:44.565115988,kyc_completed,10.0,in_app
5906,1319,13906,2025-06-07 22:04:46.731430824,accepted,0.0,in_app
1876,5344,9876,2025-06-07 22:20:12.085511380,sent,0.0,email
7713,6474,15713,2025-06-07 22:58:32.053175103,first_tx,20.0,in_app
2121,2023,10121,2025-06-07 23:52:24.296858042,sent,0.0,in_app
5096,1179,13096,2025-06-08 01:01:54.462297930,accepted,0.0,email
7147,561,15147,2025-06-08 02:45:20.292535719,accepted,0.0,email
12392,3281,20392,2025-06-08 04:42:31.509392538,kyc_completed,10.0,email
11939,5168,19939,2025-06-08 05:30:25.831899823,sent,0.0,in_app
5805,1118,13805,2025-06-08 06:33:31.697728326,sent,0.0,in_app
4239,5778,12239,2025-06-08 07:50:02.490523321,sent,0.0,in_app
1878,1197,9878,2025-06-08 08:36:35.680958167,accepted,0.0,in_app
1508,2861,9508,2025-06-08 08:53:46.540448459,accepted,0.0,link
7716,6280,15716,2025-06-08 09:43:43.668138864,first_tx,20.0,email
3597,2414,11597,2025-06-08 10:08:06.675674674,sent,0.0,in_app
3467,6497,11467,2025-06-08 10:21:07.167041213,accepted,0.0,email
7846,4254,15846,2025-06-08 12:58:55.995315191,sent,0.0,email
9895,5686,17895,2025-06-08 13:14:06.092417091,sent,0.0,in_app
10974,1505,18974,2025-06-08 13:46:20.852554618,sent,0.0,in_app
14322,7942,22322,2025-06-08 14:15:18.284183671,sent,0.0,link
2097,4698,10097,2025-06-08 15:18:04.511197791,first_tx,20.0,link
12382,3364,20382,2025-06-08 15:19:43.126590866,accepted,0.0,in_app
13071,6810,21071,2025-06-08 16:12:54.226493599,sent,0.0,email
7058,7381,15058,2025-06-08 16:21:58.637166140,accepted,0.0,email
9587,5297,17587,2025-06-08 16:23:32.443377051,first_tx,20.0,email
3994,2366,11994,2025-06-08 16:36:30.392014582,accepted,0.0,in_app
3000,1116,11000,2025-06-08 16:51:21.933851109,sent,0.0,in_app
3823,6762,11823,2025-06-08 18:17:20.731110593,accepted,0.0,in_app
1838,2376,9838,2025-06-08 19:40:02.212066364,kyc_completed,10.0,in_app
13513,3007,21513,2025-06-08 19:58:49.797965087,first_tx,20.0,link
11332,5555,19332,2025-06-08 21:03:38.262756902,sent,0.0,link
1393,102,9393,2025-06-08 23:05:27.296095646,kyc_completed,10.0,in_app
5815,766,13815,2025-06-08 23:53:39.451123285,first_tx,20.0,link
13551,4088,21551,2025-06-09 00:17:51.129950357,sent,0.0,email
6694,4144,14694,2025-06-09 01:00:32.977831815,kyc_completed,10.0,in_app
114,1575,8114,2025-06-09 01:18:58.137612419,accepted,0.0,email
5752,6935,13752,2025-06-09 01:22:24.578676940,sent,0.0,in_app
10361,1151,18361,2025-06-09 01:41:22.637127240,kyc_completed,10.0,email
3468,5419,11468,2025-06-09 02:35:53.783292073,first_tx,20.0,in_app
579,1813,8579,2025-06-09 03:14:48.938545861,sent,0.0,in_app
10230,5319,18230,2025-06-09 04:25:35.174753212,sent,0.0,link
13159,2059,21159,2025-06-09 05:09:22.069176327,sent,0.0,in_app
6405,1029,14405,2025-06-09 06:05:08.725091400,accepted,0.0,email
7872,633,15872,2025-06-09 06:23:36.994211134,first_tx,20.0,email
13304,5291,21304,2025-06-09 07:41:35.658207055,accepted,0.0,link
4474,6626,12474,2025-06-09 07:44:32.006869733,sent,0.0,link
4301,2238,12301,2025-06-09 08:55:29.727150951,accepted,0.0,email
8767,4986,16767,2025-06-09 09:28:12.940075819,accepted,0.0,email
3836,4136,11836,2025-06-09 09:42:13.891101733,kyc_completed,10.0,in_app
5943,6233,13943,2025-06-09 11:33:48.990371201,sent,0.0,in_app
946,5103,8946,2025-06-09 11:53:13.695308678,accepted,0.0,email
8396,7715,16396,2025-06-09 12:51:31.443052196,accepted,0.0,email
12401,697,20401,2025-06-09 13:05:48.181124083,first_tx,20.0,in_app
1193,6401,9193,2025-06-09 13:16:42.061973044,first_tx,20.0,email
516,5572,8516,2025-06-09 13:40:37.852914717,first_tx,20.0,email
14492,3371,22492,2025-06-09 14:03:17.381683514,accepted,0.0,link
1913,4532,9913,2025-06-09 14:14:10.085631316,first_tx,20.0,link
12613,2857,20613,2025-06-09 15:56:24.012071975,sent,0.0,link
11464,1296,19464,2025-06-09 16:47:36.579646452,kyc_completed,10.0,in_app
12689,1619,20689,2025-06-09 16:53:13.473482723,accepted,0.0,email
10060,6136,18060,2025-06-09 16:55:33.379367655,accepted,0.0,in_app
6763,573,14763,2025-06-09 17:28:29.046269599,accepted,0.0,email
26,5306,8026,2025-06-09 18:21:57.142506720,accepted,0.0,in_app
7043,99,15043,2025-06-09 19:20:15.352354521,accepted,0.0,in_app
12848,1328,20848,2025-06-09 19:44:54.657766844,accepted,0.0,link
13443,7547,21443,2025-06-09 19:50:24.389227700,sent,0.0,in_app
14191,2149,22191,2025-06-09 19:51:02.014509542,accepted,0.0,in_app
7225,2410,15225,2025-06-09 20:03:48.209305803,first_tx,20.0,in_app
984,6177,8984,2025-06-09 20:10:15.517532285,accepted,0.0,in_app
10838,6934,18838,2025-06-09 20:15:08.765665560,first_tx,20.0,in_app
2185,7463,10185,2025-06-09 21:17:56.426077227,accepted,0.0,in_app
9170,6105,17170,2025-06-09 21:50:40.541167904,sent,0.0,email
8867,7932,16867,2025-06-09 21:50:57.043835122,accepted,0.0,in_app
5212,6275,13212,2025-06-09 22:02:24.166642709,accepted,0.0,in_app
2982,6241,10982,2025-06-09 23:14:23.871501640,accepted,0.0,in_app
6418,1428,14418,2025-06-09 23:51:41.282933238,first_tx,20.0,in_app
10367,1025,18367,2025-06-10 00:47:28.673790092,accepted,0.0,in_app
10654,4838,18654,2025-06-10 01:30:03.139796001,first_tx,20.0,in_app
11064,4844,19064,2025-06-10 02:43:51.751350788,sent,0.0,email
1524,5992,9524,2025-06-10 06:29:39.171425343,first_tx,20.0,link
6193,5700,14193,2025-06-10 07:17:26.332333802,sent,0.0,in_app
7222,566,15222,2025-06-10 07:22:39.792397120,sent,0.0,link
8797,6647,16797,2025-06-10 09:15:07.053281887,accepted,0.0,link
2775,2588,10775,2025-06-10 09:43:08.191422232,first_tx,20.0,email
14267,3759,22267,2025-06-10 09:45:11.983394111,sent,0.0,in_app
12995,6694,20995,2025-06-10 11:28:33.895748714,accepted,0.0,email
13019,6780,21019,2025-06-10 11:34:03.464133813,accepted,0.0,in_app
3952,5325,11952,2025-06-10 14:21:41.499470831,accepted,0.0,email
2342,3428,10342,2025-06-10 14:50:19.520307767,sent,0.0,email
11130,1017,19130,2025-06-10 15:38:53.405784381,accepted,0.0,in_app
521,6012,8521,2025-06-10 15:55:27.558209444,sent,0.0,email
6117,5697,14117,2025-06-10 16:05:03.449474589,sent,0.0,in_app
3486,7520,11486,2025-06-10 16:14:59.800553416,first_tx,20.0,email
2822,4417,10822,2025-06-10 17:01:50.136243936,sent,0.0,email
8086,4534,16086,2025-06-10 17:18:12.287567787,accepted,0.0,in_app
2887,7920,10887,2025-06-10 17:25:04.315763259,accepted,0.0,in_app
14609,5292,22609,2025-06-10 18:28:35.188887331,accepted,0.0,email
13988,4160,21988,2025-06-10 19:20:36.972481513,first_tx,20.0,email
14762,2754,22762,2025-06-10 19:26:06.144875073,sent,0.0,in_app
7247,5013,15247,2025-06-10 20:18:58.260820135,sent,0.0,link
12851,1574,20851,2025-06-10 22:15:04.446529859,kyc_completed,10.0,link
13290,7266,21290,2025-06-10 23:13:13.384357677,sent,0.0,in_app
14572,7785,22572,2025-06-11 00:22:53.360653713,kyc_completed,10.0,in_app
12191,4905,20191,2025-06-11 00:43:23.368688532,accepted,0.0,email
12498,3644,20498,2025-06-11 01:51:57.298337925,accepted,0.0,in_app
12351,5141,20351,2025-06-11 02:56:53.528155730,accepted,0.0,in_app
13619,3034,21619,2025-06-11 04:11:46.786280818,accepted,0.0,in_app
12814,7668,20814,2025-06-11 04:17:54.905835215,sent,0.0,in_app
11508,5741,19508,2025-06-11 04:21:03.161496839,sent,0.0,in_app
12594,7012,20594,2025-06-11 04:32:36.238520785,sent,0.0,in_app
4821,1497,12821,2025-06-11 05:47:12.763470903,sent,0.0,in_app
100,4318,8100,2025-06-11 05:54:56.807527665,sent,0.0,in_app
14169,986,22169,2025-06-11 07:13:10.405565480,accepted,0.0,in_app
10684,2679,18684,2025-06-11 07:29:53.600420031,sent,0.0,in_app
2851,5466,10851,2025-06-11 08:11:59.006241026,sent,0.0,link
3616,1848,11616,2025-06-11 09:23:03.722977484,accepted,0.0,link
10706,6193,18706,2025-06-11 09:26:33.028775831,accepted,0.0,in_app
1539,4252,9539,2025-06-11 10:08:40.944689358,sent,0.0,link
10059,2634,18059,2025-06-11 10:59:51.530505472,accepted,0.0,in_app
13568,7662,21568,2025-06-11 14:01:57.076134254,accepted,0.0,in_app
9655,7632,17655,2025-06-11 15:12:50.452755834,first_tx,20.0,in_app
12081,3789,20081,2025-06-11 15:29:28.632922650,accepted,0.0,email
2496,1769,10496,2025-06-11 15:58:10.348744414,sent,0.0,email
4564,5500,12564,2025-06-11 16:24:07.732335934,accepted,0.0,in_app
8546,6825,16546,2025-06-11 16:28:09.513249369,accepted,0.0,in_app
13333,5357,21333,2025-06-11 17:13:13.459841762,accepted,0.0,in_app
408,680,8408,2025-06-11 17:45:17.014413447,sent,0.0,email
5978,2118,13978,2025-06-11 19:55:48.821080068,sent,0.0,in_app
10281,1351,18281,2025-06-11 19:57:59.032523856,sent,0.0,in_app
2181,7815,10181,2025-06-11 20:49:02.145168143,accepted,0.0,email
12763,3022,20763,2025-06-11 23:40:32.941420752,first_tx,20.0,in_app
4590,3525,12590,2025-06-12 01:49:27.536402170,sent,0.0,link
5491,4728,13491,2025-06-12 01:57:20.143465992,first_tx,20.0,in_app
4,6866,8004,2025-06-12 03:39:00.638112225,sent,0.0,in_app
7533,117,15533,2025-06-12 03:43:50.297271916,sent,0.0,email
4569,2998,12569,2025-06-12 04:22:20.749218885,accepted,0.0,email
1557,6066,9557,2025-06-12 05:27:14.175428731,accepted,0.0,in_app
8383,2867,16383,2025-06-12 06:04:31.912671809,accepted,0.0,link
12781,249,20781,2025-06-12 06:18:50.447035638,accepted,0.0,email
12051,2825,20051,2025-06-12 07:34:49.780837562,sent,0.0,email
9022,4065,17022,2025-06-12 08:09:31.287430005,sent,0.0,in_app
12163,1751,20163,2025-06-12 08:24:22.799026048,sent,0.0,email
7885,1744,15885,2025-06-12 08:31:09.806281060,accepted,0.0,email
14018,6395,22018,2025-06-12 11:27:27.488035149,accepted,0.0,in_app
12865,5470,20865,2025-06-12 11:37:36.763718185,first_tx,20.0,in_app
230,3472,8230,2025-06-12 11:47:00.805103969,accepted,0.0,in_app
12977,2125,20977,2025-06-12 11:52:26.242105926,accepted,0.0,email
6350,7622,14350,2025-06-12 12:13:26.037941237,sent,0.0,in_app
11376,7362,19376,2025-06-12 12:15:01.094708782,sent,0.0,in_app
4254,2145,12254,2025-06-12 12:54:06.300901932,accepted,0.0,email
12122,3628,20122,2025-06-12 13:19:14.056769496,accepted,0.0,in_app
716,37,8716,2025-06-12 13:55:58.363151597,accepted,0.0,in_app
9640,6316,17640,2025-06-12 14:26:45.973337616,kyc_completed,10.0,in_app
4335,772,12335,2025-06-12 14:33:03.696983354,sent,0.0,email
7070,6383,15070,2025-06-12 15:33:55.583791499,first_tx,20.0,link
13301,5149,21301,2025-06-12 16:27:07.819504009,sent,0.0,email
13981,5367,21981,2025-06-12 16:29:38.571633522,sent,0.0,link
9138,2077,17138,2025-06-12 17:07:16.109553305,sent,0.0,email
10023,3012,18023,2025-06-12 20:03:56.180064502,first_tx,20.0,email
10270,5047,18270,2025-06-12 20:36:12.176740356,sent,0.0,email
14123,314,22123,2025-06-12 21:59:51.779348770,accepted,0.0,link
12445,7796,20445,2025-06-12 22:11:46.374628277,accepted,0.0,email
1137,7285,9137,2025-06-12 22:36:23.953946713,accepted,0.0,in_app
14330,2051,22330,2025-06-12 22:41:45.345380395,first_tx,20.0,email
8844,4045,16844,2025-06-12 23:06:48.829967553,accepted,0.0,link
12223,3211,20223,2025-06-12 23:50:02.494262595,sent,0.0,email
3609,7823,11609,2025-06-12 23:50:35.895176520,first_tx,20.0,link
13581,124,21581,2025-06-13 00:26:26.656223363,accepted,0.0,email
2802,2169,10802,2025-06-13 01:54:33.015267898,first_tx,20.0,in_app
3664,6945,11664,2025-06-13 06:55:54.486571756,accepted,0.0,link
6409,2417,14409,2025-06-13 07:07:21.979410646,sent,0.0,link
12046,1250,20046,2025-06-13 07:29:53.240538560,sent,0.0,in_app
7321,7080,15321,2025-06-13 08:05:39.322651853,first_tx,20.0,in_app
2967,7473,10967,2025-06-13 09:19:28.466552766,accepted,0.0,in_app
2318,1387,10318,2025-06-13 10:08:20.686518415,sent,0.0,email
2275,6301,10275,2025-06-13 10:25:13.097976706,sent,0.0,in_app
6924,7553,14924,2025-06-13 10:48:52.627218626,sent,0.0,email
7686,3080,15686,2025-06-13 12:26:55.125377370,sent,0.0,link
6651,5332,14651,2025-06-13 13:49:55.958205236,first_tx,20.0,email
2039,1375,10039,2025-06-13 14:35:32.683624131,accepted,0.0,in_app
11968,5683,19968,2025-06-13 14:38:51.967849905,accepted,0.0,link
5137,7854,13137,2025-06-13 17:26:33.720615041,accepted,0.0,email
157,1074,8157,2025-06-13 17:28:24.832725726,accepted,0.0,link
6845,5099,14845,2025-06-13 19:48:55.084464624,first_tx,20.0,in_app
13144,4803,21144,2025-06-13 20:25:12.884290155,sent,0.0,in_app
4244,2857,12244,2025-06-13 20:59:50.230053015,accepted,0.0,email
5273,6853,13273,2025-06-13 21:03:06.561017259,sent,0.0,email
4572,5491,12572,2025-06-13 21:47:09.643134664,sent,0.0,email
4249,3920,12249,2025-06-13 22:02:00.793526962,sent,0.0,link
7928,2416,15928,2025-06-13 23:56:56.608530218,accepted,0.0,email
3271,1576,11271,2025-06-13 23:57:09.480158372,first_tx,20.0,link
6054,1208,14054,2025-06-14 02:22:23.073378775,accepted,0.0,in_app
3732,3016,11732,2025-06-14 03:04:09.268793515,accepted,0.0,email
8549,5317,16549,2025-06-14 03:09:44.919653664,accepted,0.0,link
1111,6201,9111,2025-06-14 03:54:57.472422575,first_tx,20.0,email
8124,5823,16124,2025-06-14 03:55:53.143062384,sent,0.0,email
1352,2142,9352,2025-06-14 05:09:56.864693983,sent,0.0,in_app
12417,4818,20417,2025-06-14 05:20:36.492298241,sent,0.0,in_app
5522,1862,13522,2025-06-14 05:24:22.984900657,accepted,0.0,in_app
401,1965,8401,2025-06-14 06:53:23.193391024,sent,0.0,email
13549,3398,21549,2025-06-14 07:47:44.290689239,accepted,0.0,in_app
3761,1605,11761,2025-06-14 08:31:00.834331846,first_tx,20.0,email
4573,6799,12573,2025-06-14 10:25:06.257576550,sent,0.0,in_app
10206,5484,18206,2025-06-14 10:53:00.459089361,sent,0.0,email
1023,1902,9023,2025-06-14 11:36:36.632768630,sent,0.0,in_app
13739,2986,21739,2025-06-14 11:53:59.488818691,first_tx,20.0,link
4013,902,12013,2025-06-14 12:09:47.791869549,kyc_completed,10.0,link
9081,152,17081,2025-06-14 12:30:33.364197316,first_tx,20.0,in_app
14463,4186,22463,2025-06-14 12:43:33.189953280,sent,0.0,link
14399,6491,22399,2025-06-14 13:53:19.187316960,first_tx,20.0,email
14091,3722,22091,2025-06-14 13:54:06.755686488,first_tx,20.0,in_app
10885,3504,18885,2025-06-14 14:27:04.358026537,sent,0.0,link
14949,7079,22949,2025-06-14 14:34:03.668440609,sent,0.0,in_app
13036,2754,21036,2025-06-14 16:18:04.133506674,first_tx,20.0,link
10427,6345,18427,2025-06-14 18:03:19.566491480,accepted,0.0,link
3280,4808,11280,2025-06-14 19:53:13.859386457,accepted,0.0,in_app
434,1395,8434,2025-06-14 21:29:15.077253324,accepted,0.0,in_app
4540,6356,12540,2025-06-14 22:34:44.165115295,first_tx,20.0,email
11889,3745,19889,2025-06-15 01:23:38.225460721,accepted,0.0,in_app
11118,154,19118,2025-06-15 01:31:06.816676189,accepted,0.0,email
4579,1920,12579,2025-06-15 01:32:09.116322717,accepted,0.0,in_app
1826,3160,9826,2025-06-15 01:41:50.990689271,accepted,0.0,in_app
11771,1228,19771,2025-06-15 04:17:32.166866109,accepted,0.0,email
10071,2099,18071,2025-06-15 05:37:12.398627432,first_tx,20.0,in_app
7491,6143,15491,2025-06-15 06:01:21.936336542,kyc_completed,10.0,link
7747,3476,15747,2025-06-15 06:58:12.898193649,accepted,0.0,email
6804,5816,14804,2025-06-15 07:34:46.745021412,sent,0.0,in_app
5992,5436,13992,2025-06-15 07:40:41.912475551,accepted,0.0,in_app
341,3823,8341,2025-06-15 09:49:59.908700867,accepted,0.0,in_app
2852,7043,10852,2025-06-15 09:56:41.697842982,first_tx,20.0,in_app
6447,6180,14447,2025-06-15 10:31:11.192175808,first_tx,20.0,in_app
9247,6522,17247,2025-06-15 10:45:57.423424092,accepted,0.0,in_app
3815,1270,11815,2025-06-15 13:34:16.955257609,sent,0.0,email
4415,2876,12415,2025-06-15 14:15:17.993119913,sent,0.0,link
9194,4829,17194,2025-06-15 14:27:13.429716387,kyc_completed,10.0,in_app
7631,5178,15631,2025-06-15 15:12:15.663846300,accepted,0.0,in_app
8278,2665,16278,2025-06-15 15:59:08.883116197,accepted,0.0,email
391,5774,8391,2025-06-15 17:54:58.205113856,accepted,0.0,in_app
4736,7544,12736,2025-06-15 19:40:54.001524757,accepted,0.0,email
10708,7433,18708,2025-06-15 21:36:52.006457540,first_tx,20.0,in_app
1056,5181,9056,2025-06-15 22:45:05.090901419,sent,0.0,in_app
4925,906,12925,2025-06-15 23:34:00.269815402,sent,0.0,link
9828,2971,17828,2025-06-16 00:04:48.591338980,accepted,0.0,email
6867,2867,14867,2025-06-16 00:22:10.834004691,accepted,0.0,email
953,3607,8953,2025-06-16 00:54:47.050079359,first_tx,20.0,email
4654,5125,12654,2025-06-16 01:39:19.078146129,sent,0.0,email
8982,1941,16982,2025-06-16 02:44:56.963241792,accepted,0.0,link
7999,4035,15999,2025-06-16 04:11:23.545430554,sent,0.0,email
8315,2194,16315,2025-06-16 07:20:48.641190944,first_tx,20.0,in_app
11762,5441,19762,2025-06-16 07:59:00.315856610,first_tx,20.0,in_app
6343,7660,14343,2025-06-16 11:58:59.831594221,first_tx,20.0,in_app
14845,3661,22845,2025-06-16 12:29:51.098517948,accepted,0.0,email
9252,3361,17252,2025-06-16 12:34:30.379232596,sent,0.0,in_app
10653,374,18653,2025-06-16 15:02:34.939832398,first_tx,20.0,in_app
6999,3311,14999,2025-06-16 15:57:17.101653402,sent,0.0,in_app
12932,5250,20932,2025-06-16 15:57:52.962175146,first_tx,20.0,link
8891,2815,16891,2025-06-16 17:08:39.891896030,sent,0.0,email
9460,7391,17460,2025-06-16 17:24:17.524667666,first_tx,20.0,email
10280,5172,18280,2025-06-16 18:00:34.906526700,accepted,0.0,link
1312,1904,9312,2025-06-16 21:45:35.456505166,sent,0.0,link
924,1440,8924,2025-06-16 22:12:43.669573675,first_tx,20.0,in_app
5110,1542,13110,2025-06-16 22:20:51.591815554,sent,0.0,link
9345,5746,17345,2025-06-16 23:56:24.263312709,first_tx,20.0,in_app
5845,5731,13845,2025-06-17 02:58:21.698379281,sent,0.0,email
14158,5597,22158,2025-06-17 03:29:28.167857283,sent,0.0,link
5670,3558,13670,2025-06-17 03:39:53.385411957,first_tx,20.0,in_app
14265,5501,22265,2025-06-17 04:12:45.047848248,accepted,0.0,link
122,6024,8122,2025-06-17 04:58:02.359477810,first_tx,20.0,in_app
10866,4411,18866,2025-06-17 06:08:55.727963093,accepted,0.0,in_app
13413,816,21413,2025-06-17 06:43:14.257139502,sent,0.0,email
10040,3403,18040,2025-06-17 08:53:18.226587091,first_tx,20.0,email
