customer_id,tx_date,amount
4737,2025-11-20,185.66
4737,2025-11-16,74.39
4737,2025-11-15,53.03
4737,2025-11-13,66.98
4737,2025-11-12,134.62
4737,2025-11-06,79.16
4737,2025-11-02,99.81
4737,2025-10-30,55.27
4737,2025-10-27,136.26
4737,2025-10-26,62.4
4737,2025-10-19,58.04
4737,2025-10-15,81.21
4737,2025-10-14,47.05
4737,2025-10-08,56.92
4737,2025-10-01,58.42
4737,2025-09-30,101.34
4737,2025-09-17,63.25
4737,2025-08-08,104.89
4737,2025-08-03,83.33
4737,2025-07-30,71.32
4737,2025-07-26,167.45
4737,2025-07-11,39.65
4737,2025-06-29,122.83
4737,2025-06-28,51.2
4737,2025-06-23,60.07
4737,2025-06-22,72.75
4737,2025-06-11,80.5
4737,2025-06-09,87.86
4737,2025-05-30,95.08
4738,2025-11-23,14.22
4738,2025-11-12,54.88
4738,2025-11-06,54.86
4738,2025-10-15,57.16
4738,2025-10-04,49.51
4739,2025-08-29,11.65
4739,2025-03-11,87.06
4739,2025-01-18,21.62
4740,2025-12-23,77.89
4740,2025-12-10,33.0
4740,2025-11-15,88.65
4740,2025-11-10,59.61
4741,2025-12-30,24.27
4741,2025-12-21,21.37
4741,2025-11-19,42.65
4741,2025-10-28,63.53
4741,2025-08-08,44.85
4741,2025-08-05,27.43
4741,2025-07-16,28.47
4741,2025-06-17,31.65
4742,2024-10-01,13.12
4743,2025-11-01,46.06
4743,2025-09-26,87.82
4743,2025-09-19,62.18
4743,2025-09-04,70.64
4743,2025-07-03,82.66
4743,2025-07-01,48.33
4743,2025-05-23,31.92
4743,2025-04-18,32.64
4743,2025-03-25,83.08
4744,2025-12-23,77.69
4744,2025-12-13,91.41
4744,2025-12-05,58.04
4744,2025-12-02,55.68
4744,2025-11-10,110.24
4744,2025-11-09,113.33
4744,2025-11-04,57.31
4744,2025-11-01,45.88
4744,2025-10-30,81.64
4744,2025-10-29,73.23
4744,2025-10-07,124.52
4744,2025-09-20,62.08
4744,2025-09-19,106.1
4744,2025-09-18,110.62
4744,2025-08-15,133.73
4744,2025-08-14,86.42
4744,2025-07-28,63.86
4744,2025-07-20,77.45
4744,2025-07-15,81.78
4744,2025-07-12,242.81
4745,2025-12-18,44.17
4745,2025-11-21,102.02
4745,2025-11-17,146.77
4745,2025-11-12,171.99
4745,2025-11-10,67.63
4745,2025-10-28,45.4
4745,2025-10-04,89.79
4745,2025-09-16,113.73
4745,2025-09-12,75.79
4745,2025-09-09,113.22
4746,2025-10-01,15.86
4747,2025-10-26,19.57
4747,2025-06-14,36.03
4747,2025-01-30,18.03
4747,2024-09-16,24.96
4748,2024-11-09,15.64
4748,2023-08-27,19.27
4749,2025-11-08,28.47
4749,2025-11-06,32.7
4749,2025-10-13,54.84
4749,2025-10-02,43.12
4749,2025-09-25,53.58
4749,2025-08-25,219.61
4749,2025-08-08,30.18
4749,2025-08-04,74.24
4749,2025-07-21,98.77
4750,2025-12-15,37.63
4750,2025-12-02,144.27
4750,2025-11-21,23.97
4750,2025-11-14,65.44
4750,2025-11-11,68.75
4750,2025-10-21,69.36
4750,2025-10-15,63.48
4750,2025-07-31,54.28
4750,2025-07-16,121.51
4750,2025-06-17,31.03
4750,2025-05-12,44.35
4750,2025-05-06,55.38
4750,2025-04-24,48.69
4750,2025-04-07,32.81
4750,2025-02-14,70.9
4750,2025-02-03,59.33
4750,2024-12-05,121.37
4750,2024-11-24,78.73
4750,2024-09-17,90.22
4750,2024-09-12,88.5
4751,2025-10-01,66.49
4751,2025-07-16,40.78
4751,2025-06-08,26.24
4751,2025-05-19,36.27
4752,2025-07-15,30.59
4752,2025-05-04,52.14
4752,2024-09-10,31.46
4752,2024-09-04,43.63
4752,2024-07-31,65.22
4753,2025-11-07,28.11
4753,2025-10-22,40.29
4753,2025-08-25,56.01
4754,2025-11-23,50.35
4755,2025-12-30,14.23
4755,2025-12-18,37.02
4755,2025-11-14,20.39
4756,2025-12-15,52.56
4757,2025-11-21,39.82
4757,2025-11-03,25.82
4757,2025-09-17,10.91
4757,2025-08-19,25.5
4758,2025-12-22,67.59
4758,2025-12-21,89.26
4758,2025-12-04,56.37
4758,2025-12-02,132.16
4758,2025-12-01,217.01
4758,2025-11-30,63.54
4758,2025-11-24,42.0
4758,2025-11-20,92.48
4758,2025-10-31,111.39
4758,2025-10-27,88.01
4758,2025-10-25,52.26
4758,2025-10-22,165.18
4758,2025-10-09,112.61
4758,2025-09-27,234.42
4758,2025-09-19,154.8
4758,2025-09-12,62.45
4758,2025-09-10,120.98
4758,2025-08-30,128.08
4758,2025-08-29,215.23
4758,2025-08-24,71.38
4758,2025-08-20,50.96
4758,2025-08-15,96.72
4758,2025-08-04,86.2
4759,2025-10-16,31.95
4760,2025-10-12,28.2
4760,2025-07-27,11.58
4761,2025-12-10,42.11
4761,2025-09-26,9.2
4761,2025-09-13,49.04
4761,2025-08-18,54.54
4761,2025-07-15,39.53
4762,2025-11-19,40.57
4762,2025-10-30,94.09
4762,2025-10-25,44.91
4762,2025-10-02,48.66
4763,2025-12-28,27.13
4763,2025-12-17,28.57
4763,2025-11-29,56.08
4763,2025-11-20,38.83
4763,2025-11-18,19.53
4763,2025-10-07,15.11
4763,2025-04-07,51.19
4764,2025-12-03,23.78
4764,2025-11-23,33.54
4764,2025-10-05,25.93
4764,2025-07-11,54.95
4764,2025-04-19,46.32
4764,2025-04-06,16.65
4764,2025-01-25,20.8
4765,2025-12-14,46.01
4765,2025-12-07,44.11
4765,2025-12-06,120.87
4765,2025-11-12,56.17
4765,2025-11-01,113.6
4765,2025-10-26,27.09
4765,2025-10-21,55.08
4765,2025-09-18,32.7
4765,2025-09-01,51.65
4765,2025-07-26,70.71
4765,2025-07-15,25.9
4765,2025-06-29,41.85
4765,2025-05-19,49.99
4765,2025-04-10,60.34
4766,2025-04-04,11.53
4766,2025-04-01,53.44
4766,2025-01-22,57.22
4766,2024-11-23,37.81
4766,2024-11-03,47.76
4767,2025-02-04,53.12
4768,2025-12-29,47.11
4768,2025-12-03,31.88
4768,2025-10-31,86.96
4768,2025-10-24,31.64
4768,2025-10-18,58.52
4768,2025-10-08,103.94
4768,2025-08-25,54.01
4768,2025-08-24,121.38
4768,2025-08-07,32.24
4768,2025-07-06,28.31
4768,2025-06-28,17.4
4768,2025-06-20,80.24
4769,2025-04-27,28.09
4769,2024-08-24,32.68
4769,2023-09-02,14.46
4770,2025-01-24,11.77
4770,2024-07-17,9.93
4770,2023-12-24,25.78
4771,2025-11-13,161.49
4771,2025-09-19,9.08
4771,2025-09-14,24.35
4772,2025-12-15,43.23
4772,2025-12-14,122.59
4772,2025-11-30,72.26
4772,2025-11-25,170.24
4772,2025-10-30,159.56
4772,2025-10-29,121.48
4772,2025-10-13,76.22
4772,2025-10-09,164.04
4772,2025-09-27,94.88
4772,2025-09-25,107.11
4772,2025-09-23,36.1
4772,2025-09-16,114.82
4772,2025-09-03,97.07
4772,2025-08-24,89.67
4772,2025-08-23,70.84
4772,2025-08-20,43.88
4772,2025-07-31,92.19
4772,2025-07-27,32.13
4772,2025-07-18,84.52
4772,2025-07-14,71.51
4773,2025-12-19,24.96
4773,2025-06-04,61.17
4774,2025-12-07,252.07
4774,2025-12-05,52.48
4774,2025-11-14,97.4
4774,2025-11-05,177.8
4774,2025-10-21,201.91
4774,2025-10-20,44.95
4774,2025-10-12,65.26
4774,2025-10-08,166.44
4774,2025-10-02,74.62
4774,2025-09-23,97.0
4774,2025-09-22,73.96
4774,2025-09-18,93.7
4774,2025-09-15,16.72
4774,2025-09-06,77.9
4774,2025-09-03,91.61
4774,2025-09-02,75.49
4774,2025-08-23,100.24
4774,2025-08-03,48.83
4774,2025-07-28,108.72
4774,2025-07-24,216.62
4774,2025-07-14,181.22
4774,2025-07-03,135.06
4774,2025-07-01,108.28
4774,2025-06-24,66.52
4775,2025-12-22,100.43
4775,2025-12-13,75.46
4775,2025-11-12,231.04
4775,2025-11-04,64.65
4775,2025-10-22,74.36
4775,2025-10-21,45.9
4775,2025-10-18,23.49
4775,2025-10-17,95.32
4775,2025-10-16,90.27
4775,2025-10-09,84.65
4775,2025-10-08,128.9
4775,2025-09-23,139.54
4775,2025-09-05,67.39
4775,2025-09-03,98.02
4775,2025-08-31,89.62
4775,2025-08-26,95.16
4775,2025-08-16,200.55
4775,2025-07-11,116.76
4775,2025-06-30,159.49
4775,2025-06-27,85.71
4775,2025-06-24,53.8
4775,2025-06-18,162.36
4775,2025-06-12,136.9
4775,2025-06-02,74.92
4775,2025-05-31,86.75
4775,2025-05-18,124.89
4775,2025-05-16,113.85
4775,2025-05-13,89.19
4775,2025-05-08,54.97
4775,2025-05-02,246.92
4775,2025-03-16,94.62
4775,2025-03-15,168.79
4775,2025-02-15,27.91
4775,2025-01-27,51.24
4776,2025-09-05,24.72
4776,2025-09-01,86.35
4776,2025-08-29,30.32
4776,2025-08-27,28.45
4776,2025-07-18,18.35
4777,2025-12-20,269.51
4777,2025-12-05,126.25
4777,2025-12-04,92.87
4777,2025-12-03,92.29
4777,2025-11-26,32.06
4777,2025-11-24,50.3
4777,2025-11-17,122.47
4777,2025-10-31,353.39
4777,2025-10-29,71.78
4777,2025-10-23,85.29
4777,2025-10-22,117.48
4777,2025-10-20,209.02
4777,2025-10-02,62.97
4777,2025-09-03,76.34
4777,2025-09-02,96.63
4777,2025-09-01,103.1
4777,2025-08-29,106.22
4777,2025-08-14,116.66
4777,2025-07-18,129.06
4777,2025-07-14,114.38
4777,2025-06-16,96.78
4777,2025-06-11,48.66
4777,2025-05-30,50.57
4777,2025-05-24,66.84
4777,2025-05-19,171.08
4777,2025-05-12,197.64
4777,2025-05-09,49.71
4777,2025-04-28,156.1
4777,2025-04-26,44.33
4778,2025-12-26,34.21
4778,2025-11-16,73.46
4778,2025-11-15,186.83
4778,2025-11-04,73.9
4778,2025-10-10,72.59
4778,2025-09-27,40.51
4778,2025-09-24,156.14
4779,2025-07-19,37.21
4780,2025-10-23,94.26
4780,2025-10-20,71.8
4780,2025-10-06,35.74
4780,2025-09-15,91.86
4780,2025-09-06,67.52
4780,2025-07-24,29.29
4780,2025-06-30,60.36
4780,2025-06-15,15.65
4780,2025-06-03,77.75
4781,2025-12-24,23.67
4781,2025-11-21,23.88
4781,2025-11-16,33.4
4781,2025-11-10,37.79
4782,2025-12-09,18.79
4783,2025-11-19,12.44
4784,2025-11-27,18.77
4784,2025-09-22,33.13
4785,2025-11-09,10.97
4786,2025-12-15,56.06
4786,2025-12-10,54.27
4786,2025-12-08,81.54
4786,2025-10-13,70.21
4786,2025-08-26,85.05
4786,2025-04-09,72.14
4786,2025-03-18,66.2
4786,2025-03-13,37.92
4786,2025-03-02,47.13
4786,2025-02-23,32.7
4787,2025-06-24,7.36
4787,2025-02-23,23.78
4787,2024-05-10,17.63
4788,2025-11-22,40.99
4788,2025-10-03,40.68
4788,2025-06-24,102.04
4788,2025-06-06,106.89
4788,2025-05-10,48.31
4788,2025-04-02,117.59
4788,2025-03-29,30.11
4788,2025-03-20,70.99
4788,2025-03-17,35.68
4789,2025-12-16,37.58
4789,2025-12-15,19.6
4789,2024-06-24,27.3
4789,2024-04-06,20.42
4790,2025-10-16,52.3
4790,2025-07-27,60.46
4790,2025-06-01,20.14
4790,2025-04-16,34.22
4790,2025-01-31,54.48
4791,2025-12-12,36.12
4791,2025-12-04,133.74
4791,2025-11-18,47.61
4791,2025-11-16,60.61
4791,2025-11-08,48.02
4791,2025-11-05,66.31
4791,2025-11-03,410.7
4791,2025-10-31,80.25
4791,2025-10-30,93.89
4791,2025-10-17,57.13
4791,2025-09-19,89.54
4791,2025-09-15,154.59
4791,2025-09-10,99.99
4791,2025-09-06,258.83
4791,2025-09-05,64.58
4791,2025-09-04,32.46
4791,2025-08-20,116.17
4791,2025-08-16,117.14
4791,2025-08-14,98.24
4791,2025-08-13,47.97
4791,2025-07-10,72.22
4791,2025-07-09,104.9
4791,2025-07-08,107.6
4791,2025-07-06,132.87
4792,2025-10-07,46.63
4792,2025-09-26,54.01
4792,2025-07-16,25.01
4792,2025-07-13,39.12
4792,2025-07-09,76.74
4792,2025-07-01,47.95
4792,2025-06-23,65.4
4792,2025-05-03,98.0
4792,2025-04-01,96.16
4792,2025-02-13,66.96
4792,2025-02-07,41.66
4792,2025-02-04,60.17
4793,2025-10-23,27.57
4793,2025-10-13,56.42
4793,2025-10-12,43.51
4793,2025-09-07,40.4
4793,2025-07-15,28.96
4794,2025-12-29,105.05
4794,2025-12-11,43.16
4794,2025-12-08,84.01
4794,2025-11-29,38.89
4794,2025-11-22,46.12
4794,2025-11-08,55.29
4794,2025-11-06,51.88
4794,2025-11-02,89.63
4794,2025-10-31,185.75
4795,2025-11-28,47.37
4795,2025-11-10,127.53
4795,2025-10-23,35.79
4795,2025-08-01,40.18
4795,2025-07-30,69.86
4795,2025-07-17,25.09
4796,2025-11-07,48.07
4796,2025-10-29,59.82
4796,2025-10-20,41.19
4796,2025-10-16,88.95
4796,2025-10-12,59.02
4796,2025-09-12,101.92
4796,2025-08-23,39.37
4796,2025-08-17,48.26
4796,2025-08-16,42.03
4796,2025-07-22,117.3
4796,2025-07-20,54.14
4797,2025-11-15,14.36
4797,2025-11-11,41.73
4797,2025-10-27,24.28
4797,2025-10-25,23.23
4797,2025-10-05,42.84
4798,2025-07-10,34.66
4798,2025-04-26,21.94
4799,2025-07-02,44.14
4799,2025-05-09,15.27
4799,2024-11-18,9.92
4799,2024-04-05,38.14
4800,2025-12-10,35.58
4801,2025-12-23,125.07
4801,2025-12-03,68.11
4801,2025-11-17,32.65
4801,2025-10-02,36.7
4801,2025-09-18,123.86
4801,2025-09-12,96.87
4801,2025-08-17,103.79
4801,2025-07-30,59.65
4801,2025-07-21,35.97
4801,2025-06-28,22.77
4801,2025-05-21,36.29
4802,2025-12-30,44.22
4802,2025-12-15,41.55
4802,2025-12-10,61.45
4802,2025-12-03,65.67
4802,2025-11-30,193.65
4802,2025-11-04,103.87
4802,2025-10-28,57.27
4802,2025-10-27,145.1
4802,2025-10-18,142.42
4802,2025-10-17,76.74
4802,2025-10-10,180.89
4802,2025-09-20,160.27
4802,2025-09-08,81.71
4802,2025-09-03,93.24
4802,2025-09-01,80.14
4802,2025-08-26,125.34
4802,2025-08-21,30.25
4802,2025-08-01,153.33
4802,2025-07-25,46.67
4802,2025-07-24,69.06
4802,2025-07-07,272.92
4802,2025-07-04,81.38
4802,2025-06-23,114.88
4802,2025-06-21,119.21
4802,2025-06-18,115.83
4802,2025-06-06,78.26
4802,2025-05-26,121.14
4802,2025-05-20,93.62
4802,2025-05-10,40.58
4802,2025-05-07,54.21
4803,2025-11-04,30.14
4803,2025-09-03,15.66
4803,2025-07-05,19.45
4803,2024-12-25,13.9
4803,2024-09-09,14.13
4803,2024-08-24,37.11
4804,2024-05-20,18.19
4804,2024-02-28,3.4
4805,2025-08-24,59.61
4805,2025-05-19,16.43
4805,2024-05-04,13.37
4806,2025-11-04,18.85
4806,2025-10-26,28.92
4806,2025-10-17,20.54
4806,2025-10-06,27.76
4807,2025-03-24,24.33
4807,2025-02-09,32.18
4807,2025-01-09,12.9
4807,2024-11-15,22.23
4807,2024-09-02,24.77
4808,2025-11-25,58.55
4808,2025-09-12,26.22
4808,2025-09-01,51.55
4809,2025-08-27,24.27
4809,2025-08-24,46.9
4809,2025-08-19,42.6
4810,2025-12-15,28.75
4810,2025-11-30,21.44
4810,2025-10-31,24.12
4811,2024-12-31,16.04
4812,2025-12-15,31.36
4812,2025-09-21,23.83
4812,2025-08-30,57.31
4813,2025-11-19,25.77
4814,2025-11-10,9.73
4814,2025-08-24,21.05
4814,2025-05-31,54.35
4814,2025-05-27,37.34
4814,2025-04-24,24.48
4815,2025-12-25,46.54
4815,2025-12-15,193.87
4815,2025-12-13,141.7
4815,2025-11-21,176.63
4815,2025-11-11,60.67
4815,2025-11-07,84.37
4815,2025-11-03,158.51
4815,2025-10-31,39.25
4815,2025-10-14,238.63
4815,2025-09-17,169.12
4815,2025-09-03,117.04
4815,2025-09-02,69.59
4815,2025-08-07,48.95
4815,2025-08-06,132.91
4815,2025-07-27,203.36
4815,2025-06-13,114.34
4815,2025-05-28,131.0
4815,2025-05-19,132.78
4815,2025-05-14,103.85
4815,2025-04-25,122.17
4815,2025-04-21,204.48
4815,2025-04-14,126.55
4815,2025-04-03,101.87
4815,2025-03-31,63.76
4815,2025-03-30,143.84
4815,2025-03-17,99.24
4815,2025-03-06,100.04
4815,2025-02-27,125.73
4815,2025-02-06,96.33
4816,2025-11-16,55.16
4816,2025-11-09,47.25
4816,2025-11-08,53.28
4816,2025-10-09,59.27
4816,2025-10-08,56.15
4816,2025-08-28,53.39
4816,2025-07-30,38.8
4816,2025-07-18,61.83
4816,2025-06-12,30.52
4816,2025-05-18,66.32
4816,2025-05-07,54.58
4816,2025-04-27,17.95
4816,2025-04-25,60.57
4816,2025-04-03,128.57
4816,2025-02-21,52.36
4816,2024-11-26,60.18
4817,2025-12-06,40.35
4817,2025-10-23,18.3
4817,2025-09-03,36.52
4817,2025-08-26,21.17
4818,2025-12-16,29.48
4818,2025-12-15,31.54
4818,2025-08-17,21.35
4818,2025-06-30,24.95
4819,2025-12-15,62.79
4819,2025-12-06,25.09
4819,2025-11-12,94.89
4819,2025-10-19,25.45
4819,2025-08-26,28.87
4819,2025-07-17,42.48
4819,2025-03-18,77.61
4819,2025-03-12,84.03
4820,2025-11-23,17.69
4820,2025-04-01,19.2
4820,2024-07-31,13.89
4821,2025-12-24,47.22
4821,2025-12-14,53.09
4821,2025-08-26,37.79
4821,2025-07-20,46.98
4821,2025-06-16,54.43
4821,2025-05-30,79.52
4821,2025-05-16,23.37
4821,2025-04-10,66.46
4821,2025-03-30,117.76
4821,2025-03-19,45.4
4821,2025-02-12,32.83
4821,2025-01-12,93.53
4822,2025-10-26,26.23
4822,2024-12-08,14.24
4823,2025-10-03,11.96
4823,2025-09-27,43.34
4824,2025-10-20,15.67
4824,2025-05-22,23.23
4824,2025-03-05,52.38
4824,2025-01-18,84.96
4824,2024-12-31,33.0
4824,2024-10-09,29.99
4824,2024-08-11,24.18
4825,2025-12-11,40.78
4825,2025-11-24,70.71
4825,2025-11-21,45.79
4826,2025-12-26,75.36
4826,2025-11-29,67.88
4826,2025-11-17,61.13
4826,2025-09-13,39.56
4826,2025-09-11,86.8
4826,2025-08-21,91.92
4826,2025-08-20,57.52
4826,2025-08-19,57.59
4827,2025-09-11,16.44
4827,2025-08-07,36.59
4827,2025-04-22,45.74
4827,2024-08-27,32.36
4828,2025-07-10,19.04
4828,2024-03-28,16.59
4828,2022-06-09,14.78
4829,2025-12-29,56.47
4829,2025-11-27,53.77
4829,2025-10-24,14.5
4830,2025-12-17,37.16
4830,2025-08-12,11.4
4831,2025-11-29,44.31
4831,2025-08-30,44.95
4831,2025-07-19,77.2
4831,2025-07-02,27.57
4831,2025-05-14,100.95
4831,2025-04-24,40.0
4831,2025-04-22,45.94
4831,2025-04-10,34.38
4832,2025-11-20,23.99
4832,2025-10-12,41.74
4832,2025-04-06,51.93
4832,2025-01-17,15.55
4832,2024-09-17,25.24
4833,2025-05-11,22.6
4834,2025-11-19,25.67
4834,2025-11-16,50.74
4834,2025-10-30,40.31
4834,2025-10-01,57.97
4835,2025-10-22,22.31
4835,2025-03-18,37.15
4836,2025-12-24,32.48
4836,2025-12-12,57.1
4836,2025-12-10,127.26
4836,2025-12-04,43.49
4836,2025-12-03,54.57
4836,2025-12-02,81.47
4836,2025-12-01,133.5
4836,2025-10-13,49.68
4836,2025-10-09,67.36
4836,2025-10-04,184.9
4836,2025-10-02,101.68
4836,2025-10-01,131.14
4836,2025-09-24,55.04
4836,2025-09-15,67.9
4836,2025-09-14,156.15
4836,2025-09-11,111.9
4836,2025-08-29,125.98
4836,2025-08-28,133.04
4836,2025-08-22,143.98
4836,2025-08-21,77.46
4836,2025-08-10,54.52
4836,2025-07-30,66.33
4836,2025-07-24,76.27
4836,2025-07-08,30.46
4836,2025-07-07,119.46
4836,2025-06-19,145.9
4836,2025-06-17,99.3
4836,2025-06-14,67.38
4836,2025-06-10,98.72
4836,2025-06-07,40.14
4837,2025-12-30,91.04
4837,2025-12-14,77.86
4837,2025-12-12,171.01
4837,2025-12-11,157.12
4837,2025-12-08,85.8
4837,2025-12-07,172.6
4837,2025-12-06,144.15
4837,2025-11-09,96.98
4837,2025-10-23,25.12
4837,2025-10-12,44.75
4837,2025-10-07,74.3
4837,2025-10-03,116.32
4837,2025-10-01,46.72
4837,2025-09-25,158.61
4837,2025-09-24,190.4
4837,2025-09-19,115.6
4837,2025-09-18,118.21
4837,2025-08-28,132.65
4837,2025-08-21,112.12
4837,2025-08-06,95.19
4837,2025-07-28,85.53
4837,2025-07-15,145.94
4837,2025-07-03,143.26
4837,2025-06-24,45.66
4837,2025-06-21,90.24
4837,2025-06-11,117.72
4837,2025-06-10,43.62
4837,2025-06-06,126.31
4837,2025-06-02,84.0
4837,2025-05-16,246.21
4838,2025-11-25,112.71
4838,2025-11-04,40.81
4838,2025-10-13,33.3
4838,2025-08-04,93.12
4838,2025-08-03,59.92
4838,2025-08-02,52.85
4838,2025-07-29,70.2
4838,2025-06-22,58.32
4839,2025-12-29,51.93
4839,2025-12-24,42.95
4839,2025-12-21,30.61
4839,2025-12-15,59.65
4839,2025-12-04,60.7
4839,2025-12-01,25.85
4839,2025-11-27,142.45
4839,2025-11-19,26.29
4839,2025-09-28,38.43
4839,2025-09-21,60.97
4839,2025-08-16,65.17
4839,2025-05-18,35.66
4839,2025-05-16,33.57
4840,2025-10-15,18.2
4841,2025-11-09,17.47
4841,2025-05-01,20.81
4841,2025-03-16,34.97
4841,2025-01-06,54.35
4841,2024-10-17,14.18
4841,2024-07-21,70.14
4842,2025-12-21,72.5
4842,2025-11-01,91.09
4842,2025-10-19,59.55
4842,2025-09-09,43.19
4842,2025-08-20,28.17
4843,2025-12-16,41.02
4843,2025-10-17,12.43
4843,2025-10-07,21.92
4843,2025-04-24,57.31
4843,2025-01-24,57.34
4843,2024-11-26,28.96
4843,2024-11-19,74.7
4844,2025-12-29,31.95
4844,2025-12-22,65.51
4844,2025-11-01,25.07
4845,2025-12-10,25.93
4845,2025-11-05,71.8
4845,2025-10-27,39.1
4845,2025-10-26,48.0
4845,2025-10-17,13.81
4845,2025-10-16,53.39
4845,2025-08-03,85.87
4845,2025-07-02,87.65
4845,2025-06-22,45.04
4845,2025-06-10,80.57
4845,2025-05-25,88.72
4846,2025-12-24,36.02
4846,2025-11-30,60.09
4846,2025-11-23,92.8
4846,2025-11-17,60.5
4846,2025-10-31,42.1
4846,2025-10-30,60.96
4846,2025-10-19,106.72
4846,2025-09-10,59.1
4846,2025-09-03,31.0
4846,2025-08-11,128.82
4846,2025-07-30,46.84
4846,2025-07-12,38.53
4846,2025-06-28,39.96
4846,2025-05-28,69.99
4846,2025-05-27,40.24
4847,2025-10-28,29.04
4847,2025-01-20,53.17
4847,2024-06-30,28.25
4848,2025-12-29,36.23
4848,2025-12-10,47.36
4848,2025-12-07,67.09
4848,2025-11-04,85.73
4848,2025-10-19,51.43
4848,2025-06-02,206.71
4848,2025-05-28,74.28
4848,2025-05-04,58.66
4848,2025-04-03,50.95
4849,2024-07-08,13.06
4849,2023-08-04,15.34
4850,2025-12-21,105.04
4850,2025-12-03,29.93
4850,2025-11-23,155.3
4850,2025-11-21,40.36
4850,2025-10-13,44.79
4850,2025-08-13,37.91
4850,2025-07-13,59.57
4850,2025-07-08,19.72
4850,2025-06-12,33.8
4850,2025-05-10,98.76
4850,2025-05-04,201.02
4850,2025-03-08,18.17
4850,2025-03-03,93.23
4850,2025-02-13,30.07
4851,2025-01-30,29.51
4851,2025-01-11,18.21
4851,2024-11-07,17.11
4852,2025-09-06,41.16
4853,2025-11-11,77.51
4853,2025-11-05,97.63
4853,2025-09-23,58.07
4853,2025-07-26,35.44
4853,2025-07-18,29.61
4853,2025-07-13,45.27
4854,2025-12-25,44.77
4854,2025-12-17,64.43
4854,2025-12-16,37.3
4854,2025-12-08,84.17
4854,2025-11-30,119.36
4854,2025-11-04,65.87
4854,2025-11-03,30.6
4854,2025-10-28,146.09
4854,2025-10-15,105.49
4854,2025-10-14,61.35
4854,2025-10-08,59.99
4854,2025-10-06,148.7
4854,2025-09-10,118.11
4854,2025-09-06,135.05
4854,2025-08-29,44.54
4854,2025-08-27,124.65
4854,2025-08-18,56.14
4854,2025-08-13,46.76
4854,2025-08-05,93.51
4854,2025-07-13,120.91
4854,2025-07-03,96.61
4854,2025-06-26,98.83
4854,2025-06-16,52.99
4854,2025-05-29,35.4
4854,2025-04-09,118.9
4854,2025-04-04,107.09
4854,2025-04-03,74.23
4854,2025-03-23,75.73
4854,2025-03-18,99.54
4854,2025-03-08,76.97
4855,2025-12-10,7.1
4855,2025-11-11,29.02
4856,2025-12-11,17.9
4856,2025-12-06,20.69
4856,2025-12-05,87.13
4856,2025-12-04,52.63
4857,2025-10-15,16.48
4857,2025-08-17,17.33
4858,2025-12-25,124.3
4858,2025-12-17,167.07
4858,2025-12-12,93.83
4858,2025-12-01,114.1
4858,2025-11-25,69.31
4858,2025-11-17,125.68
4858,2025-11-09,71.8
4858,2025-11-06,41.9
4858,2025-10-02,153.76
4858,2025-09-28,59.69
4858,2025-09-21,49.67
4858,2025-09-19,57.03
4858,2025-09-16,96.28
4858,2025-08-30,64.42
4858,2025-08-27,236.4
4858,2025-08-24,163.2
4858,2025-08-20,99.31
4858,2025-08-02,58.96
4858,2025-07-26,151.67
4858,2025-07-20,109.88
4858,2025-06-26,66.24
4858,2025-06-20,106.01
4858,2025-05-25,104.67
4858,2025-05-21,64.36
4858,2025-05-15,46.84
4858,2025-05-03,171.98
4858,2025-05-02,135.36
4858,2025-05-01,88.06
4858,2025-04-17,122.78
4858,2025-04-12,147.44
4858,2025-04-03,76.81
4859,2025-11-28,52.77
4859,2025-11-06,105.52
4859,2025-09-16,43.17
4859,2025-09-04,68.91
4859,2025-08-07,67.13
4859,2025-07-28,68.25
4860,2025-08-26,28.38
4860,2025-06-01,22.09
4860,2025-04-04,31.39
4860,2025-03-23,77.84
4860,2024-12-21,41.73
4860,2024-07-21,40.51
4860,2024-01-14,25.98
4861,2025-09-12,60.18
4862,2025-12-27,10.0
4862,2025-12-10,67.78
4862,2025-11-20,38.49
4862,2025-11-14,92.37
4862,2025-09-24,143.75
4862,2025-08-31,23.35
4862,2025-07-13,41.18
4862,2025-07-12,92.06
4862,2025-07-10,92.36
4863,2025-11-06,27.34
4863,2024-07-07,17.02
4864,2025-12-02,12.12
4864,2025-08-15,20.26
4864,2025-04-17,11.39
4865,2025-12-19,17.73
4865,2025-11-18,26.92
4865,2025-10-31,44.63
4865,2025-10-17,24.99
4865,2025-10-02,30.09
4865,2025-09-15,38.61
4865,2025-08-24,106.82
4865,2025-07-11,69.18
4865,2025-06-29,61.7
4865,2025-06-27,125.97
4865,2025-05-28,129.65
4866,2025-12-07,83.52
4866,2025-12-06,47.43
4866,2025-11-22,63.23
4866,2025-09-17,28.78
4866,2025-08-15,19.66
4866,2025-07-22,47.21
4866,2025-07-20,33.26
4866,2025-07-12,49.83
4867,2025-12-25,28.29
4867,2025-12-11,43.52
4867,2025-11-09,85.42
4867,2025-11-03,49.83
4867,2025-10-28,41.18
4867,2025-10-23,82.9
4867,2025-09-20,110.33
4867,2025-08-14,60.17
4867,2025-08-12,24.98
4867,2025-06-13,58.49
4867,2025-06-04,67.84
4867,2025-04-20,32.71
4868,2025-12-18,27.78
4868,2025-12-16,41.23
4868,2025-11-29,36.08
4868,2025-10-09,47.15
4869,2025-10-25,16.6
4869,2025-03-17,11.94
4869,2024-08-06,53.07
4869,2024-04-12,19.6
