user_id,segment,currency,tx_type,amount_eur,revenue_eur,cost_eur,margin_eur
968,travelers,JPY,fx,84.35,0.5547,0.9803,-0.4256
968,travelers,USD,fx,151.81,1.0598,1.5605,-0.5008
968,travelers,JPY,fx,138.14,1.0766,1.5139,-0.4373
968,travelers,USD,fx,162.03,1.1529,1.7648,-0.6119
968,travelers,JPY,fx,87.1,0.6232,0.9749,-0.3517
968,travelers,THB,fx,153.8,1.0547,1.6786,-0.6239
968,travelers,USD,fx,162.8,1.1834,1.7865,-0.6031
968,travelers,JPY,fx,110.92,0.8324,1.2672,-0.4348
968,travelers,EUR,card,126.59,0.3889,0.1403,0.2485
968,travelers,GBP,fx,82.74,0.5603,1.0082,-0.4478
968,travelers,GBP,fx,146.55,1.0195,1.6844,-0.6649
968,travelers,THB,fx,253.94,1.7636,2.5764,-0.8129
968,travelers,THB,fx,131.98,0.9092,1.5584,-0.6492
968,travelers,JPY,fx,98.48,0.7139,1.1853,-0.4715
968,travelers,USD,fx,135.11,0.8965,1.4628,-0.5663
968,travelers,THB,fx,97.71,0.6844,1.1752,-0.4908
969,travelers,THB,fx,176.98,1.1905,1.946,-0.7556
969,travelers,USD,fx,83.24,0.5946,0.954,-0.3594
969,travelers,GBP,fx,116.62,0.8269,1.3157,-0.4888
969,travelers,USD,fx,72.32,0.5186,0.9279,-0.4093
969,travelers,GBP,fx,134.89,0.9712,1.5608,-0.5896
969,travelers,JPY,fx,144.84,1.1128,1.5475,-0.4348
969,travelers,THB,fx,123.8,0.8575,1.3474,-0.4899
969,travelers,USD,fx,9.92,0.0734,0.2435,-0.1701
969,travelers,GBP,fx,114.33,0.844,1.2517,-0.4077
969,travelers,THB,fx,112.2,0.7897,1.3361,-0.5464
969,travelers,THB,fx,212.27,1.5505,2.2904,-0.7399
969,travelers,JPY,fx,90.54,0.64,1.1727,-0.5327
969,travelers,JPY,fx,99.67,0.6677,1.1176,-0.4499
969,travelers,THB,fx,134.99,0.9328,1.4806,-0.5478
969,travelers,JPY,fx,88.93,0.6385,1.0953,-0.4568
969,travelers,THB,fx,72.62,0.5149,0.8221,-0.3072
969,travelers,USD,fx,35.04,0.2472,0.522,-0.2748
969,travelers,USD,fx,59.41,0.4082,0.714,-0.3058
969,travelers,JPY,fx,199.91,1.3316,2.1597,-0.8281
969,travelers,JPY,fx,139.53,0.9652,1.4162,-0.451
969,travelers,JPY,fx,116.91,0.8309,1.2848,-0.4539
969,travelers,GBP,fx,79.12,0.6276,0.9675,-0.3399
969,travelers,JPY,fx,136.48,0.8622,1.4532,-0.591
969,travelers,USD,fx,154.73,1.0986,1.6961,-0.5975
969,travelers,GBP,fx,95.38,0.7237,1.0982,-0.3745
969,travelers,USD,fx,124.01,0.9898,1.3539,-0.3641
969,travelers,USD,fx,130.28,0.9651,1.518,-0.5529
969,travelers,THB,fx,149.09,1.0097,1.7083,-0.6986
970,travelers,JPY,fx,135.45,0.8318,1.414,-0.5822
970,travelers,JPY,fx,162.27,1.1056,1.7085,-0.6029
970,travelers,JPY,fx,157.19,1.0877,1.7233,-0.6356
970,travelers,USD,fx,84.01,0.559,0.9781,-0.4192
970,travelers,USD,fx,78.64,0.5396,0.9219,-0.3823
970,travelers,USD,fx,171.7,1.1965,1.9127,-0.7162
970,travelers,THB,fx,89.19,0.6367,0.9868,-0.35
970,travelers,JPY,fx,160.51,1.1678,1.8617,-0.6939
970,travelers,GBP,fx,139.89,0.9875,1.4672,-0.4797
970,travelers,GBP,fx,82.2,0.5896,1.0218,-0.4322
970,travelers,USD,fx,112.78,0.7262,1.4245,-0.6983
970,travelers,JPY,fx,152.53,0.9873,1.758,-0.7707
970,travelers,JPY,fx,135.72,0.8428,1.5182,-0.6754
970,travelers,JPY,fx,96.25,0.6428,1.0861,-0.4433
970,travelers,JPY,fx,107.61,0.6433,1.1907,-0.5474
970,travelers,GBP,fx,117.31,0.8944,1.2608,-0.3664
970,travelers,EUR,card,124.82,0.4442,0.1283,0.3159
970,travelers,EUR,card,96.27,0.3617,0.11,0.2517
970,travelers,GBP,fx,134.65,0.8994,1.4681,-0.5687
970,travelers,USD,fx,95.06,0.664,1.1753,-0.5113
970,travelers,EUR,card,108.78,0.3462,0.1347,0.2115
970,travelers,JPY,fx,132.11,0.8986,1.4912,-0.5926
970,travelers,USD,fx,75.26,0.4651,0.8306,-0.3655
970,travelers,USD,fx,102.7,0.7159,1.1174,-0.4015
970,travelers,JPY,fx,106.8,0.7259,1.2164,-0.4905
971,travelers,THB,fx,175.36,1.1832,1.9938,-0.8106
971,travelers,JPY,fx,195.73,1.3364,1.9851,-0.6487
971,travelers,USD,fx,140.26,0.966,1.4459,-0.4799
971,travelers,GBP,fx,182.43,1.3208,1.9423,-0.6215
971,travelers,JPY,fx,84.39,0.5991,1.0478,-0.4487
971,travelers,GBP,fx,125.34,0.8303,1.4355,-0.6052
971,travelers,JPY,fx,148.45,0.9665,1.5631,-0.5965
971,travelers,GBP,fx,97.22,0.6616,1.1653,-0.5036
971,travelers,USD,fx,144.36,1.1006,1.5752,-0.4746
971,travelers,EUR,card,70.26,0.2694,0.0905,0.1789
971,travelers,JPY,fx,114.46,0.7173,1.2319,-0.5147
971,travelers,USD,fx,128.17,0.8897,1.426,-0.5363
971,travelers,JPY,fx,173.27,1.1972,2.0375,-0.8403
971,travelers,USD,fx,115.91,0.8222,1.2169,-0.3947
971,travelers,GBP,fx,97.38,0.6791,1.1023,-0.4232
971,travelers,THB,fx,152.63,1.0588,1.6297,-0.5709
971,travelers,USD,fx,105.16,0.7474,1.2767,-0.5293
971,travelers,JPY,fx,141.62,0.9837,1.5061,-0.5224
971,travelers,JPY,fx,124.68,0.807,1.4576,-0.6506
971,travelers,GBP,fx,134.04,1.0182,1.6037,-0.5855
971,travelers,THB,fx,170.95,1.1422,1.7123,-0.5701
971,travelers,USD,fx,134.89,0.9533,1.5657,-0.6124
971,travelers,JPY,fx,107.06,0.7572,1.2348,-0.4776
971,travelers,THB,fx,93.14,0.6437,1.0185,-0.3747
972,travelers,JPY,fx,71.55,0.4838,0.9299,-0.4462
972,travelers,EUR,card,102.3,0.3723,0.1317,0.2406
972,travelers,GBP,fx,87.58,0.6429,1.0045,-0.3616
972,travelers,THB,fx,67.81,0.4945,0.8442,-0.3496
972,travelers,JPY,fx,101.5,0.7304,1.1291,-0.3987
972,travelers,EUR,card,104.4,0.3637,0.1128,0.2508
972,travelers,JPY,fx,113.82,0.8086,1.3337,-0.5251
972,travelers,THB,fx,120.98,0.8035,1.4414,-0.638
972,travelers,THB,fx,87.37,0.6089,0.9648,-0.3559
972,travelers,GBP,fx,100.01,0.648,1.1802,-0.5322
972,travelers,THB,fx,77.92,0.5095,0.903,-0.3935
972,travelers,JPY,fx,68.86,0.5049,0.8185,-0.3135
972,travelers,GBP,fx,74.18,0.5103,0.8357,-0.3253
972,travelers,GBP,fx,196.12,1.3673,2.1351,-0.7678
972,travelers,EUR,card,120.27,0.3927,0.1388,0.2539
972,travelers,JPY,fx,180.84,1.2948,2.0565,-0.7617
972,travelers,THB,fx,115.41,0.7338,1.2262,-0.4924
972,travelers,GBP,fx,206.07,1.5073,2.2822,-0.7749
972,travelers,EUR,transfer,141.03,0.4712,0.15,0.3212
972,travelers,THB,fx,46.53,0.3096,0.6606,-0.3511
972,travelers,EUR,card,138.6,0.473,0.1772,0.2958
972,travelers,GBP,fx,136.12,0.9288,1.5175,-0.5886
972,travelers,USD,fx,136.92,0.9722,1.6144,-0.6423
972,travelers,JPY,fx,172.5,1.1389,1.9561,-0.8173
972,travelers,THB,fx,113.26,0.7968,1.2358,-0.439
972,travelers,JPY,fx,123.24,0.9362,1.304,-0.3678
972,travelers,THB,fx,59.17,0.4293,0.7839,-0.3546
972,travelers,THB,fx,121.17,0.8144,1.452,-0.6375
973,travelers,JPY,fx,142.55,1.0116,1.6535,-0.6419
973,travelers,JPY,fx,107.15,0.8233,1.2471,-0.4238
973,travelers,EUR,card,80.98,0.314,0.0959,0.2182
973,travelers,USD,fx,53.29,0.3673,0.6844,-0.3171
973,travelers,THB,fx,106.0,0.7649,1.2813,-0.5164
973,travelers,EUR,card,99.26,0.3364,0.1119,0.2245
973,travelers,EUR,card,97.67,0.3548,0.1243,0.2305
973,travelers,JPY,fx,140.85,1.014,1.6038,-0.5898
973,travelers,USD,fx,72.58,0.5045,0.7508,-0.2462
973,travelers,JPY,fx,128.6,0.8383,1.5224,-0.684
973,travelers,GBP,fx,161.07,1.1908,1.6115,-0.4207
973,travelers,THB,fx,85.33,0.6214,1.0014,-0.38
973,travelers,USD,fx,112.95,0.7962,1.2497,-0.4535
973,travelers,USD,fx,65.63,0.465,0.7997,-0.3346
973,travelers,USD,fx,117.76,0.8333,1.3647,-0.5313
973,travelers,THB,fx,128.11,0.9742,1.4735,-0.4993
973,travelers,USD,fx,130.22,0.9279,1.3724,-0.4445
973,travelers,JPY,fx,167.81,1.076,1.7589,-0.6829
973,travelers,THB,fx,107.16,0.7507,1.2061,-0.4554
973,travelers,JPY,fx,110.07,0.7558,1.2704,-0.5145
973,travelers,GBP,fx,208.01,1.4336,2.298,-0.8645
974,travelers,THB,fx,73.39,0.5147,0.9347,-0.4201
974,travelers,USD,fx,115.39,0.8868,1.2546,-0.3678
974,travelers,JPY,fx,138.43,0.9314,1.5591,-0.6277
974,travelers,THB,fx,102.72,0.7724,1.1695,-0.397
974,travelers,EUR,card,94.59,0.302,0.1047,0.1973
974,travelers,USD,fx,109.58,0.7538,1.3242,-0.5704
974,travelers,THB,fx,142.51,1.0221,1.5478,-0.5257
974,travelers,USD,fx,133.98,0.9179,1.5534,-0.6355
974,travelers,GBP,fx,139.84,1.0595,1.7101,-0.6507
974,travelers,GBP,fx,59.4,0.3936,0.7479,-0.3543
974,travelers,JPY,fx,99.07,0.6637,1.0953,-0.4316
974,travelers,GBP,fx,131.83,0.9364,1.5081,-0.5718
974,travelers,GBP,fx,132.67,0.9443,1.3395,-0.3952
974,travelers,EUR,card,122.36,0.3963,0.14,0.2563
974,travelers,EUR,card,118.61,0.4025,0.1415,0.261
974,travelers,JPY,fx,118.29,0.7548,1.2871,-0.5323
974,travelers,USD,fx,69.5,0.4825,0.8131,-0.3307
974,travelers,JPY,fx,72.3,0.492,0.7986,-0.3066
974,travelers,JPY,fx,46.82,0.329,0.6497,-0.3208
974,travelers,GBP,fx,89.05,0.6026,1.0637,-0.4611
974,travelers,GBP,fx,85.09,0.5326,0.9451,-0.4125
974,travelers,EUR,card,139.41,0.4292,0.158,0.2713
974,travelers,USD,fx,117.49,0.7989,1.4172,-0.6184
974,travelers,USD,fx,147.29,1.045,1.5315,-0.4866
974,travelers,GBP,fx,158.11,1.1172,1.5791,-0.462
974,travelers,THB,fx,144.34,1.1086,1.5243,-0.4157
974,travelers,THB,fx,54.55,0.4114,0.6664,-0.2549
974,travelers,JPY,fx,81.76,0.6037,0.9786,-0.3749
974,travelers,GBP,fx,94.16,0.6333,1.0014,-0.3681
974,travelers,GBP,fx,191.34,1.309,2.0856,-0.7767
974,travelers,USD,fx,148.68,1.0109,1.565,-0.5542
974,travelers,EUR,card,138.53,0.4553,0.1516,0.3037
974,travelers,USD,fx,163.96,1.1173,1.8337,-0.7164
974,travelers,GBP,fx,99.49,0.7405,1.1705,-0.43
975,travelers,GBP,fx,162.34,1.1794,1.9353,-0.756
975,travelers,GBP,fx,37.53,0.2701,0.5495,-0.2794
975,travelers,GBP,fx,30.81,0.1974,0.4707,-0.2734
975,travelers,USD,fx,135.22,0.9322,1.4355,-0.5033
975,travelers,GBP,fx,89.99,0.6039,0.9623,-0.3584
975,travelers,THB,fx,140.69,1.0592,1.6412,-0.5821
975,travelers,GBP,fx,88.22,0.5623,1.0668,-0.5045
975,travelers,USD,fx,121.58,0.8512,1.3001,-0.4489
975,travelers,USD,fx,41.16,0.2878,0.5393,-0.2515
975,travelers,THB,fx,89.22,0.6313,1.1065,-0.4752
975,travelers,THB,fx,142.27,1.0466,1.5421,-0.4955
975,travelers,USD,fx,116.75,0.897,1.3013,-0.4044
975,travelers,JPY,fx,56.94,0.3705,0.7553,-0.3848
975,travelers,JPY,fx,170.13,1.1244,2.0776,-0.9532
975,travelers,USD,fx,136.49,0.9736,1.6002,-0.6266
975,travelers,THB,fx,96.82,0.6659,1.1394,-0.4735
975,travelers,GBP,fx,73.5,0.5281,0.8619,-0.3338
975,travelers,GBP,fx,113.05,0.7904,1.3126,-0.5221
975,travelers,USD,fx,118.86,0.8319,1.2863,-0.4544
976,travelers,USD,fx,162.55,1.2123,1.8234,-0.6111
976,travelers,JPY,fx,134.82,0.9211,1.5904,-0.6693
976,travelers,GBP,fx,104.61,0.7331,1.336,-0.6029
976,travelers,GBP,fx,98.63,0.6283,1.0902,-0.4619
976,travelers,JPY,fx,115.61,0.7974,1.2449,-0.4475
976,travelers,THB,fx,127.76,0.9136,1.5586,-0.645
976,travelers,USD,fx,113.68,0.7777,1.2906,-0.5129
976,travelers,JPY,fx,127.93,0.8932,1.4142,-0.521
976,travelers,GBP,fx,131.53,0.9373,1.4967,-0.5594
976,travelers,GBP,fx,64.38,0.4317,0.782,-0.3503
976,travelers,GBP,fx,168.37,1.1821,2.0744,-0.8924
976,travelers,USD,fx,94.68,0.6583,1.0705,-0.4121
976,travelers,THB,fx,144.91,0.9131,1.5378,-0.6247
976,travelers,USD,fx,123.4,0.8195,1.3414,-0.5218
976,travelers,GBP,fx,185.3,1.3463,2.106,-0.7598
976,travelers,GBP,fx,149.48,1.0722,1.5009,-0.4287
976,travelers,GBP,fx,134.81,0.9801,1.4838,-0.5037
976,travelers,JPY,fx,62.64,0.4134,0.7769,-0.3634
976,travelers,JPY,fx,114.35,0.8138,1.195,-0.3811
976,travelers,THB,fx,107.76,0.6781,1.2474,-0.5693
976,travelers,THB,fx,123.01,0.8518,1.322,-0.4702
976,travelers,JPY,fx,123.58,0.8884,1.3272,-0.4388
976,travelers,USD,fx,107.53,0.764,1.0883,-0.3242
976,travelers,THB,fx,130.44,0.9725,1.283,-0.3104
976,travelers,THB,fx,150.01,1.0918,1.7985,-0.7067
976,travelers,JPY,fx,45.51,0.3103,0.6173,-0.307
976,travelers,USD,fx,144.46,1.1398,1.602,-0.4622
977,travelers,JPY,fx,70.73,0.5004,0.8663,-0.3658
977,travelers,EUR,card,81.53,0.2934,0.1016,0.1918
977,travelers,USD,fx,73.17,0.5656,0.831,-0.2655
977,travelers,GBP,fx,148.6,1.0987,1.8026,-0.7039
977,travelers,EUR,card,84.74,0.3077,0.1003,0.2074
977,travelers,THB,fx,76.64,0.5105,0.8613,-0.3507
977,travelers,GBP,fx,107.15,0.7548,1.1259,-0.3711
977,travelers,GBP,fx,166.42,1.2805,1.8531,-0.5726
977,travelers,GBP,fx,108.71,0.7727,1.2148,-0.4421
977,travelers,USD,fx,130.19,0.9323,1.4597,-0.5274
977,travelers,THB,fx,182.93,1.2758,2.0557,-0.7799
977,travelers,GBP,fx,154.59,1.1376,1.7663,-0.6287
977,travelers,EUR,card,82.83,0.3177,0.0982,0.2195
977,travelers,JPY,fx,163.86,1.1353,1.7439,-0.6087
977,travelers,JPY,fx,125.94,0.9524,1.4409,-0.4885
977,travelers,JPY,fx,161.32,1.1777,1.6888,-0.5111
977,travelers,EUR,card,110.16,0.3688,0.1322,0.2366
977,travelers,JPY,fx,225.24,1.4766,2.5673,-1.0908
977,travelers,USD,fx,142.91,0.9922,1.4758,-0.4836
977,travelers,USD,fx,145.63,1.027,1.7425,-0.7154
977,travelers,THB,fx,115.66,0.8421,1.3057,-0.4635
978,travelers,GBP,fx,170.61,1.2325,1.7996,-0.5671
978,travelers,USD,fx,175.35,1.3108,1.8051,-0.4943
978,travelers,GBP,fx,116.75,0.8217,1.4559,-0.6342
978,travelers,GBP,fx,108.49,0.7878,1.2465,-0.4586
978,travelers,GBP,fx,74.41,0.5102,1.0255,-0.5154
978,travelers,THB,fx,132.99,0.9196,1.3535,-0.4339
978,travelers,THB,fx,160.03,1.0792,1.8714,-0.7922
978,travelers,GBP,fx,142.96,1.0245,1.5924,-0.5679
978,travelers,EUR,card,151.7,0.4689,0.1621,0.3067
978,travelers,JPY,fx,134.3,0.9462,1.62,-0.6738
978,travelers,USD,fx,101.96,0.7231,1.2266,-0.5035
978,travelers,GBP,fx,90.73,0.6387,1.0086,-0.3699
978,travelers,GBP,fx,152.39,1.041,1.699,-0.658
978,travelers,THB,fx,95.1,0.6449,1.1458,-0.5009
978,travelers,USD,fx,147.86,1.0467,1.5191,-0.4723
978,travelers,USD,fx,99.65,0.636,1.0692,-0.4332
978,travelers,THB,fx,120.56,0.8798,1.4597,-0.5798
979,travelers,GBP,fx,92.83,0.6882,1.1609,-0.4727
979,travelers,USD,fx,149.91,1.0475,1.6638,-0.6163
979,travelers,JPY,fx,80.62,0.5082,0.881,-0.3727
979,travelers,GBP,fx,120.48,0.8624,1.3621,-0.4997
979,travelers,THB,fx,156.93,1.1327,1.6669,-0.5342
979,travelers,THB,fx,110.4,0.7697,1.2547,-0.4849
979,travelers,THB,fx,90.69,0.6682,1.1474,-0.4792
979,travelers,THB,fx,95.89,0.7122,1.1247,-0.4125
979,travelers,THB,fx,77.09,0.5109,0.8595,-0.3486
979,travelers,USD,fx,129.82,0.9139,1.3827,-0.4688
979,travelers,JPY,fx,145.47,1.021,1.5352,-0.5142
979,travelers,USD,fx,143.74,0.9679,1.633,-0.665
979,travelers,JPY,fx,160.2,1.1255,1.6865,-0.561
979,travelers,GBP,fx,50.93,0.3587,0.6575,-0.2988
979,travelers,THB,fx,139.53,0.9512,1.4927,-0.5415
979,travelers,GBP,fx,108.98,0.7297,1.3243,-0.5947
979,travelers,JPY,fx,192.39,1.3046,2.0302,-0.7256
979,travelers,THB,fx,192.38,1.3552,2.2484,-0.8932
979,travelers,JPY,fx,82.58,0.6192,1.0043,-0.3851
979,travelers,USD,fx,94.12,0.6467,1.1156,-0.4689
979,travelers,GBP,fx,104.21,0.7328,1.1773,-0.4445
979,travelers,GBP,fx,179.42,1.275,1.8512,-0.5762
979,travelers,EUR,card,19.75,0.119,0.0375,0.0816
979,travelers,GBP,fx,166.99,1.2592,1.9042,-0.645
980,travelers,THB,fx,73.14,0.4949,0.797,-0.3021
980,travelers,THB,fx,142.27,0.8873,1.5518,-0.6645
980,travelers,EUR,atm,63.35,0.0,0.7997,-0.7997
980,travelers,JPY,fx,80.12,0.557,0.8767,-0.3197
980,travelers,JPY,fx,100.04,0.6872,1.1062,-0.4191
980,travelers,JPY,fx,98.82,0.6916,1.1951,-0.5035
980,travelers,EUR,card,169.79,0.5895,0.1892,0.4003
980,travelers,THB,fx,121.16,0.8009,1.3982,-0.5973
980,travelers,GBP,fx,151.17,1.0481,1.7595,-0.7114
980,travelers,THB,fx,110.02,0.7443,1.2016,-0.4573
980,travelers,THB,fx,119.93,0.8823,1.2819,-0.3996
980,travelers,EUR,card,133.68,0.4694,0.142,0.3274
980,travelers,USD,fx,155.17,1.114,1.6733,-0.5593
980,travelers,USD,fx,114.77,0.8195,1.3425,-0.523
980,travelers,GBP,fx,99.58,0.666,1.1983,-0.5324
980,travelers,EUR,atm,87.5,0.0,0.8257,-0.8257
980,travelers,GBP,fx,126.75,0.9798,1.303,-0.3231
980,travelers,JPY,fx,64.16,0.4206,0.7692,-0.3486
980,travelers,THB,fx,104.41,0.6864,1.194,-0.5075
980,travelers,USD,fx,109.6,0.8043,1.2967,-0.4924
980,travelers,JPY,fx,163.14,1.1237,1.8359,-0.7123
980,travelers,THB,fx,75.6,0.5277,0.8826,-0.3549
981,travelers,EUR,card,127.61,0.4309,0.1404,0.2905
981,travelers,EUR,card,105.95,0.4042,0.1228,0.2814
981,travelers,GBP,fx,195.04,1.4593,2.0391,-0.5798
981,travelers,GBP,fx,144.19,0.9805,1.5829,-0.6024
981,travelers,EUR,card,93.82,0.3377,0.113,0.2246
981,travelers,EUR,card,149.46,0.5008,0.1676,0.3332
981,travelers,GBP,fx,59.21,0.3866,0.753,-0.3664
981,travelers,GBP,fx,118.51,0.8314,1.303,-0.4715
981,travelers,JPY,fx,143.76,0.9698,1.6039,-0.6341
981,travelers,THB,fx,117.09,0.8651,1.3559,-0.4908
981,travelers,THB,fx,145.03,0.9929,1.6869,-0.694
981,travelers,USD,fx,123.29,0.8533,1.43,-0.5767
981,travelers,JPY,fx,83.45,0.5805,1.0523,-0.4718
981,travelers,JPY,fx,177.93,1.2449,2.0568,-0.8119
981,travelers,GBP,fx,127.55,0.9122,1.3888,-0.4767
981,travelers,GBP,fx,126.26,0.9051,1.6117,-0.7065
981,travelers,GBP,fx,73.64,0.4958,0.8834,-0.3876
981,travelers,THB,fx,172.53,1.3072,1.8784,-0.5711
981,travelers,GBP,fx,154.64,1.2329,1.7032,-0.4703
981,travelers,EUR,card,91.82,0.3317,0.1161,0.2156
981,travelers,JPY,fx,97.79,0.7165,1.0988,-0.3823
981,travelers,THB,fx,85.24,0.5662,0.9555,-0.3894
981,travelers,JPY,fx,106.54,0.8141,1.0588,-0.2447
981,travelers,USD,fx,110.5,0.8703,1.2242,-0.3539
981,travelers,JPY,fx,132.04,0.9513,1.4415,-0.4902
981,travelers,THB,fx,86.58,0.6143,1.025,-0.4107
981,travelers,USD,fx,175.9,1.2289,1.8658,-0.6369
981,travelers,USD,fx,147.49,1.0494,1.6812,-0.6318
981,travelers,JPY,fx,100.73,0.7008,1.2007,-0.5
981,travelers,THB,fx,44.89,0.3396,0.6278,-0.2882
982,travelers,THB,fx,73.86,0.4948,0.9194,-0.4246
982,travelers,GBP,fx,118.66,0.8503,1.356,-0.5058
982,travelers,USD,fx,80.89,0.5767,0.9168,-0.3402
982,travelers,THB,fx,111.79,0.793,1.2268,-0.4337
982,travelers,THB,fx,135.39,0.9368,1.7115,-0.7747
982,travelers,USD,fx,91.64,0.6722,1.0766,-0.4044
982,travelers,JPY,fx,75.23,0.5162,0.9171,-0.4009
982,travelers,GBP,fx,151.58,0.9912,1.6507,-0.6595
982,travelers,JPY,fx,154.44,1.0641,1.6844,-0.6202
982,travelers,GBP,fx,81.7,0.5899,0.9207,-0.3308
982,travelers,GBP,fx,66.3,0.4679,0.7699,-0.302
982,travelers,EUR,card,94.52,0.3385,0.1175,0.221
982,travelers,THB,fx,124.14,0.8389,1.4425,-0.6035
982,travelers,JPY,fx,73.1,0.4999,0.9413,-0.4414
982,travelers,GBP,fx,128.1,0.8501,1.5272,-0.6771
982,travelers,THB,fx,125.34,0.9164,1.394,-0.4777
982,travelers,GBP,fx,123.54,0.9223,1.2633,-0.341
982,travelers,USD,fx,103.64,0.7524,1.2596,-0.5071
982,travelers,GBP,fx,77.72,0.5764,0.9132,-0.3369
982,travelers,JPY,fx,176.94,1.1986,2.0126,-0.814
982,travelers,USD,fx,74.64,0.4916,0.889,-0.3974
982,travelers,JPY,fx,130.62,0.9067,1.4821,-0.5754
982,travelers,USD,fx,141.78,0.9464,1.6079,-0.6616
982,travelers,THB,fx,82.06,0.5418,1.0417,-0.5
982,travelers,USD,fx,168.86,1.1857,1.6894,-0.5037
982,travelers,EUR,card,136.48,0.4796,0.161,0.3185
982,travelers,EUR,card,71.46,0.2714,0.0942,0.1771
983,travelers,THB,fx,93.09,0.6906,1.0721,-0.3815
983,travelers,USD,fx,94.71,0.6564,1.0626,-0.4063
983,travelers,JPY,fx,122.85,0.8466,1.3557,-0.5091
983,travelers,USD,fx,107.12,0.7981,1.2125,-0.4144
983,travelers,GBP,fx,83.32,0.5499,0.9097,-0.3599
983,travelers,THB,fx,142.69,0.909,1.6076,-0.6986
983,travelers,JPY,fx,98.39,0.7045,1.1695,-0.465
983,travelers,USD,fx,105.21,0.7137,1.19,-0.4763
983,travelers,JPY,fx,201.05,1.4962,2.0044,-0.5082
983,travelers,JPY,fx,137.31,0.9185,1.4697,-0.5512
983,travelers,THB,fx,71.38,0.527,0.8966,-0.3697
983,travelers,USD,fx,141.85,1.0192,1.5999,-0.5807
983,travelers,USD,fx,133.8,0.8852,1.4485,-0.5633
983,travelers,JPY,fx,120.98,0.8583,1.4716,-0.6133
983,travelers,EUR,card,111.94,0.3795,0.1306,0.2488
983,travelers,JPY,fx,137.4,0.9992,1.4552,-0.4561
983,travelers,JPY,fx,155.47,1.0807,1.5933,-0.5126
983,travelers,THB,fx,115.13,0.8079,1.1848,-0.3769
983,travelers,JPY,fx,102.89,0.7538,1.193,-0.4392
983,travelers,GBP,fx,111.42,0.7872,1.2057,-0.4185
983,travelers,USD,fx,87.97,0.5615,0.9745,-0.413
983,travelers,USD,fx,48.02,0.3281,0.6541,-0.326
983,travelers,GBP,fx,131.32,0.8098,1.3395,-0.5298
983,travelers,THB,fx,131.14,0.8304,1.4555,-0.6251
983,travelers,USD,fx,73.32,0.5121,0.8884,-0.3762
983,travelers,JPY,fx,118.34,0.8133,1.3304,-0.5171
983,travelers,GBP,fx,77.32,0.5122,0.933,-0.4208
983,travelers,GBP,fx,206.68,1.4566,2.2718,-0.8152
983,travelers,THB,fx,151.67,1.076,1.5833,-0.5072
983,travelers,USD,fx,107.2,0.7267,1.1242,-0.3975
984,travelers,JPY,fx,118.04,0.8386,1.3659,-0.5274
984,travelers,THB,fx,188.81,1.335,1.9639,-0.6289
984,travelers,GBP,fx,37.89,0.2484,0.5346,-0.2862
984,travelers,THB,fx,113.65,0.8,1.2623,-0.4623
984,travelers,JPY,fx,99.27,0.6482,1.2012,-0.553
984,travelers,THB,fx,184.4,1.2167,2.0856,-0.8689
984,travelers,JPY,fx,62.72,0.4443,0.8021,-0.3577
984,travelers,JPY,fx,105.34,0.7017,1.2532,-0.5515
984,travelers,USD,fx,101.51,0.7046,1.1808,-0.4763
984,travelers,THB,fx,127.04,0.8585,1.4193,-0.5608
984,travelers,GBP,fx,146.95,1.0442,1.5819,-0.5377
984,travelers,GBP,fx,110.42,0.7894,1.1936,-0.4042
984,travelers,THB,fx,60.54,0.473,0.8106,-0.3376
984,travelers,JPY,fx,106.51,0.7392,1.2393,-0.5001
984,travelers,GBP,fx,103.41,0.7533,1.1677,-0.4144
984,travelers,GBP,fx,121.43,0.8508,1.2852,-0.4344
984,travelers,USD,fx,104.77,0.7597,1.2433,-0.4836
984,travelers,USD,fx,60.25,0.4313,0.7997,-0.3684
984,travelers,THB,fx,179.07,1.2988,1.9175,-0.6186
984,travelers,EUR,transfer,38.94,0.5093,0.1519,0.3574
984,travelers,USD,fx,98.13,0.6886,1.1109,-0.4223
984,travelers,USD,fx,167.98,1.1403,1.9625,-0.8222
984,travelers,GBP,fx,127.58,0.8748,1.405,-0.5302
984,travelers,EUR,card,126.88,0.4113,0.14,0.2713
984,travelers,JPY,fx,154.37,1.0878,1.6596,-0.5718
984,travelers,THB,fx,127.2,0.8235,1.3696,-0.5461
984,travelers,GBP,fx,141.64,0.9589,1.5411,-0.5822
984,travelers,THB,fx,124.88,0.8632,1.441,-0.5779
984,travelers,EUR,transfer,190.54,0.4883,0.1542,0.3341
984,travelers,JPY,fx,189.19,1.366,2.1037,-0.7377
985,travelers,THB,fx,115.13,0.8425,1.2574,-0.4148
985,travelers,JPY,fx,155.77,1.0796,1.6108,-0.5312
985,travelers,EUR,card,107.33,0.3952,0.1215,0.2737
985,travelers,THB,fx,127.46,0.8233,1.3896,-0.5663
985,travelers,THB,fx,104.08,0.6996,1.1358,-0.4361
985,travelers,GBP,fx,112.73,0.737,1.2394,-0.5023
985,travelers,JPY,fx,120.78,0.7784,1.4944,-0.716
985,travelers,GBP,fx,102.45,0.7224,1.1463,-0.4239
985,travelers,USD,fx,138.44,0.8749,1.6329,-0.758
985,travelers,USD,fx,94.82,0.6745,0.9998,-0.3253
985,travelers,JPY,fx,116.12,0.8392,1.2255,-0.3863
