event_id,user_id,event_date,feature,session_id,device,platform
20523,1809,2025-08-23 03:52:44.225242417,budget,7452,android,app
41900,3635,2025-08-23 03:57:46.915970011,transfer,15210,ios,app
10966,945,2025-08-23 04:00:26.959125104,kyc,3984,android,app
77218,6624,2025-08-23 04:05:09.137690715,budget,27984,ios,app
83377,7169,2025-08-23 04:23:19.537159928,budget,30215,android,app
80523,6911,2025-08-23 04:44:52.409531552,transfer,29182,android,app
76835,6602,2025-08-23 04:45:35.211874325,card_control,27849,ios,app
48573,4202,2025-08-23 04:46:45.367534303,rewards,17619,ios,app
84744,7289,2025-08-23 04:55:19.866542050,rewards,30711,ios,app
90016,7756,2025-08-23 04:57:25.317012144,savings,32624,ios,app
21099,1859,2025-08-23 05:00:34.951571311,savings,7660,ios,app
9661,826,2025-08-23 05:18:44.349888447,budget,3505,ios,app
56300,4836,2025-08-23 05:18:49.053378432,card_control,20409,android,app
85053,7320,2025-08-23 05:19:32.969298120,atm_locator,30825,ios,app
39774,3421,2025-08-23 05:25:09.317258984,transfer,14424,ios,app
29164,2543,2025-08-23 05:26:59.560235764,budget,10581,ios,web
43410,3757,2025-08-23 05:28:29.747578382,transfer,15752,ios,app
9475,811,2025-08-23 05:35:20.986618977,invest,3439,android,app
29205,2547,2025-08-23 05:40:23.351848498,transfer,10596,ios,web
62406,5345,2025-08-23 05:42:54.592636988,rewards,22613,ios,app
20136,1769,2025-08-23 06:01:06.406451477,kyc,7313,android,app
57924,4983,2025-08-23 06:07:59.345302681,rewards,20999,ios,web
18116,1580,2025-08-23 06:13:57.114910107,rewards,6567,ios,app
34602,3014,2025-08-23 06:22:27.736342783,rewards,12563,android,app
8490,737,2025-08-23 06:35:11.792109465,transfer,3081,ios,web
37317,3233,2025-08-23 06:35:35.678118802,invest,13545,ios,app
84425,7263,2025-08-23 06:36:35.580658173,transfer,30594,android,app
42604,3684,2025-08-23 06:37:23.956082083,invest,15460,android,app
17468,1519,2025-08-23 06:42:48.325035882,atm_locator,6330,ios,app
68036,5854,2025-08-23 06:45:44.109865500,atm_locator,24657,android,app
12504,1095,2025-08-23 06:51:35.366965030,transfer,4544,ios,app
60779,5219,2025-08-23 06:53:10.130927847,transfer,22028,ios,app
70121,6016,2025-08-23 06:58:11.648934243,rewards,25405,android,app
48735,4213,2025-08-23 06:59:20.094387757,transfer,17678,android,app
84810,7297,2025-08-23 07:01:05.611789899,card_control,30736,ios,app
41396,3591,2025-08-23 07:02:49.282634186,transfer,15027,ios,app
85954,7390,2025-08-23 07:02:54.913086453,transfer,31147,android,app
53340,4579,2025-08-23 07:05:42.641143978,invest,19334,ios,app
75470,6488,2025-08-23 07:14:15.861814183,atm_locator,27357,ios,app
89615,7715,2025-08-23 07:15:37.445366401,invest,32479,ios,app
36131,3152,2025-08-23 07:16:50.543477558,invest,13123,ios,app
84051,7225,2025-08-23 07:26:29.853169356,invest,30458,android,app
65204,5588,2025-08-23 07:36:46.144756825,savings,23635,android,app
63163,5423,2025-08-23 07:39:25.269419249,atm_locator,22893,ios,app
45528,3942,2025-08-23 07:46:25.220065805,card_control,16523,android,app
4370,383,2025-08-23 07:51:47.715148393,transfer,1587,ios,web
23142,2032,2025-08-23 07:56:17.137967009,transfer,8396,ios,app
19533,1720,2025-08-23 07:59:58.101763390,budget,7093,android,app
863,80,2025-08-23 08:09:08.621843633,budget,315,ios,app
23382,2054,2025-08-23 08:13:27.503040930,kyc,8484,ios,app
9260,794,2025-08-23 08:19:19.015448960,invest,3362,ios,app
31158,2739,2025-08-23 08:23:50.579617868,kyc,11322,android,app
71791,6138,2025-08-23 08:23:58.526490448,rewards,26004,android,app
69868,5994,2025-08-23 08:28:03.503150728,savings,25316,ios,web
9189,792,2025-08-23 08:28:11.851172883,transfer,3337,android,app
29918,2605,2025-08-23 08:32:55.972127420,savings,10856,ios,app
79457,6823,2025-08-23 08:37:41.304403865,rewards,28793,ios,app
55491,4758,2025-08-23 08:38:23.755338225,invest,20111,android,app
18874,1651,2025-08-23 08:39:08.415890023,invest,6847,ios,web
84022,7225,2025-08-23 08:39:38.647186277,card_control,30448,android,app
48677,4209,2025-08-23 08:50:10.035037982,invest,17657,ios,app
56738,4867,2025-08-23 08:50:45.314874839,transfer,20569,android,app
63992,5490,2025-08-23 09:02:24.602866500,atm_locator,23192,android,web
37098,3216,2025-08-23 09:03:03.286220584,rewards,13468,ios,app
91798,7903,2025-08-23 09:07:55.183896845,kyc,33265,ios,app
60300,5184,2025-08-23 09:08:38.139055523,kyc,21856,ios,app
77607,6650,2025-08-23 09:45:04.711894865,savings,28119,android,app
85228,7336,2025-08-23 09:55:41.963392548,rewards,30889,ios,app
81318,6989,2025-08-23 09:55:48.514507299,card_control,29470,ios,app
43253,3746,2025-08-23 09:59:26.278874304,transfer,15695,android,app
38326,3307,2025-08-23 10:04:07.990969140,savings,13903,android,app
22557,1990,2025-08-23 10:04:42.722440403,invest,8189,ios,app
42838,3698,2025-08-23 10:06:06.111941155,invest,15543,android,app
59594,5135,2025-08-23 10:12:39.165766600,invest,21605,ios,app
66852,5729,2025-08-23 10:23:42.690327550,atm_locator,24226,android,app
85037,7319,2025-08-23 10:34:29.725017277,atm_locator,30819,ios,app
28618,2492,2025-08-23 10:35:56.950204997,savings,10383,android,app
58980,5075,2025-08-23 10:41:49.611757479,rewards,21380,android,app
43055,3725,2025-08-23 10:45:09.302029997,transfer,15621,android,app
81212,6985,2025-08-23 10:48:18.356297855,transfer,29434,android,app
9291,796,2025-08-23 10:48:40.885842234,savings,3372,ios,app
54622,4681,2025-08-23 10:49:07.066534872,rewards,19795,android,app
52357,4500,2025-08-23 10:50:10.481071240,invest,18978,ios,web
16839,1457,2025-08-23 10:51:43.301953759,transfer,6104,ios,app
37946,3281,2025-08-23 11:00:21.837450775,invest,13767,android,app
76445,6564,2025-08-23 11:04:22.254214699,kyc,27706,android,app
24889,2178,2025-08-23 11:08:43.815937937,rewards,9026,android,app
2899,257,2025-08-23 11:10:29.633943244,savings,1053,android,web
91564,7887,2025-08-23 11:19:40.779800924,budget,33182,ios,app
27438,2387,2025-08-23 11:25:53.720691666,rewards,9953,android,app
78369,6727,2025-08-23 11:26:53.637298200,transfer,28398,android,app
71991,6157,2025-08-23 11:40:41.949473217,invest,26076,ios,app
41441,3593,2025-08-23 11:42:52.551263263,budget,15043,ios,app
15693,1363,2025-08-23 11:51:38.410489880,invest,5688,ios,app
87282,7503,2025-08-23 11:58:16.640507832,transfer,31629,android,app
38572,3320,2025-08-23 12:07:48.271819604,savings,13989,android,web
62365,5341,2025-08-23 12:11:42.997628641,rewards,22598,android,app
21809,1923,2025-08-23 12:17:01.966574898,savings,7915,ios,app
50779,4379,2025-08-23 12:23:45.770018680,transfer,18408,ios,web
71436,6119,2025-08-23 12:30:21.176717990,invest,25877,android,app
41682,3612,2025-08-23 12:31:29.419885223,atm_locator,15129,ios,app
31465,2764,2025-08-23 12:43:43.265579888,budget,11430,ios,web
82752,7104,2025-08-23 12:44:03.295578661,transfer,29986,ios,app
46706,4022,2025-08-23 12:50:31.691772942,transfer,16940,ios,app
30883,2716,2025-08-23 13:06:50.225539826,kyc,11221,android,app
71470,6120,2025-08-23 13:09:02.469793043,invest,25889,android,app
50955,4394,2025-08-23 13:12:55.149795587,card_control,18472,ios,app
86450,7431,2025-08-23 13:16:05.966413337,atm_locator,31328,ios,app
71930,6152,2025-08-23 13:21:51.688342183,savings,26054,ios,app
88380,7599,2025-08-23 13:25:39.789946511,transfer,32025,ios,web
25406,2220,2025-08-23 13:26:01.879887863,budget,9216,ios,app
45261,3924,2025-08-23 13:40:11.430388548,rewards,16428,ios,app
25420,2221,2025-08-23 14:02:24.615575064,savings,9221,android,app
21494,1898,2025-08-23 14:08:08.146366647,card_control,7800,ios,app
57848,4975,2025-08-23 14:08:15.429607696,atm_locator,20973,android,app
72835,6230,2025-08-23 14:12:56.337810762,kyc,26381,android,app
23905,2099,2025-08-23 14:14:17.762381226,invest,8672,android,app
46815,4036,2025-08-23 14:23:33.919703021,rewards,16979,ios,app
91949,7923,2025-08-23 14:45:07.313416401,kyc,33326,ios,app
89572,7714,2025-08-23 14:45:18.698446042,budget,32464,ios,app
9176,791,2025-08-23 14:50:21.721824280,kyc,3332,ios,web
41540,3603,2025-08-23 14:52:15.812251682,card_control,15080,android,app
88560,7622,2025-08-23 14:53:35.741392474,card_control,32094,android,app
5789,510,2025-08-23 15:03:44.423577218,budget,2102,ios,app
13772,1205,2025-08-23 15:05:10.191326608,transfer,4998,ios,app
82478,7088,2025-08-23 15:07:08.030306225,rewards,29889,android,app
55588,4770,2025-08-23 15:17:10.602675562,atm_locator,20147,ios,app
76469,6568,2025-08-23 15:20:00.034035604,invest,27716,android,app
45739,3959,2025-08-23 15:31:54.442856308,transfer,16596,android,web
13765,1205,2025-08-23 15:52:17.365934804,rewards,4996,android,app
28401,2475,2025-08-23 15:55:55.644835987,card_control,10305,ios,web
50062,4326,2025-08-23 15:56:10.725078327,budget,18154,android,app
26415,2304,2025-08-23 16:01:42.200228818,atm_locator,9583,ios,app
86581,7438,2025-08-23 16:03:24.744256652,rewards,31373,android,web
32311,2839,2025-08-23 16:07:07.664104269,rewards,11737,ios,web
26890,2343,2025-08-23 16:14:01.491584700,card_control,9757,ios,app
9905,851,2025-08-23 16:16:57.438914419,budget,3596,ios,app
17699,1536,2025-08-23 16:18:20.627317200,rewards,6413,android,app
30460,2667,2025-08-23 16:22:38.302387803,budget,11062,android,app
12256,1065,2025-08-23 16:22:49.063879695,rewards,4451,android,app
63165,5423,2025-08-23 16:27:12.892325440,transfer,22893,android,app
91846,7911,2025-08-23 16:27:34.008074858,transfer,33286,android,app
38866,3350,2025-08-23 16:31:51.864452950,card_control,14098,android,app
86565,7437,2025-08-23 16:36:06.731497330,savings,31367,ios,app
25938,2263,2025-08-23 16:41:02.363258437,invest,9408,android,app
27553,2393,2025-08-23 16:41:18.136352590,card_control,9994,android,app
71443,6119,2025-08-23 16:41:59.286137017,invest,25879,android,app
42265,3658,2025-08-23 16:43:34.868060057,kyc,15339,ios,app
91956,7924,2025-08-23 16:48:41.304969688,transfer,33329,android,app
73802,6318,2025-08-23 16:49:49.291986218,rewards,26734,android,app
69018,5925,2025-08-23 16:51:36.091834732,savings,25008,android,app
6709,587,2025-08-23 16:52:56.989767777,transfer,2436,android,web
69872,5994,2025-08-23 17:00:20.108163424,kyc,25317,ios,web
8062,717,2025-08-23 17:02:21.693900598,transfer,2934,ios,web
43087,3732,2025-08-23 17:03:52.544067986,budget,15634,ios,app
18529,1619,2025-08-23 17:04:08.810769728,card_control,6717,android,app
14375,1247,2025-08-23 17:09:31.646921397,transfer,5215,ios,app
86770,7458,2025-08-23 17:41:43.575114503,invest,31441,android,app
77789,6675,2025-08-23 17:41:45.659008060,invest,28189,android,web
62266,5333,2025-08-23 17:48:47.471909572,rewards,22562,android,app
28939,2519,2025-08-23 17:49:24.317811549,kyc,10498,ios,app
57036,4901,2025-08-23 17:52:10.653756453,card_control,20679,ios,web
76998,6611,2025-08-23 17:54:32.346364259,transfer,27906,ios,app
71825,6141,2025-08-23 17:56:32.861858568,card_control,26016,android,web
17305,1502,2025-08-23 17:59:53.538622448,card_control,6271,android,app
56050,4808,2025-08-23 18:01:18.722064786,savings,20316,ios,app
17127,1483,2025-08-23 18:05:44.646395182,savings,6207,ios,app
73363,6271,2025-08-23 18:10:01.180130753,savings,26572,android,web
88141,7575,2025-08-23 18:21:43.733547904,rewards,31939,ios,app
1471,128,2025-08-23 18:38:20.113148742,savings,532,ios,app
28496,2482,2025-08-23 18:42:31.895391041,card_control,10339,android,app
55645,4774,2025-08-23 18:44:51.787067579,budget,20167,ios,app
13831,1209,2025-08-23 18:50:18.760322578,rewards,5019,ios,app
43444,3760,2025-08-23 18:53:48.222549801,rewards,15764,ios,app
41378,3589,2025-08-23 18:53:57.941970990,budget,15020,ios,app
65913,5649,2025-08-23 19:03:01.101008903,rewards,23888,ios,app
40476,3488,2025-08-23 19:04:07.577633890,atm_locator,14683,ios,app
10822,935,2025-08-23 19:17:18.952191697,kyc,3932,ios,app
48240,4179,2025-08-23 19:23:28.735546885,budget,17499,ios,app
18720,1638,2025-08-23 19:24:30.317342616,rewards,6791,ios,app
16302,1407,2025-08-23 19:25:18.171878560,transfer,5908,ios,app
62885,5399,2025-08-23 19:27:53.771966573,invest,22792,android,app
9882,850,2025-08-23 19:40:05.050214054,atm_locator,3588,android,web
80112,6876,2025-08-23 19:45:44.688024927,invest,29032,ios,app
23882,2098,2025-08-23 19:47:15.903962672,rewards,8663,android,app
68520,5886,2025-08-23 19:50:01.632341040,rewards,24827,android,app
32293,2837,2025-08-23 19:51:31.872702421,rewards,11730,android,app
49950,4314,2025-08-23 19:51:42.353590458,budget,18113,ios,app
87306,7508,2025-08-23 19:52:15.236104062,budget,31638,ios,app
29195,2547,2025-08-23 19:52:46.889300012,transfer,10593,ios,web
75484,6488,2025-08-23 19:57:24.381137030,card_control,27362,android,app
56815,4876,2025-08-23 19:57:46.325108952,savings,20597,android,app
11312,977,2025-08-23 19:57:59.129342651,transfer,4108,ios,app
75216,6463,2025-08-23 20:01:55.817679357,budget,27263,ios,app
77470,6645,2025-08-23 20:02:11.572809835,savings,28072,android,web
26102,2282,2025-08-23 20:02:53.408485043,budget,9471,ios,app
90212,7771,2025-08-23 20:06:36.461628601,card_control,32694,android,app
79441,6823,2025-08-23 20:12:00.407229373,card_control,28788,android,app
63505,5458,2025-08-23 20:12:12.337614483,transfer,23019,android,app
86151,7405,2025-08-23 20:14:12.135465821,card_control,31219,ios,app
27297,2378,2025-08-23 20:18:54.210756839,budget,9904,android,app
49530,4283,2025-08-23 20:19:41.854425427,atm_locator,17961,ios,app
48982,4231,2025-08-23 20:22:08.323935545,invest,17764,ios,app
26027,2275,2025-08-23 20:25:09.346065824,budget,9443,android,app
15866,1375,2025-08-23 20:28:40.149240720,invest,5750,ios,app
43491,3762,2025-08-23 20:31:54.225453757,invest,15780,android,app
25375,2216,2025-08-23 20:32:13.841793237,transfer,9205,ios,web
9821,844,2025-08-23 20:34:24.333741641,rewards,3566,android,app
58963,5073,2025-08-23 20:39:44.968025018,kyc,21373,ios,web
66609,5714,2025-08-23 20:45:19.167790602,savings,24140,android,app
46386,3999,2025-08-23 20:49:20.911952190,kyc,16826,android,app
38831,3343,2025-08-23 20:51:41.503200621,invest,14083,android,web
18262,1591,2025-08-23 20:52:27.364503313,invest,6620,ios,app
22894,2016,2025-08-23 20:54:18.652335096,card_control,8309,android,app
80350,6892,2025-08-23 20:56:18.126125229,budget,29117,ios,app
33490,2924,2025-08-23 20:59:51.901058080,rewards,12160,ios,app
68554,5889,2025-08-23 21:08:32.547201783,budget,24840,ios,app
73408,6273,2025-08-23 21:11:57.211418189,invest,26588,android,app
53676,4617,2025-08-23 21:24:28.635603963,savings,19458,ios,app
83653,7191,2025-08-23 21:25:00.056861169,card_control,30313,ios,app
74048,6348,2025-08-23 21:30:34.415282986,kyc,26828,ios,web
38481,3317,2025-08-23 21:40:23.037605808,savings,13958,ios,app
9529,817,2025-08-23 21:44:40.231723770,transfer,3458,android,app
70597,6059,2025-08-23 21:45:55.596148243,kyc,25578,android,app
11688,1009,2025-08-23 21:46:55.222436357,savings,4244,android,app
64046,5493,2025-08-23 21:52:58.192271431,budget,23210,ios,app
76727,6598,2025-08-23 22:18:42.011708722,budget,27812,android,app
49256,4255,2025-08-23 22:19:34.135543012,invest,17862,android,web
3041,266,2025-08-23 22:23:43.049084853,card_control,1103,android,app
72441,6203,2025-08-23 22:28:08.775270914,rewards,26241,android,app
25785,2246,2025-08-23 22:30:46.868933914,card_control,9352,ios,app
26897,2343,2025-08-23 22:42:05.647257365,budget,9759,ios,app
8478,737,2025-08-23 22:43:57.571496048,transfer,3077,android,app
89535,7712,2025-08-23 22:44:39.733871421,budget,32451,ios,app
18345,1603,2025-08-23 22:46:44.849264430,kyc,6653,android,app
66289,5686,2025-08-23 22:49:30.414902237,transfer,24025,ios,web
74890,6426,2025-08-23 22:53:36.259602728,budget,27138,ios,app
49887,4310,2025-08-23 22:54:09.989772356,transfer,18092,ios,app
74789,6424,2025-08-23 22:54:17.498159760,invest,27104,android,app
11817,1024,2025-08-23 22:57:50.813341459,kyc,4292,ios,app
14221,1238,2025-08-23 23:28:36.522040019,card_control,5159,ios,web
26896,2343,2025-08-23 23:29:45.658664718,rewards,9759,android,app
78119,6704,2025-08-23 23:31:34.372006904,kyc,28306,android,app
79560,6832,2025-08-23 23:32:38.543827151,rewards,28831,ios,web
613,62,2025-08-23 23:35:05.252594170,rewards,225,ios,app
35165,3070,2025-08-23 23:35:09.081562709,transfer,12772,android,web
90459,7797,2025-08-23 23:36:56.004164533,kyc,32785,android,app
55018,4724,2025-08-23 23:44:17.123632909,budget,19942,ios,app
20776,1835,2025-08-23 23:48:47.275708564,invest,7544,ios,app
45481,3940,2025-08-24 00:04:21.184542439,card_control,16507,android,app
30199,2635,2025-08-24 00:11:03.307739035,rewards,10961,android,app
67478,5796,2025-08-24 00:33:22.659391702,kyc,24453,ios,app
44311,3833,2025-08-24 00:34:37.775707135,rewards,16079,android,app
82208,7061,2025-08-24 00:39:13.167947776,transfer,29789,ios,app
91074,7852,2025-08-24 00:41:14.657604780,kyc,33008,ios,app
73015,6245,2025-08-24 00:48:26.247180839,transfer,26448,ios,app
16420,1426,2025-08-24 00:50:35.048253102,savings,5954,ios,app
68503,5885,2025-08-24 00:50:44.697139353,savings,24821,android,app
91702,7897,2025-08-24 00:53:39.521484545,atm_locator,33231,ios,web
42153,3652,2025-08-24 00:55:33.949778845,savings,15301,android,app
72360,6194,2025-08-24 00:58:47.308915272,rewards,26212,ios,app
567,59,2025-08-24 00:58:47.460638216,rewards,209,android,app
85858,7384,2025-08-24 01:00:18.807256117,budget,31113,android,app
9508,814,2025-08-24 01:08:30.729853982,transfer,3450,ios,app
23931,2101,2025-08-24 01:15:02.128599550,savings,8681,android,web
48223,4176,2025-08-24 01:18:53.804974717,card_control,17492,android,app
41138,3554,2025-08-24 01:25:54.346227654,atm_locator,14930,android,app
59779,5150,2025-08-24 01:25:59.602346667,transfer,21672,android,app
44968,3889,2025-08-24 01:32:27.025909503,rewards,16318,android,app
1622,139,2025-08-24 01:34:13.999627830,budget,587,ios,app
42585,3683,2025-08-24 01:51:10.774314728,invest,15454,android,app
80114,6876,2025-08-24 01:59:30.318115044,invest,29032,android,app
16092,1392,2025-08-24 01:59:58.914556771,savings,5833,android,app
51432,4428,2025-08-24 02:01:30.075359272,rewards,18643,ios,app
70715,6068,2025-08-24 02:06:28.568482894,transfer,25619,android,web
41665,3610,2025-08-24 02:13:24.906845043,savings,15124,ios,app
25313,2213,2025-08-24 02:21:17.227675584,transfer,9185,android,app
8883,765,2025-08-24 02:21:36.319111804,budget,3225,ios,app
88873,7646,2025-08-24 02:30:04.887245707,card_control,32207,android,app
79492,6826,2025-08-24 02:36:44.116819384,invest,28806,ios,web
33670,2939,2025-08-24 02:43:57.519174509,savings,12226,ios,app
3784,322,2025-08-24 02:46:01.972055948,card_control,1370,ios,app
12013,1044,2025-08-24 02:47:36.706683840,rewards,4364,android,app
52630,4520,2025-08-24 02:52:37.446802006,transfer,19075,ios,web
85710,7376,2025-08-24 03:18:04.549533212,rewards,31060,android,web
48911,4224,2025-08-24 03:19:41.732294373,card_control,17739,android,app
44416,3845,2025-08-24 03:24:23.339310894,budget,16118,android,app
71258,6099,2025-08-24 03:28:24.855895859,transfer,25811,ios,app
88279,7585,2025-08-24 03:34:12.114789623,budget,31987,ios,app
34845,3037,2025-08-24 03:35:30.898449798,rewards,12653,ios,app
76222,6546,2025-08-24 03:49:26.767416351,budget,27626,android,app
35972,3138,2025-08-24 03:49:49.769602582,transfer,13064,ios,app
42659,3686,2025-08-24 03:57:29.714384586,rewards,15479,ios,app
1985,170,2025-08-24 04:08:53.733771781,kyc,719,android,app
12345,1075,2025-08-24 04:15:28.688655173,savings,4485,android,app
8475,737,2025-08-24 04:29:23.043774287,savings,3076,ios,app
18098,1575,2025-08-24 04:47:59.441898914,budget,6559,ios,app
1914,163,2025-08-24 04:52:30.146400557,savings,692,ios,app
10061,869,2025-08-24 04:58:02.970519208,invest,3654,android,app
46798,4034,2025-08-24 05:23:53.916334166,transfer,16974,ios,app
37166,3219,2025-08-24 05:29:37.261808099,savings,13491,android,app
78722,6750,2025-08-24 05:39:29.572566681,invest,28526,android,app
49242,4255,2025-08-24 05:48:19.154601777,savings,17857,android,web
3109,269,2025-08-24 05:48:52.433888633,budget,1127,ios,app
38385,3312,2025-08-24 05:49:29.238299333,savings,13924,ios,app
5755,508,2025-08-24 06:13:01.430336233,invest,2090,ios,app
80960,6961,2025-08-24 06:16:04.777296648,transfer,29342,ios,app
17113,1482,2025-08-24 06:19:17.579069431,savings,6201,ios,app
89203,7684,2025-08-24 06:21:41.337110329,transfer,32330,android,web
63904,5481,2025-08-24 06:27:15.330561742,invest,23158,android,app
77734,6670,2025-08-24 06:36:28.600249789,atm_locator,28168,android,web
66804,5722,2025-08-24 06:42:53.147646221,card_control,24208,android,app
74437,6389,2025-08-24 06:43:30.305889062,card_control,26973,ios,app
48082,4161,2025-08-24 06:43:53.968699948,rewards,17439,android,web
83379,7169,2025-08-24 06:46:23.282728910,card_control,30216,android,app
34924,3040,2025-08-24 06:48:04.262961749,card_control,12680,ios,app
3084,268,2025-08-24 06:49:52.250553863,invest,1118,ios,app
34983,3051,2025-08-24 06:53:38.578241895,card_control,12704,ios,app
80195,6879,2025-08-24 06:58:30.779229815,savings,29060,ios,app
56397,4839,2025-08-24 06:59:01.747499968,card_control,20443,ios,app
65119,5575,2025-08-24 07:01:08.106782088,rewards,23600,ios,app
8909,766,2025-08-24 07:05:04.000688332,budget,3233,ios,app
27620,2398,2025-08-24 07:07:45.406787563,card_control,10018,ios,app
22799,2010,2025-08-24 07:16:22.376776834,transfer,8276,ios,app
72886,6235,2025-08-24 07:32:09.920160107,invest,26400,ios,app
83615,7187,2025-08-24 07:42:01.523840063,transfer,30300,android,web
29571,2578,2025-08-24 07:45:21.612255281,rewards,10729,ios,app
49224,4253,2025-08-24 07:46:00.521032157,rewards,17850,ios,app
31992,2809,2025-08-24 07:51:29.251834444,savings,11623,android,app
8279,727,2025-08-24 08:02:26.772038980,transfer,3009,android,web
15761,1366,2025-08-24 08:03:32.974876391,budget,5712,ios,app
83214,7146,2025-08-24 08:04:12.162169940,card_control,30154,ios,app
92138,7936,2025-08-24 08:06:11.344949726,budget,33393,ios,app
21998,1938,2025-08-24 08:07:03.897166604,invest,7984,ios,app
90451,7796,2025-08-24 08:07:15.637907524,budget,32782,ios,app
88107,7573,2025-08-24 08:08:12.150330999,transfer,31927,android,app
50813,4380,2025-08-24 08:13:33.655361119,savings,18420,ios,app
82446,7087,2025-08-24 08:18:05.778351766,transfer,29878,android,app
35975,3139,2025-08-24 08:25:09.156094878,kyc,13065,ios,app
42155,3652,2025-08-24 08:25:15.551205124,card_control,15302,ios,app
14296,1243,2025-08-24 08:30:26.495250451,invest,5187,android,app
9367,804,2025-08-24 08:37:56.031532567,transfer,3399,android,app
1992,170,2025-08-24 09:18:00.630795012,atm_locator,721,ios,app
33533,2925,2025-08-24 09:33:04.696030722,transfer,12175,android,web
36979,3208,2025-08-24 09:42:48.499108511,invest,13425,android,app
82355,7075,2025-08-24 09:45:40.921262510,transfer,29842,ios,web
19032,1663,2025-08-24 09:54:35.922657090,budget,6904,ios,app
44427,3846,2025-08-24 09:55:33.567475321,kyc,16122,ios,app
31969,2808,2025-08-24 10:11:36.803008847,atm_locator,11615,android,app
13102,1152,2025-08-24 10:13:16.155994437,card_control,4760,ios,app
24815,2171,2025-08-24 10:15:35.975809667,rewards,9000,android,app
37225,3226,2025-08-24 10:19:15.260121160,card_control,13512,ios,app
65563,5621,2025-08-24 10:27:37.479829415,card_control,23762,ios,app
44942,3885,2025-08-24 10:34:16.622619709,invest,16308,android,app
2761,242,2025-08-24 10:40:36.809506784,budget,1002,ios,app
17926,1566,2025-08-24 10:41:10.522951134,rewards,6500,ios,app
43545,3764,2025-08-24 10:42:20.938155840,rewards,15799,ios,app
64325,5513,2025-08-24 10:58:31.717991789,rewards,23310,android,app
40211,3453,2025-08-24 11:04:10.229694741,invest,14583,ios,app
72483,6204,2025-08-24 11:05:58.952496474,rewards,26255,android,app
22374,1970,2025-08-24 11:06:21.467159809,transfer,8119,ios,app
86224,7412,2025-08-24 11:09:35.023847443,budget,31244,android,app
65493,5616,2025-08-24 11:10:25.743374175,budget,23737,ios,app
26769,2336,2025-08-24 11:12:02.067615601,kyc,9713,ios,app
22222,1957,2025-08-24 11:13:39.549680878,kyc,8065,ios,app
67922,5844,2025-08-24 11:28:17.766527681,savings,24617,ios,app
10782,930,2025-08-24 11:30:12.223575694,atm_locator,3917,ios,app
21409,1893,2025-08-24 11:51:33.613250616,atm_locator,7770,ios,app
30027,2616,2025-08-24 12:06:10.478645856,transfer,10896,android,app
65550,5619,2025-08-24 12:09:48.451310300,savings,23757,android,web
3428,288,2025-08-24 12:11:28.397886371,atm_locator,1240,android,app
28748,2505,2025-08-24 12:15:29.846230905,invest,10430,android,web
91888,7917,2025-08-24 12:16:26.072696455,savings,33302,ios,web
52936,4550,2025-08-24 12:29:19.974049382,savings,19188,android,app
15669,1361,2025-08-24 12:29:37.041260110,atm_locator,5680,ios,app
37145,3218,2025-08-24 12:35:20.156783398,transfer,13484,ios,app
62181,5325,2025-08-24 12:44:00.695282127,transfer,22530,android,app
21625,1905,2025-08-24 12:50:31.112484745,invest,7846,android,app
88710,7634,2025-08-24 12:52:42.034064615,card_control,32148,android,app
18408,1608,2025-08-24 12:53:18.121068951,budget,6676,android,app
40479,3488,2025-08-24 12:57:05.986374635,card_control,14684,ios,app
57883,4981,2025-08-24 13:00:30.989296131,kyc,20985,android,app
7322,646,2025-08-24 13:06:08.370851011,invest,2662,ios,app
40370,3468,2025-08-24 13:10:09.725539483,budget,14642,ios,app
80161,6878,2025-08-24 13:21:54.654770891,transfer,29049,ios,app
1835,158,2025-08-24 13:23:34.931508622,kyc,664,android,app
46091,3980,2025-08-24 13:28:52.702798071,card_control,16720,ios,app
3487,291,2025-08-24 13:30:47.905799716,budget,1260,android,app
16073,1392,2025-08-24 13:35:17.921346394,atm_locator,5826,android,app
90816,7832,2025-08-24 13:44:02.792312678,transfer,32915,android,app
67773,5830,2025-08-24 13:45:19.049531160,rewards,24563,android,app
17234,1490,2025-08-24 13:48:28.817494804,invest,6243,ios,app
20554,1810,2025-08-24 13:53:45.354749902,transfer,7463,android,app
42559,3681,2025-08-24 14:10:52.225292455,card_control,15445,ios,app
56180,4823,2025-08-24 14:16:30.647876304,atm_locator,20365,ios,app
90524,7802,2025-08-24 14:17:11.614148488,transfer,32807,ios,app
13803,1207,2025-08-24 14:17:49.911664312,card_control,5009,ios,web
15399,1336,2025-08-24 14:22:53.375988120,invest,5583,ios,app
85123,7325,2025-08-24 14:26:27.723058393,card_control,30849,ios,web
19612,1725,2025-08-24 14:34:52.466663784,kyc,7121,ios,web
55627,4772,2025-08-24 14:37:12.028486791,card_control,20160,ios,app
42824,3697,2025-08-24 14:45:53.413886995,invest,15538,ios,app
60456,5200,2025-08-24 14:46:12.226656095,rewards,21913,ios,app
10409,899,2025-08-24 14:47:32.256232264,card_control,3781,android,app
17302,1502,2025-08-24 14:55:26.738944743,atm_locator,6270,ios,app
78856,6760,2025-08-24 15:05:27.660345668,savings,28575,android,web
90192,7770,2025-08-24 15:14:23.286250705,rewards,32687,ios,app
35129,3066,2025-08-24 15:16:41.570220201,transfer,12758,android,app
75310,6474,2025-08-24 15:21:26.723086804,invest,27298,ios,app
