journey_id,touch_order,channel,revenue
2749,0,email,121.71
2750,0,email,226.18
2751,0,display,287.77
2751,1,organic,287.77
2752,0,referral,120.0
2753,0,organic,101.79
2754,0,paid_social,160.0
2754,1,organic,160.0
2755,0,organic,170.0
2755,1,referral,170.0
2756,0,referral,250.0
2756,1,referral,250.0
2756,2,referral,250.0
2757,0,paid_social,180.0
2757,1,referral,180.0
2758,0,referral,120.0
2759,0,paid_social,250.0
2759,1,organic,250.0
2759,2,referral,250.0
2759,3,referral,250.0
2760,0,referral,237.52
2760,1,paid_social,237.52
2761,0,referral,250.0
2761,1,referral,250.0
2761,2,paid_social,250.0
2762,0,email,130.0
2762,1,email,130.0
2763,0,referral,230.0
2763,1,referral,230.0
2763,2,email,230.0
2764,0,paid_social,200.21
2764,1,email,200.21
2764,2,display,200.21
2765,0,organic,123.69
2766,0,email,120.03
2766,1,display,120.03
2767,0,email,130.0
2767,1,email,130.0
2768,0,organic,160.0
2768,1,email,160.0
2768,2,display,160.0
2769,0,paid_social,148.05
2770,0,paid_social,220.0
2770,1,referral,220.0
2770,2,email,220.0
2771,0,organic,101.41
2772,0,referral,120.0
2773,0,paid_social,170.0
2773,1,paid_social,170.0
2774,0,referral,180.0
2774,1,email,180.0
2774,2,display,180.0
2775,0,email,140.0
2775,1,organic,140.0
2776,0,email,129.91
2777,0,paid_social,140.76
2778,0,organic,200.0
2778,1,email,200.0
2778,2,paid_social,200.0
2779,0,organic,160.0
2779,1,paid_social,160.0
2780,0,referral,250.0
2780,1,paid_social,250.0
2780,2,display,250.0
2780,3,paid_social,250.0
2781,0,referral,202.79
2782,0,paid_social,220.0
2782,1,referral,220.0
2782,2,email,220.0
2783,0,referral,250.0
2783,1,email,250.0
2783,2,referral,250.0
2783,3,email,250.0
2784,0,referral,190.0
2784,1,referral,190.0
2785,0,email,204.88
2785,1,referral,204.88
2786,0,organic,156.67
2786,1,display,156.67
2787,0,paid_social,361.02
2788,0,organic,240.0
2788,1,referral,240.0
2788,2,referral,240.0
2789,0,paid_social,190.0
2789,1,paid_social,190.0
2789,2,display,190.0
2790,0,paid_social,160.0
2790,1,organic,160.0
2791,0,email,240.0
2791,1,email,240.0
2791,2,paid_social,240.0
2791,3,organic,240.0
2792,0,email,92.5
2793,0,paid_social,224.48
2793,1,display,224.48
2794,0,paid_social,170.0
2794,1,paid_social,170.0
2795,0,organic,160.0
2795,1,paid_social,160.0
2796,0,email,170.0
2796,1,paid_social,170.0
2796,2,display,170.0
2797,0,referral,136.09
2798,0,organic,100.0
2799,0,display,97.97
2800,0,organic,126.02
2800,1,display,126.02
2801,0,email,110.0
2801,1,display,110.0
2802,0,paid_social,170.0
2802,1,paid_social,170.0
2803,0,email,158.58
2803,1,display,158.58
2804,0,paid_social,157.18
2805,0,display,109.18
2805,1,display,109.18
2806,0,email,160.0
2806,1,referral,160.0
2807,0,paid_social,293.73
2807,1,paid_social,293.73
2807,2,email,293.73
2807,3,email,293.73
2808,0,organic,250.0
2808,1,email,250.0
2808,2,paid_social,250.0
2808,3,paid_social,250.0
2809,0,organic,100.0
2810,0,display,250.0
2810,1,organic,250.0
2810,2,referral,250.0
2810,3,referral,250.0
2811,0,display,175.13
2811,1,email,175.13
2812,0,organic,140.0
2812,1,email,140.0
2813,0,organic,167.8
2813,1,email,167.8
2813,2,display,167.8
2814,0,paid_social,230.0
2814,1,referral,230.0
2814,2,organic,230.0
2815,0,display,276.15
2816,0,display,140.0
2816,1,referral,140.0
2817,0,organic,131.97
2817,1,display,131.97
2818,0,email,130.0
2818,1,email,130.0
2819,0,display,143.77
2819,1,referral,143.77
2820,0,display,126.27
2821,0,paid_social,173.37
2821,1,paid_social,173.37
2822,0,organic,170.0
2822,1,referral,170.0
2823,0,referral,240.0
2823,1,organic,240.0
2823,2,referral,240.0
2824,0,paid_social,137.03
2824,1,display,137.03
2825,0,email,224.48
2826,0,organic,160.0
2826,1,paid_social,160.0
2827,0,display,110.0
2827,1,email,110.0
2828,0,display,140.0
2828,1,referral,140.0
2829,0,organic,163.32
2830,0,display,102.55
2830,1,display,102.55
2831,0,organic,128.94
2832,0,email,179.65
2832,1,email,179.65
2832,2,display,179.65
2833,0,paid_social,158.16
2833,1,email,158.16
2834,0,referral,120.0
2835,0,paid_social,250.0
2835,1,email,250.0
2835,2,paid_social,250.0
2835,3,paid_social,250.0
2836,0,display,134.65
2837,0,paid_social,250.0
2837,1,organic,250.0
2837,2,referral,250.0
2837,3,display,250.0
2838,0,display,126.13
2838,1,organic,126.13
2839,0,paid_social,194.06
2840,0,email,90.63
2841,0,organic,135.81
2842,0,organic,250.0
2842,1,paid_social,250.0
2842,2,paid_social,250.0
2842,3,organic,250.0
2843,0,email,204.8
2843,1,email,204.8
2844,0,paid_social,159.34
2844,1,email,159.34
2845,0,display,220.0
2845,1,display,220.0
2845,2,referral,220.0
2845,3,paid_social,220.0
2846,0,paid_social,110.0
2847,0,paid_social,130.0
2847,1,display,130.0
2848,0,referral,161.56
2849,0,display,240.0
2849,1,paid_social,240.0
2849,2,referral,240.0
2849,3,email,240.0
2850,0,organic,170.0
2850,1,referral,170.0
2851,0,paid_social,110.0
2852,0,organic,120.76
2853,0,paid_social,200.0
2853,1,email,200.0
2853,2,organic,200.0
2854,0,email,150.0
2854,1,paid_social,150.0
2855,0,paid_social,180.0
2855,1,organic,180.0
2855,2,display,180.0
2856,0,referral,124.69
2857,0,email,189.33
2858,0,referral,170.0
2858,1,organic,170.0
2859,0,paid_social,110.0
2860,0,email,272.9
2861,0,organic,101.73
2862,0,paid_social,268.0
2862,1,referral,268.0
2863,0,organic,160.0
2863,1,paid_social,160.0
2864,0,referral,120.0
2865,0,email,130.0
2865,1,email,130.0
2866,0,paid_social,200.0
2866,1,email,200.0
2866,2,organic,200.0
2867,0,paid_social,110.0
2868,0,display,173.84
2868,1,paid_social,173.84
2869,0,display,120.16
2869,1,email,120.16
2870,0,referral,140.0
2870,1,display,140.0
2871,0,paid_social,170.0
2871,1,paid_social,170.0
2872,0,paid_social,117.47
2873,0,referral,149.9
2873,1,display,149.9
2874,0,email,134.73
2874,1,email,134.73
2875,0,organic,170.0
2875,1,referral,170.0
2876,0,paid_social,270.14
2877,0,email,168.99
2877,1,referral,168.99
2878,0,paid_social,217.53
2878,1,email,217.53
2878,2,email,217.53
2879,0,referral,287.16
2879,1,display,287.16
2880,0,email,248.85
2881,0,referral,120.0
2882,0,paid_social,206.56
2883,0,display,173.04
2884,0,organic,179.7
2884,1,email,179.7
2885,0,referral,250.0
2885,1,paid_social,250.0
2885,2,referral,250.0
2885,3,email,250.0
2886,0,paid_social,250.0
2886,1,referral,250.0
2886,2,email,250.0
2886,3,referral,250.0
2887,0,email,90.0
2888,0,organic,180.0
2888,1,display,180.0
2888,2,paid_social,180.0
2889,0,organic,100.0
2890,0,referral,234.36
2891,0,email,150.0
2891,1,paid_social,150.0
2892,0,email,196.14
2892,1,display,196.14
2892,2,display,196.14
2893,0,referral,159.1
2894,0,email,160.0
2894,1,referral,160.0
2895,0,referral,120.0
2896,0,display,121.08
2897,0,organic,127.39
2898,0,email,166.99
2898,1,paid_social,166.99
2899,0,display,130.0
2899,1,display,130.0
2899,2,display,130.0
2899,3,display,130.0
2900,0,paid_social,130.0
2900,1,display,130.0
2901,0,referral,120.0
2902,0,display,130.0
2902,1,email,130.0
2902,2,display,130.0
2903,0,email,130.0
2903,1,email,130.0
2904,0,referral,202.58
2904,1,display,202.58
2904,2,paid_social,202.58
2905,0,email,166.33
2906,0,email,95.44
2907,0,referral,210.12
2907,1,display,210.12
2908,0,organic,150.0
2908,1,organic,150.0
2909,0,email,150.0
2909,1,paid_social,150.0
2910,0,paid_social,156.35
2911,0,paid_social,239.88
2911,1,referral,239.88
2911,2,email,239.88
2912,0,display,150.0
2912,1,paid_social,150.0
2912,2,display,150.0
2913,0,organic,149.9
2914,0,paid_social,150.0
2914,1,email,150.0
2915,0,paid_social,230.0
2915,1,display,230.0
2915,2,organic,230.0
2915,3,organic,230.0
2916,0,organic,120.0
2916,1,display,120.0
2917,0,display,157.79
2918,0,display,129.38
2919,0,referral,160.0
2919,1,email,160.0
2920,0,referral,230.0
2920,1,organic,230.0
2920,2,paid_social,230.0
2921,0,paid_social,190.0
2921,1,email,190.0
2921,2,email,190.0
2922,0,paid_social,180.0
2922,1,organic,180.0
2922,2,display,180.0
2923,0,paid_social,155.47
2924,0,referral,120.0
2925,0,referral,230.0
2925,1,paid_social,230.0
2925,2,organic,230.0
2926,0,email,190.0
2926,1,organic,190.0
2926,2,organic,190.0
2927,0,referral,120.0
2928,0,organic,100.0
2929,0,referral,120.0
2930,0,display,155.09
2931,0,display,194.13
2932,0,referral,160.0
2932,1,email,160.0
2933,0,organic,150.0
2933,1,organic,150.0
2934,0,email,150.9
2934,1,display,150.9
2935,0,organic,100.0
2936,0,referral,230.0
2936,1,referral,230.0
2936,2,email,230.0
2937,0,email,196.75
2938,0,organic,210.38
2938,1,email,210.38
2939,0,email,299.85
2939,1,organic,299.85
2940,0,paid_social,175.9
2941,0,paid_social,200.0
2941,1,referral,200.0
2941,2,display,200.0
2942,0,referral,156.65
2943,0,referral,175.86
2944,0,organic,108.54
2945,0,email,217.76
2945,1,display,217.76
2946,0,paid_social,180.0
2946,1,referral,180.0
2947,0,paid_social,180.0
2947,1,referral,180.0
2948,0,organic,210.76
2948,1,email,210.76
2949,0,organic,170.0
2949,1,referral,170.0
2950,0,paid_social,119.89
2951,0,referral,230.0
2951,1,referral,230.0
2951,2,email,230.0
2952,0,organic,170.0
2952,1,referral,170.0
2953,0,organic,170.0
2953,1,referral,170.0
2954,0,display,210.64
2954,1,display,210.64
2954,2,paid_social,210.64
2955,0,paid_social,126.49
2956,0,paid_social,200.0
2956,1,organic,200.0
2956,2,email,200.0
2957,0,organic,140.0
2957,1,email,140.0
2958,0,display,153.65
2958,1,email,153.65
2959,0,paid_social,250.0
2959,1,paid_social,250.0
2959,2,paid_social,250.0
2959,3,organic,250.0
2960,0,display,70.0
2961,0,paid_social,231.27
2961,1,display,231.27
2962,0,display,130.0
2962,1,paid_social,130.0
2963,0,display,180.0
2963,1,paid_social,180.0
2963,2,organic,180.0
2964,0,email,208.46
2965,0,paid_social,190.7
2966,0,email,163.1
2966,1,paid_social,163.1
2967,0,paid_social,130.0
2967,1,display,130.0
2968,0,paid_social,220.0
2968,1,display,220.0
2968,2,organic,220.0
2968,3,email,220.0
2969,0,display,254.91
2969,1,display,254.91
2969,2,referral,254.91
2970,0,organic,250.0
2970,1,referral,250.0
2970,2,referral,250.0
2970,3,display,250.0
2971,0,email,170.0
2971,1,paid_social,170.0
2971,2,display,170.0
2972,0,organic,141.95
2973,0,organic,162.73
2973,1,paid_social,162.73
2974,0,display,130.21
2975,0,display,157.82
2975,1,organic,157.82
2976,0,organic,100.0
2977,0,paid_social,170.0
2977,1,paid_social,170.0
2978,0,organic,101.7
2979,0,email,250.0
2979,1,organic,250.0
2979,2,referral,250.0
2979,3,paid_social,250.0
2980,0,referral,230.0
2980,1,email,230.0
2980,2,organic,230.0
2980,3,display,230.0
2981,0,organic,140.31
2981,1,display,140.31
2982,0,display,160.0
2982,1,display,160.0
2982,2,referral,160.0
2983,0,display,180.0
2983,1,organic,180.0
2983,2,paid_social,180.0
2984,0,organic,170.0
2984,1,referral,170.0
2985,0,email,144.3
2986,0,organic,272.18
2986,1,paid_social,272.18
2987,0,email,209.86
2988,0,email,150.0
2988,1,paid_social,150.0
2989,0,referral,170.0
2989,1,organic,170.0
2990,0,display,79.37
2991,0,paid_social,110.0
2992,0,email,160.0
2992,1,referral,160.0
2993,0,organic,160.0
2993,1,paid_social,160.0
2994,0,display,246.0
2995,0,referral,242.47
2995,1,paid_social,242.47
2996,0,referral,120.0
2997,0,organic,159.49
2997,1,email,159.49
2998,0,organic,220.0
2998,1,organic,220.0
2998,2,referral,220.0
2999,0,referral,279.08
2999,1,email,279.08
3000,0,display,150.44
3000,1,email,150.44
3001,0,referral,240.0
3001,1,paid_social,240.0
3001,2,paid_social,240.0
3002,0,display,90.0
3002,1,display,90.0
3003,0,email,180.0
3003,1,display,180.0
3003,2,display,180.0
3003,3,organic,180.0
3004,0,email,230.0
3004,1,organic,230.0
3004,2,organic,230.0
3004,3,email,230.0
3005,0,paid_social,170.0
3005,1,paid_social,170.0
3006,0,paid_social,180.0
3006,1,referral,180.0
3007,0,paid_social,180.0
3007,1,referral,180.0
3008,0,display,91.05
3009,0,paid_social,250.0
3009,1,email,250.0
3009,2,organic,250.0
3009,3,paid_social,250.0
3010,0,email,210.0
3010,1,referral,210.0
3010,2,organic,210.0
3011,0,organic,160.0
3011,1,paid_social,160.0
3012,0,email,188.0
3012,1,referral,188.0
3013,0,paid_social,241.84
3013,1,display,241.84
3014,0,organic,101.56
3015,0,organic,201.71
3016,0,display,169.45
3016,1,referral,169.45
3017,0,display,110.0
3017,1,email,110.0
3018,0,organic,100.0
3019,0,paid_social,138.81
3020,0,display,220.0
3020,1,display,220.0
3020,2,paid_social,220.0
3020,3,referral,220.0
3021,0,organic,230.0
3021,1,paid_social,230.0
3021,2,referral,230.0
3022,0,referral,160.0
3022,1,email,160.0
3023,0,display,220.0
3023,1,referral,220.0
3023,2,email,220.0
3023,3,email,220.0
3024,0,email,130.0
3024,1,email,130.0
3025,0,referral,160.0
3025,1,email,160.0
3026,0,organic,138.95
3027,0,organic,100.0
3028,0,organic,100.0
3029,0,organic,150.0
3029,1,organic,150.0
3030,0,display,130.0
3030,1,email,130.0
3030,2,display,130.0
3031,0,referral,200.0
3031,1,paid_social,200.0
3031,2,display,200.0
3032,0,referral,124.94
3033,0,paid_social,357.32
3033,1,display,357.32
3033,2,display,357.32
3034,0,email,210.0
3034,1,paid_social,210.0
3034,2,paid_social,210.0
3035,0,display,79.5
3036,0,display,217.11
3037,0,display,150.0
3037,1,email,150.0
3037,2,email,150.0
3038,0,email,141.49
3039,0,email,240.0
3039,1,email,240.0
3039,2,paid_social,240.0
3039,3,organic,240.0
3040,0,organic,160.0
3040,1,paid_social,160.0
3041,0,email,158.05
3042,0,email,314.32
3043,0,organic,170.0
3043,1,referral,170.0
3044,0,referral,207.6
3044,1,paid_social,207.6
3045,0,display,95.75
3046,0,organic,180.0
3046,1,display,180.0
3046,2,paid_social,180.0
3047,0,organic,474.31
3047,1,organic,474.31
3047,2,organic,474.31
3047,3,email,474.31
3048,0,referral,120.0
3049,0,organic,220.0
3049,1,paid_social,220.0
3049,2,paid_social,220.0
3050,0,email,265.46
3050,1,referral,265.46
3050,2,display,265.46
3051,0,email,154.96
3052,0,email,142.44
3052,1,email,142.44
3053,0,email,210.0
3053,1,paid_social,210.0
3053,2,paid_social,210.0
3054,0,referral,210.0
3054,1,display,210.0
3054,2,organic,210.0
3054,3,display,210.0
3055,0,paid_social,146.1
3056,0,referral,250.0
3056,1,paid_social,250.0
3056,2,referral,250.0
3057,0,display,98.54
3058,0,referral,240.0
3058,1,paid_social,240.0
3058,2,paid_social,240.0
3059,0,email,150.0
3059,1,paid_social,150.0
3060,0,referral,180.0
3060,1,paid_social,180.0
3061,0,paid_social,160.0
3061,1,organic,160.0
3062,0,email,90.0
3063,0,referral,250.0
3063,1,referral,250.0
3063,2,organic,250.0
3063,3,display,250.0
3064,0,email,214.77
3064,1,paid_social,214.77
3065,0,organic,100.0
3066,0,display,147.47
3066,1,organic,147.47
3066,2,display,147.47
3067,0,email,200.0
3067,1,paid_social,200.0
3067,2,organic,200.0
3068,0,display,145.25
3068,1,referral,145.25
3069,0,display,130.0
3069,1,paid_social,130.0
3070,0,paid_social,150.0
3070,1,email,150.0
3071,0,paid_social,150.0
3071,1,email,150.0
3072,0,referral,210.0
3072,1,referral,210.0
3072,2,display,210.0
3073,0,referral,120.0
3074,0,referral,175.67
3075,0,display,130.0
3075,1,paid_social,130.0
3076,0,referral,180.0
3076,1,display,180.0
3076,2,email,180.0
3077,0,referral,230.0
3077,1,referral,230.0
3077,2,email,230.0
3078,0,organic,160.0
3078,1,paid_social,160.0
3079,0,organic,170.0
3079,1,referral,170.0
3080,0,email,90.0
3081,0,referral,190.0
3081,1,referral,190.0
3082,0,organic,142.11
3083,0,email,190.0
3083,1,paid_social,190.0
3083,2,email,190.0
3084,0,paid_social,200.35
3085,0,email,196.53
3085,1,display,196.53
3086,0,organic,233.2
3087,0,display,103.32
3088,0,referral,190.0
3088,1,referral,190.0
3089,0,display,97.95
3089,1,display,97.95
3090,0,display,131.76
3091,0,referral,140.0
3091,1,display,140.0
3092,0,paid_social,110.0
3093,0,email,110.0
3093,1,display,110.0
3094,0,display,130.0
3094,1,paid_social,130.0
3095,0,email,130.0
3095,1,email,130.0
3096,0,referral,160.0
3096,1,email,160.0
3097,0,referral,180.0
3097,1,display,180.0
3097,2,email,180.0
3098,0,paid_social,160.0
3098,1,organic,160.0
3099,0,referral,160.0
3099,1,email,160.0
3100,0,paid_social,250.0
3100,1,paid_social,250.0
3100,2,referral,250.0
3100,3,paid_social,250.0
3101,0,organic,100.52
3102,0,email,92.12
3103,0,organic,120.0
3103,1,display,120.0
3104,0,email,200.93
3105,0,referral,250.0
3105,1,paid_social,250.0
3105,2,referral,250.0
3106,0,organic,240.0
3106,1,referral,240.0
3106,2,referral,240.0
3107,0,paid_social,250.0
3107,1,referral,250.0
3107,2,email,250.0
3107,3,organic,250.0
3108,0,organic,142.66
3109,0,organic,150.0
3109,1,organic,150.0
3110,0,organic,210.0
3110,1,organic,210.0
3110,2,email,210.0
3110,3,display,210.0
3111,0,paid_social,170.0
3111,1,paid_social,170.0
3112,0,email,163.73
3113,0,referral,230.0
3113,1,organic,230.0
3113,2,paid_social,230.0
3114,0,organic,437.42
3115,0,display,95.71
3116,0,referral,170.0
3116,1,organic,170.0
3117,0,paid_social,165.77
3118,0,paid_social,160.0
3118,1,organic,160.0
3119,0,display,160.0
3119,1,email,160.0
3119,2,organic,160.0
3120,0,referral,210.0
3120,1,organic,210.0
3120,2,display,210.0
3120,3,display,210.0
3121,0,display,140.0
3121,1,organic,140.0
3121,2,display,140.0
3122,0,email,190.0
3122,1,email,190.0
3122,2,display,190.0
3122,3,email,190.0
3123,0,organic,240.0
3123,1,referral,240.0
3123,2,referral,240.0
3124,0,email,90.0
3125,0,paid_social,250.0
3125,1,referral,250.0
3125,2,organic,250.0
3125,3,referral,250.0
3126,0,email,162.92
3126,1,organic,162.92
3127,0,organic,170.0
3127,1,referral,170.0
3128,0,referral,240.0
3128,1,paid_social,240.0
3128,2,paid_social,240.0
3129,0,paid_social,182.56
3129,1,organic,182.56
3130,0,referral,120.0
3131,0,display,120.0
3131,1,organic,120.0
3132,0,organic,180.0
3132,1,display,180.0
3132,2,email,180.0
3132,3,display,180.0
3133,0,paid_social,110.0
3134,0,paid_social,170.0
3134,1,paid_social,170.0
3135,0,organic,129.25
3136,0,referral,250.0
3136,1,organic,250.0
3136,2,referral,250.0
3136,3,paid_social,250.0
3137,0,display,170.0
3137,1,organic,170.0
3137,2,organic,170.0
3138,0,paid_social,234.74
3139,0,display,140.0
3139,1,referral,140.0
3140,0,referral,120.0
3141,0,referral,190.0
3141,1,referral,190.0
3142,0,organic,250.0
3142,1,paid_social,250.0
3142,2,paid_social,250.0
3142,3,email,250.0
3143,0,paid_social,110.0
3144,0,paid_social,170.0
3144,1,paid_social,170.0
3145,0,referral,170.0
3145,1,organic,170.0
3146,0,paid_social,130.0
3146,1,display,130.0
3147,0,email,141.68
3148,0,paid_social,110.0
3149,0,email,140.0
3149,1,organic,140.0
3150,0,referral,120.0
3151,0,paid_social,391.95
3152,0,email,90.0
3153,0,display,204.81
3154,0,organic,170.0
3154,1,organic,170.0
3154,2,display,170.0
3155,0,display,129.0
3155,1,email,129.0
3156,0,referral,240.0
3156,1,paid_social,240.0
3156,2,paid_social,240.0
3157,0,display,120.0
3157,1,organic,120.0
3158,0,referral,148.93
3159,0,paid_social,180.0
3159,1,referral,180.0
3160,0,display,120.0
3160,1,organic,120.0
3161,0,referral,350.37
3161,1,referral,350.37
3161,2,paid_social,350.37
3161,3,referral,350.37
3162,0,email,110.0
3162,1,display,110.0
3163,0,referral,170.0
3163,1,organic,170.0
3164,0,paid_social,229.67
3164,1,paid_social,229.67
3165,0,display,110.0
3165,1,email,110.0
3166,0,organic,140.0
3166,1,display,140.0
3166,2,display,140.0
3167,0,email,160.0
3167,1,display,160.0
3167,2,organic,160.0
3168,0,referral,220.0
3168,1,email,220.0
3168,2,display,220.0
3168,3,email,220.0
3169,0,email,110.94
3170,0,organic,159.43
3171,0,display,105.34
3172,0,email,170.0
3172,1,display,170.0
3172,2,paid_social,170.0
3173,0,referral,190.0
3173,1,referral,190.0
3174,0,paid_social,110.0
3175,0,referral,230.0
3175,1,organic,230.0
3175,2,paid_social,230.0
3176,0,referral,180.0
3176,1,paid_social,180.0
3177,0,email,140.0
3177,1,organic,140.0
3178,0,referral,120.0
3179,0,display,148.37
3179,1,organic,148.37
3179,2,display,148.37
3180,0,referral,220.0
3180,1,organic,220.0
3180,2,organic,220.0
3181,0,display,275.88
3181,1,paid_social,275.88
3182,0,referral,170.0
3182,1,organic,170.0
3183,0,email,160.0
3183,1,referral,160.0
3184,0,referral,230.0
3184,1,display,230.0
3184,2,organic,230.0
3184,3,email,230.0
3185,0,paid_social,250.34
3185,1,email,250.34
3185,2,display,250.34
3186,0,paid_social,110.0
3187,0,referral,220.0
3187,1,email,220.0
3187,2,paid_social,220.0
3188,0,display,140.0
3188,1,referral,140.0
3189,0,organic,102.73
3190,0,organic,163.8
3191,0,referral,120.0
3192,0,organic,190.0
3192,1,referral,190.0
3192,2,display,190.0
3193,0,referral,140.0
3193,1,display,140.0
3194,0,referral,200.0
3194,1,email,200.0
3194,2,email,200.0
3195,0,paid_social,110.0
3196,0,paid_social,230.0
3196,1,paid_social,230.0
3196,2,paid_social,230.0
3197,0,email,150.0
3197,1,paid_social,150.0
3198,0,organic,210.0
3198,1,paid_social,210.0
3198,2,organic,210.0
3199,0,email,111.68
3199,1,display,111.68
3200,0,email,135.93
3200,1,display,135.93
3201,0,email,106.74
3202,0,referral,120.0
3203,0,organic,170.0
3203,1,referral,170.0
3204,0,display,110.0
3204,1,email,110.0
3205,0,organic,175.4
3205,1,email,175.4
3205,2,display,175.4
3206,0,display,98.08
3207,0,organic,170.0
3207,1,organic,170.0
3207,2,display,170.0
3208,0,paid_social,130.0
3208,1,display,130.0
3209,0,email,228.46
3210,0,referral,240.0
3210,1,paid_social,240.0
3210,2,paid_social,240.0
3211,0,email,150.0
3211,1,paid_social,150.0
3212,0,referral,177.97
3212,1,organic,177.97
3213,0,email,160.0
3213,1,referral,160.0
3214,0,email,189.56
3214,1,referral,189.56
3215,0,email,99.61
3216,0,organic,120.0
3216,1,display,120.0
3217,0,organic,140.0
3217,1,email,140.0
3218,0,paid_social,199.53
3218,1,email,199.53
3219,0,organic,150.0
3219,1,organic,150.0
3220,0,display,154.73
3221,0,paid_social,173.56
3222,0,display,130.0
3222,1,paid_social,130.0
3223,0,paid_social,155.15
3224,0,referral,204.7
3224,1,paid_social,204.7
3225,0,email,90.0
3226,0,organic,160.0
3226,1,paid_social,160.0
3227,0,email,210.0
3227,1,organic,210.0
3227,2,referral,210.0
3228,0,organic,100.0
3229,0,paid_social,118.6
3230,0,paid_social,227.08
3230,1,paid_social,227.08
3231,0,display,220.0
3231,1,email,220.0
3231,2,referral,220.0
3231,3,email,220.0
3232,0,referral,167.67
3233,0,display,140.0
3233,1,referral,140.0
3234,0,paid_social,200.0
3234,1,organic,200.0
3234,2,email,200.0
3235,0,email,220.0
3235,1,referral,220.0
3235,2,paid_social,220.0
3236,0,paid_social,224.86
3236,1,display,224.86
3237,0,display,153.77
3237,1,organic,153.77
3238,0,referral,170.0
3238,1,organic,170.0
3239,0,referral,220.0
3239,1,organic,220.0
3239,2,organic,220.0
3240,0,organic,174.43
3241,0,email,194.12
3241,1,paid_social,194.12
3242,0,display,235.44
3243,0,email,150.0
3243,1,paid_social,150.0
3244,0,referral,170.0
3244,1,organic,170.0
3245,0,paid_social,148.24
3246,0,organic,100.0
3247,0,email,180.0
3247,1,organic,180.0
3247,2,email,180.0
3248,0,paid_social,130.0
3248,1,display,130.0
3249,0,organic,229.34
3250,0,organic,132.48
3251,0,organic,295.38
3252,0,organic,210.0
3252,1,referral,210.0
3252,2,email,210.0
3253,0,paid_social,250.0
3253,1,referral,250.0
3253,2,email,250.0
3253,3,referral,250.0
3254,0,organic,190.0
3254,1,referral,190.0
3254,2,display,190.0
3255,0,display,180.0
3255,1,referral,180.0
3255,2,email,180.0
3256,0,organic,100.0
3257,0,organic,199.13
3257,1,email,199.13
3258,0,referral,160.54
3258,1,display,160.54
3259,0,email,200.0
3259,1,organic,200.0
3259,2,paid_social,200.0
3260,0,organic,170.0
3260,1,organic,170.0
3260,2,display,170.0
3261,0,organic,150.0
3261,1,organic,150.0
3262,0,referral,240.0
3262,1,referral,240.0
3262,2,organic,240.0
3263,0,email,314.7
3263,1,paid_social,314.7
3264,0,email,230.0
3264,1,email,230.0
3264,2,email,230.0
3264,3,paid_social,230.0
3265,0,email,150.0
3265,1,paid_social,150.0
3266,0,paid_social,160.0
3266,1,organic,160.0
3267,0,paid_social,138.36
3268,0,organic,190.0
3268,1,organic,190.0
3268,2,email,190.0
3269,0,referral,120.0
3270,0,email,155.51
3271,0,email,200.0
3271,1,organic,200.0
3271,2,paid_social,200.0
3272,0,email,205.43
3273,0,display,190.0
3273,1,referral,190.0
3273,2,organic,190.0
3274,0,email,200.0
3274,1,organic,200.0
3274,2,paid_social,200.0
3275,0,organic,100.0
3276,0,referral,120.0
3277,0,referral,120.0
3278,0,paid_social,150.0
3278,1,email,150.0
3279,0,paid_social,210.0
3279,1,email,210.0
3279,2,paid_social,210.0
3280,0,email,90.0
3281,0,email,160.0
3281,1,organic,160.0
3281,2,display,160.0
3282,0,referral,120.0
3283,0,organic,240.0
3283,1,organic,240.0
3283,2,referral,240.0
3283,3,display,240.0
3284,0,email,240.45
3284,1,referral,240.45
3284,2,display,240.45
3285,0,organic,181.33
3286,0,organic,186.49
3286,1,referral,186.49
3287,0,paid_social,170.0
3287,1,paid_social,170.0
3288,0,organic,150.0
3288,1,organic,150.0
3289,0,referral,240.0
3289,1,referral,240.0
3289,2,organic,240.0
3290,0,organic,132.19
3291,0,paid_social,250.0
3291,1,organic,250.0
3291,2,paid_social,250.0
3291,3,referral,250.0
3292,0,organic,160.0
3292,1,paid_social,160.0
3293,0,paid_social,210.0
3293,1,display,210.0
3293,2,paid_social,210.0
3293,3,display,210.0
3294,0,email,179.23
3295,0,display,161.08
3296,0,organic,250.0
3296,1,referral,250.0
3296,2,organic,250.0
3296,3,paid_social,250.0
3297,0,paid_social,120.96
3298,0,referral,190.0
3298,1,referral,190.0
3299,0,display,171.45
3299,1,paid_social,171.45
3299,2,email,171.45
3300,0,display,130.0
3300,1,display,130.0
3300,2,email,130.0
3301,0,display,130.0
3301,1,paid_social,130.0
3302,0,paid_social,160.0
3302,1,organic,160.0
3303,0,organic,170.0
3303,1,referral,170.0
3304,0,referral,220.0
3304,1,paid_social,220.0
3304,2,email,220.0
3305,0,paid_social,130.0
3305,1,display,130.0
3306,0,display,114.48
3307,0,referral,180.0
3307,1,display,180.0
3307,2,email,180.0
3308,0,display,200.0
3308,1,referral,200.0
3308,2,paid_social,200.0
3309,0,paid_social,230.0
3309,1,organic,230.0
3309,2,organic,230.0
3309,3,display,230.0
3310,0,email,123.6
3311,0,referral,120.0
3312,0,email,148.92
3313,0,email,161.8
3314,0,organic,190.0
3314,1,referral,190.0
3314,2,display,190.0
3315,0,organic,250.0
3315,1,paid_social,250.0
3315,2,email,250.0
