user_id,cohort,month_index,segment,treated,post,age_group,device,pre_activity,activated,retained_m1,retained_m3
52536,2024-04,15,in_app_kyc,1,0,35-44,web,6.491,0,0,0
52537,2024-04,15,in_app_kyc,1,0,25-34,android,6.623,1,1,0
52538,2024-04,15,in_app_kyc,1,0,18-24,ios,8.587,1,1,1
52539,2024-04,15,in_app_kyc,1,0,25-34,ios,4.47,1,0,0
52540,2024-04,15,in_app_kyc,1,0,35-44,android,7.224,0,1,0
52541,2024-04,15,in_app_kyc,1,0,45+,android,10.344,0,0,1
52542,2024-04,15,in_app_kyc,1,0,25-34,ios,7.687,0,1,0
52543,2024-04,15,in_app_kyc,1,0,45+,android,8.375,0,1,1
52544,2024-04,15,in_app_kyc,1,0,45+,ios,4.527,0,0,0
52545,2024-04,15,in_app_kyc,1,0,35-44,ios,9.439,0,1,1
52546,2024-04,15,in_app_kyc,1,0,45+,android,4.767,1,1,0
52547,2024-04,15,in_app_kyc,1,0,18-24,android,6.65,0,0,1
52548,2024-04,15,in_app_kyc,1,0,35-44,web,10.544,1,1,0
52549,2024-04,15,in_app_kyc,1,0,25-34,ios,7.252,1,1,0
52550,2024-04,15,in_app_kyc,1,0,25-34,android,8.882,0,1,0
52551,2024-04,15,in_app_kyc,1,0,18-24,web,8.516,1,1,1
52552,2024-04,15,in_app_kyc,1,0,25-34,web,7.479,0,0,0
52553,2024-04,15,in_app_kyc,1,0,45+,android,5.777,1,0,0
52554,2024-04,15,in_app_kyc,1,0,45+,web,6.081,1,1,0
52555,2024-04,15,in_app_kyc,1,0,25-34,web,4.546,1,0,0
52556,2024-04,15,in_app_kyc,1,0,18-24,ios,11.852,0,1,0
52557,2024-04,15,in_app_kyc,1,0,45+,ios,8.081,0,0,0
52558,2024-04,15,in_app_kyc,1,0,35-44,android,10.662,1,1,1
52559,2024-04,15,in_app_kyc,1,0,18-24,ios,5.246,1,1,1
52560,2024-04,15,in_app_kyc,1,0,35-44,android,14.471,1,1,1
52561,2024-04,15,in_app_kyc,1,0,35-44,web,8.537,0,0,1
52562,2024-04,15,in_app_kyc,1,0,25-34,web,10.726,0,1,0
52563,2024-04,15,in_app_kyc,1,0,25-34,web,9.804,0,0,0
52564,2024-04,15,in_app_kyc,1,0,35-44,web,8.066,1,1,1
52565,2024-04,15,in_app_kyc,1,0,35-44,ios,9.238,0,0,0
52566,2024-04,15,in_app_kyc,1,0,45+,web,3.866,0,1,0
52567,2024-04,15,in_app_kyc,1,0,45+,web,4.06,0,0,0
52568,2024-04,15,in_app_kyc,1,0,25-34,android,8.854,0,1,0
52569,2024-04,15,in_app_kyc,1,0,45+,web,6.415,0,0,1
52570,2024-04,15,in_app_kyc,1,0,45+,web,9.232,1,0,1
52571,2024-04,15,in_app_kyc,1,0,18-24,web,9.333,1,1,0
52572,2024-04,15,in_app_kyc,1,0,18-24,ios,8.936,1,0,0
52573,2024-04,15,in_app_kyc,1,0,25-34,ios,4.817,1,1,0
52574,2024-04,15,in_app_kyc,1,0,18-24,android,9.667,0,0,0
52575,2024-04,15,in_app_kyc,1,0,25-34,android,9.789,0,1,0
52576,2024-04,15,in_app_kyc,1,0,35-44,web,7.916,1,1,1
52577,2024-04,15,in_app_kyc,1,0,18-24,web,13.916,0,0,0
52578,2024-04,15,in_app_kyc,1,0,25-34,ios,5.153,1,0,0
52579,2024-04,15,in_app_kyc,1,0,25-34,web,8.557,0,0,0
52580,2024-04,15,in_app_kyc,1,0,25-34,ios,9.148,1,0,1
52581,2024-04,15,in_app_kyc,1,0,25-34,ios,7.209,1,0,0
52582,2024-04,15,in_app_kyc,1,0,25-34,ios,5.891,1,0,0
52583,2024-04,15,in_app_kyc,1,0,25-34,android,6.238,0,1,0
52584,2024-04,15,in_app_kyc,1,0,25-34,android,7.05,0,0,1
52585,2024-04,15,in_app_kyc,1,0,35-44,ios,6.727,1,0,0
52586,2024-04,15,in_app_kyc,1,0,35-44,web,7.881,0,1,0
52587,2024-04,15,in_app_kyc,1,0,45+,ios,9.046,1,1,0
52588,2024-04,15,in_app_kyc,1,0,25-34,web,15.097,1,1,0
52589,2024-04,15,in_app_kyc,1,0,18-24,android,8.524,0,1,0
52590,2024-04,15,in_app_kyc,1,0,45+,web,6.502,0,0,0
52591,2024-04,15,in_app_kyc,1,0,35-44,android,8.727,1,1,1
52592,2024-04,15,in_app_kyc,1,0,35-44,android,13.957,0,0,0
52593,2024-04,15,in_app_kyc,1,0,45+,web,10.682,0,1,0
52594,2024-04,15,in_app_kyc,1,0,45+,android,11.913,0,0,0
52595,2024-04,15,in_app_kyc,1,0,25-34,ios,6.894,0,1,0
52596,2024-04,15,in_app_kyc,1,0,35-44,ios,6.608,0,0,0
52597,2024-04,15,in_app_kyc,1,0,18-24,android,7.261,0,0,0
52598,2024-04,15,in_app_kyc,1,0,18-24,ios,13.318,1,1,0
52599,2024-04,15,in_app_kyc,1,0,25-34,web,7.937,1,0,1
52600,2024-04,15,in_app_kyc,1,0,35-44,web,13.305,0,0,0
52601,2024-04,15,in_app_kyc,1,0,45+,web,7.027,1,0,1
52602,2024-04,15,in_app_kyc,1,0,18-24,web,11.229,0,0,0
52603,2024-04,15,in_app_kyc,1,0,35-44,android,5.375,1,1,0
52604,2024-04,15,in_app_kyc,1,0,45+,android,10.638,1,0,1
52605,2024-04,15,in_app_kyc,1,0,45+,ios,4.485,0,0,0
52606,2024-04,15,in_app_kyc,1,0,35-44,web,9.653,1,1,1
52607,2024-04,15,in_app_kyc,1,0,45+,ios,10.603,0,1,0
52608,2024-04,15,in_app_kyc,1,0,45+,web,12.654,1,0,0
52609,2024-04,15,in_app_kyc,1,0,25-34,web,5.341,1,0,0
52610,2024-04,15,in_app_kyc,1,0,35-44,web,9.862,1,1,0
52611,2024-04,15,in_app_kyc,1,0,45+,web,13.233,0,0,0
52612,2024-04,15,in_app_kyc,1,0,25-34,web,10.663,0,1,1
52613,2024-04,15,in_app_kyc,1,0,35-44,android,10.676,1,1,1
52614,2024-04,15,in_app_kyc,1,0,25-34,web,6.026,0,1,0
52615,2024-04,15,in_app_kyc,1,0,45+,web,10.104,1,1,1
52616,2024-04,15,in_app_kyc,1,0,45+,web,17.533,1,1,0
52617,2024-04,15,in_app_kyc,1,0,45+,web,2.014,0,1,0
52618,2024-04,15,in_app_kyc,1,0,18-24,ios,3.254,1,0,1
52619,2024-04,15,in_app_kyc,1,0,45+,web,7.078,1,1,1
52620,2024-04,15,in_app_kyc,1,0,45+,web,5.115,1,1,0
52621,2024-04,15,in_app_kyc,1,0,25-34,web,8.413,0,1,0
52622,2024-04,15,in_app_kyc,1,0,18-24,android,9.073,0,1,0
52623,2024-04,15,in_app_kyc,1,0,25-34,web,9.405,1,1,1
52624,2024-04,15,in_app_kyc,1,0,35-44,web,7.3,1,1,0
52625,2024-04,15,in_app_kyc,1,0,25-34,web,3.494,0,0,0
52626,2024-04,15,in_app_kyc,1,0,25-34,web,11.007,0,0,0
52627,2024-04,15,in_app_kyc,1,0,35-44,web,11.412,0,0,0
52628,2024-04,15,in_app_kyc,1,0,35-44,android,9.11,0,1,0
52629,2024-04,15,in_app_kyc,1,0,45+,web,12.989,1,1,1
52630,2024-04,15,in_app_kyc,1,0,45+,ios,10.514,0,0,0
52631,2024-04,15,in_app_kyc,1,0,25-34,android,5.946,0,1,1
52632,2024-04,15,in_app_kyc,1,0,18-24,web,7.193,0,0,0
52633,2024-04,15,in_app_kyc,1,0,35-44,web,3.123,0,0,0
52634,2024-04,15,in_app_kyc,1,0,18-24,ios,3.064,1,1,0
52635,2024-04,15,in_app_kyc,1,0,25-34,ios,9.77,0,0,0
52636,2024-04,15,in_app_kyc,1,0,35-44,web,7.219,1,0,1
52637,2024-04,15,in_app_kyc,1,0,18-24,web,1.85,1,1,1
52638,2024-04,15,in_app_kyc,1,0,35-44,web,6.637,0,0,0
52639,2024-04,15,in_app_kyc,1,0,45+,web,7.898,0,1,1
52640,2024-04,15,in_app_kyc,1,0,25-34,web,5.114,0,1,1
52641,2024-04,15,in_app_kyc,1,0,45+,android,1.441,0,0,0
52642,2024-04,15,in_app_kyc,1,0,25-34,web,6.698,1,0,0
52643,2024-04,15,in_app_kyc,1,0,25-34,android,7.111,0,1,0
52644,2024-04,15,in_app_kyc,1,0,45+,web,0.778,0,0,1
52645,2024-04,15,in_app_kyc,1,0,35-44,web,8.321,0,0,1
52646,2024-04,15,in_app_kyc,1,0,25-34,ios,6.841,0,0,1
52647,2024-04,15,in_app_kyc,1,0,25-34,web,10.773,0,0,0
52648,2024-04,15,in_app_kyc,1,0,35-44,android,11.621,0,0,1
52649,2024-04,15,in_app_kyc,1,0,35-44,android,11.608,1,1,0
52650,2024-04,15,in_app_kyc,1,0,45+,web,6.069,0,0,1
52651,2024-04,15,in_app_kyc,1,0,35-44,web,7.619,0,0,1
52652,2024-04,15,in_app_kyc,1,0,18-24,ios,15.342,0,1,0
52653,2024-04,15,in_app_kyc,1,0,18-24,android,3.294,1,0,1
52654,2024-04,15,in_app_kyc,1,0,35-44,web,4.17,1,1,1
52655,2024-04,15,in_app_kyc,1,0,18-24,web,9.466,1,1,0
52656,2024-04,15,in_app_kyc,1,0,45+,ios,6.366,0,1,0
52657,2024-04,15,in_app_kyc,1,0,18-24,android,4.929,1,1,0
52658,2024-04,15,in_app_kyc,1,0,35-44,web,9.058,0,1,0
52659,2024-04,15,in_app_kyc,1,0,18-24,ios,6.813,1,1,0
52660,2024-04,15,in_app_kyc,1,0,25-34,web,10.636,1,1,0
52661,2024-04,15,in_app_kyc,1,0,35-44,web,3.648,1,0,0
52662,2024-04,15,in_app_kyc,1,0,45+,android,7.329,0,0,1
52663,2024-04,15,in_app_kyc,1,0,25-34,android,7.719,1,1,1
52664,2024-04,15,in_app_kyc,1,0,25-34,ios,6.175,1,1,1
52665,2024-04,15,in_app_kyc,1,0,25-34,android,7.918,1,0,1
52666,2024-04,15,in_app_kyc,1,0,35-44,android,6.377,1,1,1
52667,2024-04,15,in_app_kyc,1,0,35-44,web,12.156,0,1,1
52668,2024-04,15,in_app_kyc,1,0,35-44,web,7.704,1,1,1
52669,2024-04,15,in_app_kyc,1,0,45+,android,11.225,0,1,1
52670,2024-04,15,in_app_kyc,1,0,25-34,web,7.95,1,1,0
52671,2024-04,15,in_app_kyc,1,0,45+,web,12.369,1,1,0
52672,2024-04,15,in_app_kyc,1,0,25-34,web,9.243,1,0,1
52673,2024-04,15,in_app_kyc,1,0,18-24,web,6.99,1,1,1
52674,2024-04,15,in_app_kyc,1,0,35-44,web,9.553,1,1,0
52675,2024-04,15,in_app_kyc,1,0,45+,android,8.746,0,0,0
52676,2024-04,15,in_app_kyc,1,0,45+,ios,4.906,1,1,0
52677,2024-04,15,in_app_kyc,1,0,45+,web,7.683,0,0,1
52678,2024-04,15,in_app_kyc,1,0,45+,ios,0.077,0,0,0
52679,2024-04,15,in_app_kyc,1,0,25-34,web,8.927,1,0,0
52680,2024-04,15,in_app_kyc,1,0,35-44,android,8.022,1,0,0
52681,2024-04,15,in_app_kyc,1,0,45+,web,6.67,0,0,0
52682,2024-04,15,in_app_kyc,1,0,18-24,ios,9.373,0,0,0
52683,2024-04,15,in_app_kyc,1,0,25-34,android,13.54,1,0,1
52684,2024-04,15,in_app_kyc,1,0,45+,web,10.687,0,1,0
52685,2024-04,15,in_app_kyc,1,0,45+,android,7.853,0,0,0
52686,2024-04,15,in_app_kyc,1,0,35-44,ios,6.928,1,0,1
52687,2024-04,15,in_app_kyc,1,0,45+,web,7.076,1,0,0
52688,2024-04,15,in_app_kyc,1,0,18-24,android,4.465,1,0,1
52689,2024-04,15,in_app_kyc,1,0,18-24,android,11.166,0,0,1
52690,2024-04,15,in_app_kyc,1,0,45+,android,10.809,1,1,0
52691,2024-04,15,in_app_kyc,1,0,25-34,web,12.531,1,1,1
52692,2024-04,15,in_app_kyc,1,0,25-34,android,13.363,0,0,0
52693,2024-04,15,in_app_kyc,1,0,35-44,android,10.465,1,1,1
52694,2024-04,15,in_app_kyc,1,0,25-34,android,5.519,1,0,0
52695,2024-04,15,in_app_kyc,1,0,45+,ios,9.321,1,1,1
52696,2024-04,15,in_app_kyc,1,0,25-34,web,6.783,1,0,1
52697,2024-04,15,in_app_kyc,1,0,18-24,android,11.006,0,0,0
52698,2024-04,15,in_app_kyc,1,0,35-44,web,13.706,1,1,1
52699,2024-04,15,in_app_kyc,1,0,18-24,android,9.555,0,1,0
52700,2024-04,15,in_app_kyc,1,0,35-44,web,7.428,0,0,0
52701,2024-04,15,in_app_kyc,1,0,45+,android,7.611,0,0,0
52702,2024-04,15,in_app_kyc,1,0,35-44,web,14.417,0,1,0
52703,2024-04,15,in_app_kyc,1,0,35-44,android,8.28,0,1,1
52704,2024-04,15,in_app_kyc,1,0,25-34,android,6.54,1,1,0
52705,2024-04,15,in_app_kyc,1,0,45+,android,7.489,0,1,0
52706,2024-04,15,in_app_kyc,1,0,18-24,web,11.596,1,1,0
52707,2024-04,15,in_app_kyc,1,0,25-34,ios,7.241,0,0,0
52708,2024-04,15,in_app_kyc,1,0,25-34,web,6.759,0,1,0
52709,2024-04,15,in_app_kyc,1,0,25-34,web,2.763,0,0,0
52710,2024-04,15,in_app_kyc,1,0,35-44,ios,5.643,0,0,1
52711,2024-04,15,in_app_kyc,1,0,45+,ios,0.837,0,0,1
52712,2024-04,15,in_app_kyc,1,0,25-34,android,11.918,1,1,1
52713,2024-04,15,in_app_kyc,1,0,45+,android,8.345,0,0,0
52714,2024-04,15,in_app_kyc,1,0,35-44,android,5.178,1,1,1
52715,2024-04,15,in_app_kyc,1,0,25-34,ios,10.045,1,1,1
52716,2024-04,15,in_app_kyc,1,0,35-44,web,13.246,1,1,0
52717,2024-04,15,in_app_kyc,1,0,35-44,web,5.536,1,0,0
52718,2024-04,15,in_app_kyc,1,0,25-34,android,3.916,1,1,0
52719,2024-04,15,in_app_kyc,1,0,25-34,android,7.555,1,0,0
52720,2024-04,15,in_app_kyc,1,0,35-44,android,8.944,0,1,1
52721,2024-04,15,in_app_kyc,1,0,45+,web,5.346,1,0,0
52722,2024-04,15,in_app_kyc,1,0,18-24,web,7.337,1,0,1
52723,2024-04,15,in_app_kyc,1,0,45+,ios,10.269,0,0,1
52724,2024-04,15,in_app_kyc,1,0,25-34,android,3.207,1,0,0
52725,2024-04,15,in_app_kyc,1,0,35-44,ios,9.79,0,1,0
52726,2024-04,15,in_app_kyc,1,0,25-34,web,11.192,0,0,1
52727,2024-04,15,in_app_kyc,1,0,35-44,web,11.478,0,0,0
52728,2024-04,15,in_app_kyc,1,0,25-34,web,6.683,1,1,1
52729,2024-04,15,in_app_kyc,1,0,35-44,ios,11.301,1,1,1
52730,2024-04,15,in_app_kyc,1,0,25-34,ios,6.183,1,1,1
52731,2024-04,15,in_app_kyc,1,0,35-44,web,6.479,1,0,1
52732,2024-04,15,in_app_kyc,1,0,25-34,web,7.3,0,1,0
52733,2024-04,15,in_app_kyc,1,0,35-44,ios,8.292,0,1,1
52734,2024-04,15,in_app_kyc,1,0,35-44,android,11.722,0,1,0
52735,2024-04,15,in_app_kyc,1,0,25-34,web,10.718,1,1,1
52736,2024-04,15,in_app_kyc,1,0,35-44,web,5.462,0,1,0
52737,2024-04,15,in_app_kyc,1,0,35-44,web,6.712,1,1,1
52738,2024-04,15,in_app_kyc,1,0,18-24,android,9.607,0,0,1
52739,2024-04,15,in_app_kyc,1,0,18-24,web,13.17,1,1,1
52740,2024-04,15,in_app_kyc,1,0,35-44,web,10.029,0,1,0
52741,2024-04,15,in_app_kyc,1,0,18-24,ios,4.874,0,1,1
52742,2024-04,15,in_app_kyc,1,0,35-44,ios,5.747,0,0,0
52743,2024-04,15,in_app_kyc,1,0,18-24,ios,6.509,0,0,1
52744,2024-04,15,in_app_kyc,1,0,45+,android,11.17,0,1,0
52745,2024-04,15,in_app_kyc,1,0,18-24,web,7.552,0,1,1
52746,2024-04,15,in_app_kyc,1,0,45+,web,9.953,1,1,1
52747,2024-04,15,in_app_kyc,1,0,35-44,web,6.038,0,0,1
52748,2024-04,15,in_app_kyc,1,0,35-44,android,8.599,0,1,1
52749,2024-04,15,in_app_kyc,1,0,35-44,android,13.571,0,1,0
52750,2024-04,15,in_app_kyc,1,0,35-44,web,10.544,0,1,0
52751,2024-04,15,in_app_kyc,1,0,25-34,android,6.047,1,0,1
52752,2024-04,15,in_app_kyc,1,0,35-44,web,9.52,1,1,1
52753,2024-04,15,in_app_kyc,1,0,35-44,ios,11.179,1,1,1
52754,2024-04,15,in_app_kyc,1,0,35-44,web,15.434,1,1,0
52755,2024-04,15,in_app_kyc,1,0,45+,android,4.695,1,1,0
52756,2024-04,15,in_app_kyc,1,0,25-34,ios,7.888,1,1,0
52757,2024-04,15,in_app_kyc,1,0,35-44,web,8.174,1,1,0
52758,2024-04,15,in_app_kyc,1,0,35-44,web,11.087,1,1,0
52759,2024-04,15,in_app_kyc,1,0,45+,android,8.386,1,0,1
52760,2024-04,15,in_app_kyc,1,0,35-44,ios,10.608,1,0,1
52761,2024-04,15,in_app_kyc,1,0,25-34,ios,10.587,0,0,1
52762,2024-04,15,in_app_kyc,1,0,35-44,android,8.234,0,0,1
52763,2024-04,15,in_app_kyc,1,0,45+,web,13.375,1,1,1
52764,2024-04,15,in_app_kyc,1,0,35-44,web,4.12,1,1,1
52765,2024-04,15,in_app_kyc,1,0,35-44,web,9.595,0,1,0
52766,2024-04,15,in_app_kyc,1,0,18-24,android,10.246,0,0,0
52767,2024-04,15,in_app_kyc,1,0,45+,android,7.707,1,0,1
52768,2024-04,15,in_app_kyc,1,0,45+,web,7.359,0,0,0
52769,2024-04,15,in_app_kyc,1,0,25-34,web,10.032,0,0,0
52770,2024-04,15,in_app_kyc,1,0,25-34,web,8.465,0,0,0
52771,2024-04,15,in_app_kyc,1,0,25-34,ios,1.921,1,0,0
52772,2024-04,15,in_app_kyc,1,0,25-34,android,11.171,0,1,0
52773,2024-04,15,in_app_kyc,1,0,25-34,ios,9.302,1,1,1
52774,2024-04,15,in_app_kyc,1,0,35-44,web,7.693,0,0,1
52775,2024-04,15,in_app_kyc,1,0,25-34,android,8.419,0,0,1
52776,2024-04,15,in_app_kyc,1,0,25-34,android,11.251,0,1,1
52777,2024-04,15,in_app_kyc,1,0,45+,ios,2.997,0,0,0
52778,2024-04,15,in_app_kyc,1,0,45+,web,12.152,0,1,0
52779,2024-04,15,in_app_kyc,1,0,35-44,android,10.657,0,0,0
52780,2024-04,15,in_app_kyc,1,0,45+,web,11.771,0,0,0
52781,2024-04,15,in_app_kyc,1,0,25-34,web,6.818,1,1,1
52782,2024-04,15,in_app_kyc,1,0,35-44,ios,6.619,1,1,0
52783,2024-04,15,in_app_kyc,1,0,35-44,web,7.155,0,0,1
52784,2024-04,15,in_app_kyc,1,0,45+,ios,7.113,0,1,0
52785,2024-04,15,in_app_kyc,1,0,25-34,ios,7.106,1,1,1
52786,2024-04,15,in_app_kyc,1,0,35-44,ios,9.175,1,1,1
52787,2024-04,15,in_app_kyc,1,0,45+,web,9.517,0,1,0
52788,2024-04,15,in_app_kyc,1,0,25-34,web,8.56,1,1,0
52789,2024-04,15,in_app_kyc,1,0,45+,web,9.987,1,1,1
52790,2024-04,15,in_app_kyc,1,0,18-24,web,8.55,1,0,1
52791,2024-04,15,in_app_kyc,1,0,25-34,web,7.313,0,1,0
52792,2024-04,15,in_app_kyc,1,0,45+,ios,8.09,1,1,1
52793,2024-04,15,in_app_kyc,1,0,35-44,web,4.342,0,1,0
52794,2024-04,15,in_app_kyc,1,0,25-34,ios,8.038,1,1,0
52795,2024-04,15,in_app_kyc,1,0,25-34,web,7.794,1,1,1
52796,2024-04,15,in_app_kyc,1,0,35-44,ios,5.766,1,1,0
52797,2024-04,15,in_app_kyc,1,0,18-24,web,7.153,0,1,0
52798,2024-04,15,in_app_kyc,1,0,25-34,android,8.152,1,1,1
52799,2024-04,15,in_app_kyc,1,0,25-34,android,2.576,0,0,0
52800,2024-04,15,in_app_kyc,1,0,18-24,ios,12.694,1,1,0
52801,2024-04,15,in_app_kyc,1,0,25-34,android,5.951,1,0,0
52802,2024-04,15,in_app_kyc,1,0,45+,android,0.67,0,1,0
52803,2024-04,15,in_app_kyc,1,0,25-34,android,11.239,0,1,0
52804,2024-04,15,in_app_kyc,1,0,25-34,ios,4.244,0,0,0
52805,2024-04,15,in_app_kyc,1,0,45+,ios,2.064,0,1,0
52806,2024-04,15,in_app_kyc,1,0,25-34,android,6.913,0,0,0
52807,2024-04,15,in_app_kyc,1,0,25-34,ios,7.637,1,0,0
52808,2024-04,15,in_app_kyc,1,0,25-34,web,3.761,0,1,0
52809,2024-04,15,in_app_kyc,1,0,18-24,android,4.766,0,0,0
52810,2024-04,15,in_app_kyc,1,0,45+,android,9.224,1,1,1
52811,2024-04,15,in_app_kyc,1,0,25-34,web,11.571,0,1,0
52812,2024-04,15,in_app_kyc,1,0,25-34,web,8.237,0,0,1
52813,2024-04,15,in_app_kyc,1,0,45+,android,14.783,1,0,0
52814,2024-04,15,in_app_kyc,1,0,35-44,web,5.967,1,0,0
52815,2024-04,15,in_app_kyc,1,0,45+,web,9.346,1,1,1
52816,2024-04,15,in_app_kyc,1,0,45+,web,4.875,1,1,1
52817,2024-04,15,in_app_kyc,1,0,35-44,web,13.101,0,1,1
52818,2024-04,15,in_app_kyc,1,0,25-34,android,13.869,1,1,0
52819,2024-04,15,in_app_kyc,1,0,35-44,android,6.658,1,1,0
52820,2024-04,15,in_app_kyc,1,0,35-44,android,7.38,1,0,1
52821,2024-04,15,in_app_kyc,1,0,45+,android,7.508,0,0,0
52822,2024-04,15,in_app_kyc,1,0,35-44,ios,6.871,0,1,0
52823,2024-04,15,in_app_kyc,1,0,45+,android,3.224,1,1,0
52824,2024-04,15,in_app_kyc,1,0,35-44,ios,2.126,1,1,0
52825,2024-04,15,in_app_kyc,1,0,45+,ios,10.655,1,1,0
52826,2024-04,15,in_app_kyc,1,0,45+,ios,7.729,1,1,0
52827,2024-04,15,in_app_kyc,1,0,35-44,web,6.622,0,0,0
52828,2024-04,15,in_app_kyc,1,0,45+,android,8.62,0,1,0
52829,2024-04,15,in_app_kyc,1,0,45+,android,13.675,0,0,0
52830,2024-04,15,in_app_kyc,1,0,45+,web,6.52,0,0,0
52831,2024-04,15,in_app_kyc,1,0,18-24,web,2.725,0,0,0
52832,2024-04,15,in_app_kyc,1,0,18-24,web,2.41,0,0,0
52833,2024-04,15,in_app_kyc,1,0,18-24,web,7.114,1,0,0
52834,2024-04,15,in_app_kyc,1,0,45+,web,4.048,1,0,0
52835,2024-04,15,in_app_kyc,1,0,45+,web,5.725,1,0,0
52836,2024-04,15,in_app_kyc,1,0,35-44,web,5.181,1,1,1
52837,2024-04,15,in_app_kyc,1,0,25-34,ios,12.185,0,0,0
52838,2024-04,15,in_app_kyc,1,0,35-44,android,5.314,1,1,0
52839,2024-04,15,in_app_kyc,1,0,45+,ios,14.206,1,1,1
52840,2024-04,15,in_app_kyc,1,0,35-44,web,9.319,1,0,0
52841,2024-04,15,in_app_kyc,1,0,45+,web,10.822,0,1,0
52842,2024-04,15,in_app_kyc,1,0,35-44,web,5.929,1,1,0
52843,2024-04,15,in_app_kyc,1,0,25-34,ios,11.222,0,0,1
52844,2024-04,15,in_app_kyc,1,0,25-34,android,4.876,1,1,0
52845,2024-04,15,in_app_kyc,1,0,18-24,ios,8.297,1,1,0
52846,2024-04,15,in_app_kyc,1,0,35-44,web,9.696,1,0,0
52847,2024-04,15,in_app_kyc,1,0,35-44,web,11.21,0,0,0
52848,2024-04,15,in_app_kyc,1,0,45+,ios,9.06,0,1,0
52849,2024-04,15,in_app_kyc,1,0,18-24,ios,9.952,1,1,1
52850,2024-04,15,in_app_kyc,1,0,45+,web,6.392,1,1,1
52851,2024-04,15,in_app_kyc,1,0,25-34,web,9.169,0,0,0
52852,2024-04,15,in_app_kyc,1,0,18-24,ios,9.737,0,0,0
52853,2024-04,15,in_app_kyc,1,0,35-44,ios,12.258,1,1,1
52854,2024-04,15,in_app_kyc,1,0,35-44,web,6.421,1,1,1
52855,2024-04,15,in_app_kyc,1,0,25-34,android,2.08,1,1,0
52856,2024-04,15,in_app_kyc,1,0,18-24,web,10.413,0,1,0
52857,2024-04,15,in_app_kyc,1,0,35-44,ios,5.661,1,0,0
52858,2024-04,15,in_app_kyc,1,0,35-44,web,15.427,1,0,0
52859,2024-04,15,in_app_kyc,1,0,25-34,web,9.739,1,1,1
52860,2024-04,15,in_app_kyc,1,0,25-34,ios,8.062,0,1,1
52861,2024-04,15,in_app_kyc,1,0,18-24,web,8.371,0,1,0
52862,2024-04,15,in_app_kyc,1,0,25-34,android,9.472,0,1,0
52863,2024-04,15,in_app_kyc,1,0,25-34,web,7.2,0,1,0
52864,2024-04,15,in_app_kyc,1,0,18-24,web,7.981,1,0,0
52865,2024-04,15,in_app_kyc,1,0,35-44,web,12.284,1,1,1
52866,2024-04,15,in_app_kyc,1,0,25-34,web,1.959,1,1,0
52867,2024-04,15,in_app_kyc,1,0,35-44,web,2.905,0,1,0
52868,2024-04,15,in_app_kyc,1,0,18-24,ios,4.291,1,0,0
52869,2024-04,15,in_app_kyc,1,0,45+,web,10.694,1,1,0
52870,2024-04,15,in_app_kyc,1,0,25-34,web,5.717,0,0,0
52871,2024-04,15,in_app_kyc,1,0,25-34,android,4.329,0,1,0
52872,2024-04,15,in_app_kyc,1,0,45+,android,9.645,1,1,1
52873,2024-04,15,in_app_kyc,1,0,25-34,web,5.922,1,1,0
52874,2024-04,15,in_app_kyc,1,0,25-34,web,7.505,1,1,1
52875,2024-04,15,in_app_kyc,1,0,25-34,web,9.986,1,0,0
52876,2024-04,15,in_app_kyc,1,0,45+,android,10.969,0,1,1
52877,2024-04,15,in_app_kyc,1,0,45+,web,10.282,1,1,1
52878,2024-04,15,in_app_kyc,1,0,35-44,ios,10.631,1,0,1
52879,2024-04,15,in_app_kyc,1,0,18-24,web,7.032,0,1,0
52880,2024-04,15,in_app_kyc,1,0,25-34,web,2.649,0,0,1
52881,2024-04,15,in_app_kyc,1,0,45+,web,9.129,0,0,1
52882,2024-04,15,in_app_kyc,1,0,25-34,ios,3.831,1,0,0
52883,2024-04,15,in_app_kyc,1,0,25-34,web,4.372,0,1,0
52884,2024-04,15,in_app_kyc,1,0,25-34,web,11.376,0,1,1
52885,2024-04,15,in_app_kyc,1,0,25-34,web,6.584,1,0,1
52886,2024-04,15,in_app_kyc,1,0,45+,web,11.496,1,1,1
52887,2024-04,15,in_app_kyc,1,0,45+,web,6.704,1,1,0
52888,2024-04,15,in_app_kyc,1,0,45+,ios,5.868,0,1,0
52889,2024-04,15,in_app_kyc,1,0,18-24,android,2.766,0,0,0
52890,2024-04,15,in_app_kyc,1,0,35-44,web,14.71,0,0,0
52891,2024-04,15,in_app_kyc,1,0,35-44,web,9.175,1,0,0
52892,2024-04,15,in_app_kyc,1,0,35-44,web,4.827,1,1,0
52893,2024-04,15,in_app_kyc,1,0,25-34,web,2.545,0,0,0
52894,2024-04,15,in_app_kyc,1,0,25-34,web,10.639,1,1,0
52895,2024-04,15,in_app_kyc,1,0,35-44,android,3.711,0,1,0
52896,2024-04,15,in_app_kyc,1,0,45+,ios,6.813,0,1,0
52897,2024-04,15,in_app_kyc,1,0,25-34,android,7.434,1,1,0
52898,2024-04,15,in_app_kyc,1,0,35-44,web,9.754,1,0,0
52899,2024-04,15,in_app_kyc,1,0,35-44,web,2.239,1,0,0
52900,2024-04,15,in_app_kyc,1,0,35-44,web,11.336,1,0,1
52901,2024-04,15,in_app_kyc,1,0,45+,web,0.818,1,1,0
52902,2024-04,15,in_app_kyc,1,0,45+,web,10.616,1,1,1
