referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
22939,22939,travelers,Power,in_app,accepted,0.0
22940,22940,travelers,Casual,in_app,accepted,0.0
22941,22941,travelers,Dormant,in_app,sent,0.0
22942,22942,travelers,Casual,in_app,sent,0.0
22943,22943,travelers,Dormant,link,sent,0.0
22944,22944,travelers,Casual,email,first_tx,20.0
22945,22945,travelers,Growth,link,kyc_completed,10.0
22946,22946,travelers,Growth,email,first_tx,20.0
22947,22947,travelers,Growth,in_app,kyc_completed,10.0
22948,22948,travelers,Growth,in_app,accepted,0.0
22949,22949,travelers,Casual,link,sent,0.0
22950,22950,travelers,Growth,email,accepted,0.0
22951,22951,travelers,Growth,email,kyc_completed,10.0
22952,22952,travelers,Casual,email,sent,0.0
22953,22953,travelers,Casual,in_app,accepted,0.0
22954,22954,travelers,Power,email,first_tx,20.0
22955,22955,travelers,Growth,link,kyc_completed,10.0
22956,22956,travelers,Power,email,sent,0.0
22957,22957,travelers,Casual,link,sent,0.0
22958,22958,travelers,Growth,link,sent,0.0
22959,22959,travelers,Power,link,first_tx,20.0
22960,22960,travelers,Growth,in_app,accepted,0.0
22961,22961,travelers,Casual,in_app,accepted,0.0
22962,22962,travelers,Power,in_app,first_tx,20.0
22963,22963,travelers,Casual,in_app,first_tx,20.0
22964,22964,travelers,Power,in_app,first_tx,20.0
22965,22965,travelers,Dormant,link,sent,0.0
22966,22966,travelers,Power,link,accepted,0.0
22967,22967,travelers,Casual,email,accepted,0.0
22968,22968,travelers,Dormant,in_app,sent,0.0
22969,22969,travelers,Power,email,first_tx,20.0
22970,22970,travelers,Casual,in_app,first_tx,20.0
22971,22971,travelers,Power,email,sent,0.0
22972,22972,travelers,Power,email,first_tx,20.0
22973,22973,travelers,Casual,link,kyc_completed,10.0
22974,22974,travelers,Casual,in_app,accepted,0.0
22975,22975,travelers,Growth,email,accepted,0.0
22976,22976,travelers,Growth,email,sent,0.0
22977,22977,travelers,Casual,in_app,accepted,0.0
22978,22978,travelers,Growth,link,sent,0.0
22979,22979,travelers,Growth,in_app,accepted,0.0
22980,22980,travelers,Casual,in_app,first_tx,20.0
22981,22981,travelers,Power,in_app,accepted,0.0
22982,22982,travelers,Casual,link,accepted,0.0
22983,22983,travelers,Power,email,first_tx,20.0
22984,22984,travelers,Growth,in_app,sent,0.0
22985,22985,travelers,Dormant,in_app,sent,0.0
22986,22986,travelers,Casual,in_app,sent,0.0
22987,22987,travelers,Power,in_app,kyc_completed,10.0
22988,22988,travelers,Dormant,in_app,first_tx,20.0
22989,22989,travelers,Growth,email,kyc_completed,10.0
22990,22990,travelers,Growth,email,sent,0.0
22991,22991,travelers,Power,email,sent,0.0
22992,22992,travelers,Power,email,kyc_completed,10.0
22993,22993,travelers,Casual,link,sent,0.0
22994,22994,travelers,Casual,in_app,sent,0.0
22995,22995,travelers,Casual,in_app,first_tx,20.0
22996,22996,travelers,Growth,link,accepted,0.0
22997,22997,travelers,Power,link,first_tx,20.0
22998,22998,travelers,Power,in_app,first_tx,20.0
22999,22999,travelers,Power,email,kyc_completed,10.0
23000,23000,travelers,Dormant,in_app,sent,0.0
23001,23001,travelers,Growth,in_app,accepted,0.0
23002,23002,travelers,Power,in_app,accepted,0.0
23003,23003,travelers,Casual,in_app,first_tx,20.0
23004,23004,travelers,Growth,in_app,sent,0.0
23005,23005,travelers,Casual,email,accepted,0.0
23006,23006,travelers,Growth,in_app,sent,0.0
23007,23007,travelers,Growth,email,sent,0.0
23008,23008,travelers,Growth,in_app,kyc_completed,10.0
23009,23009,travelers,Growth,in_app,accepted,0.0
23010,23010,travelers,Casual,in_app,accepted,0.0
23011,23011,travelers,Casual,in_app,sent,0.0
23012,23012,travelers,Growth,email,first_tx,20.0
23013,23013,travelers,Growth,in_app,accepted,0.0
23014,23014,travelers,Casual,in_app,accepted,0.0
23015,23015,travelers,Growth,in_app,accepted,0.0
23016,23016,travelers,Power,link,kyc_completed,10.0
23017,23017,travelers,Dormant,link,sent,0.0
23018,23018,travelers,Casual,in_app,accepted,0.0
23019,23019,travelers,Growth,in_app,kyc_completed,10.0
23020,23020,travelers,Growth,in_app,accepted,0.0
23021,23021,travelers,Growth,link,kyc_completed,10.0
23022,23022,travelers,Growth,email,accepted,0.0
23023,23023,travelers,Growth,email,first_tx,20.0
23024,23024,travelers,Power,in_app,accepted,0.0
23025,23025,travelers,Growth,in_app,sent,0.0
23026,23026,travelers,Growth,in_app,accepted,0.0
23027,23027,travelers,Power,email,sent,0.0
23028,23028,travelers,Growth,link,accepted,0.0
23029,23029,travelers,Casual,email,sent,0.0
23030,23030,travelers,Growth,in_app,sent,0.0
23031,23031,travelers,Power,email,accepted,0.0
23032,23032,travelers,Growth,email,sent,0.0
23033,23033,travelers,Power,in_app,first_tx,20.0
23034,23034,travelers,Power,email,first_tx,20.0
23035,23035,travelers,Growth,email,first_tx,20.0
23036,23036,travelers,Casual,in_app,accepted,0.0
23037,23037,travelers,Casual,in_app,sent,0.0
23038,23038,travelers,Casual,in_app,first_tx,20.0
23039,23039,travelers,Growth,in_app,sent,0.0
23040,23040,travelers,Casual,email,first_tx,20.0
23041,23041,travelers,Casual,in_app,sent,0.0
23042,23042,travelers,Growth,in_app,accepted,0.0
23043,23043,travelers,Power,link,accepted,0.0
23044,23044,travelers,Casual,in_app,accepted,0.0
23045,23045,travelers,Casual,link,first_tx,20.0
23046,23046,travelers,Growth,link,sent,0.0
23047,23047,travelers,Casual,in_app,accepted,0.0
23048,23048,travelers,Growth,in_app,accepted,0.0
23049,23049,travelers,Power,email,accepted,0.0
23050,23050,travelers,Growth,in_app,accepted,0.0
23051,23051,travelers,Growth,in_app,first_tx,20.0
23052,23052,travelers,Dormant,link,accepted,0.0
23053,23053,travelers,Casual,in_app,sent,0.0
23054,23054,travelers,Power,link,sent,0.0
23055,23055,travelers,Growth,email,sent,0.0
23056,23056,travelers,Growth,in_app,accepted,0.0
23057,23057,travelers,Dormant,in_app,accepted,0.0
23058,23058,travelers,Growth,email,sent,0.0
23059,23059,travelers,Power,in_app,accepted,0.0
23060,23060,travelers,Growth,email,accepted,0.0
23061,23061,travelers,Power,email,first_tx,20.0
23062,23062,travelers,Power,email,sent,0.0
23063,23063,travelers,Power,in_app,first_tx,20.0
23064,23064,travelers,Casual,in_app,kyc_completed,10.0
23065,23065,travelers,Power,in_app,accepted,0.0
23066,23066,travelers,Growth,link,accepted,0.0
23067,23067,travelers,Casual,in_app,accepted,0.0
23068,23068,travelers,Growth,link,sent,0.0
23069,23069,travelers,Growth,in_app,accepted,0.0
23070,23070,travelers,Growth,in_app,first_tx,20.0
23071,23071,travelers,Casual,email,first_tx,20.0
23072,23072,travelers,Growth,in_app,first_tx,20.0
23073,23073,travelers,Growth,in_app,kyc_completed,10.0
23074,23074,travelers,Power,in_app,accepted,0.0
23075,23075,travelers,Power,in_app,first_tx,20.0
23076,23076,travelers,Power,link,accepted,0.0
23077,23077,travelers,Casual,in_app,sent,0.0
23078,23078,travelers,Casual,email,accepted,0.0
23079,23079,travelers,Casual,in_app,accepted,0.0
23080,23080,travelers,Casual,link,accepted,0.0
23081,23081,travelers,Growth,in_app,first_tx,20.0
23082,23082,travelers,Casual,email,sent,0.0
23083,23083,travelers,Casual,in_app,first_tx,20.0
23084,23084,travelers,Casual,in_app,accepted,0.0
23085,23085,travelers,Growth,in_app,kyc_completed,10.0
23086,23086,travelers,Casual,link,sent,0.0
23087,23087,travelers,Growth,in_app,sent,0.0
23088,23088,travelers,Power,in_app,accepted,0.0
23089,23089,travelers,Casual,in_app,accepted,0.0
23090,23090,travelers,Casual,in_app,kyc_completed,10.0
23091,23091,travelers,Growth,email,accepted,0.0
23092,23092,travelers,Power,in_app,accepted,0.0
23093,23093,travelers,Casual,link,sent,0.0
23094,23094,travelers,Growth,email,sent,0.0
23095,23095,travelers,Growth,in_app,accepted,0.0
23096,23096,travelers,Casual,email,sent,0.0
23097,23097,travelers,Power,in_app,sent,0.0
23098,23098,travelers,Growth,email,sent,0.0
23099,23099,travelers,Growth,in_app,accepted,0.0
23100,23100,travelers,Growth,link,first_tx,20.0
23101,23101,travelers,Growth,email,first_tx,20.0
23102,23102,travelers,Growth,in_app,first_tx,20.0
23103,23103,travelers,Casual,link,accepted,0.0
23104,23104,travelers,Growth,in_app,accepted,0.0
23105,23105,travelers,Growth,email,accepted,0.0
23106,23106,travelers,Growth,link,first_tx,20.0
23107,23107,travelers,Growth,in_app,accepted,0.0
23108,23108,travelers,Casual,email,sent,0.0
23109,23109,travelers,Growth,email,sent,0.0
23110,23110,travelers,Power,in_app,accepted,0.0
23111,23111,travelers,Growth,in_app,first_tx,20.0
23112,23112,travelers,Growth,email,sent,0.0
23113,23113,travelers,Growth,email,first_tx,20.0
23114,23114,travelers,Growth,in_app,sent,0.0
23115,23115,travelers,Casual,link,sent,0.0
23116,23116,travelers,Power,in_app,accepted,0.0
23117,23117,travelers,Casual,in_app,accepted,0.0
23118,23118,travelers,Power,in_app,kyc_completed,10.0
23119,23119,travelers,Power,in_app,first_tx,20.0
23120,23120,travelers,Growth,link,sent,0.0
23121,23121,travelers,Growth,in_app,first_tx,20.0
23122,23122,travelers,Growth,link,sent,0.0
23123,23123,travelers,Power,link,accepted,0.0
23124,23124,travelers,Growth,email,sent,0.0
23125,23125,travelers,Casual,link,sent,0.0
23126,23126,travelers,Growth,email,accepted,0.0
23127,23127,travelers,Growth,email,sent,0.0
23128,23128,travelers,Growth,email,accepted,0.0
23129,23129,travelers,Growth,in_app,first_tx,20.0
23130,23130,travelers,Growth,in_app,first_tx,20.0
23131,23131,travelers,Growth,in_app,accepted,0.0
23132,23132,travelers,Power,in_app,accepted,0.0
23133,23133,travelers,Casual,email,first_tx,20.0
23134,23134,travelers,Dormant,link,sent,0.0
23135,23135,travelers,Power,in_app,sent,0.0
23136,23136,travelers,Casual,in_app,first_tx,20.0
23137,23137,travelers,Casual,in_app,kyc_completed,10.0
23138,23138,travelers,Casual,link,kyc_completed,10.0
23139,23139,travelers,Growth,email,sent,0.0
23140,23140,travelers,Growth,link,first_tx,20.0
23141,23141,travelers,Growth,email,sent,0.0
23142,23142,travelers,Growth,email,kyc_completed,10.0
23143,23143,travelers,Growth,email,sent,0.0
23144,23144,travelers,Power,in_app,first_tx,20.0
23145,23145,travelers,Dormant,link,sent,0.0
23146,23146,travelers,Power,email,sent,0.0
23147,23147,travelers,Growth,email,accepted,0.0
23148,23148,travelers,Power,link,first_tx,20.0
23149,23149,travelers,Power,in_app,kyc_completed,10.0
23150,23150,travelers,Growth,link,sent,0.0
23151,23151,travelers,Casual,in_app,accepted,0.0
23152,23152,travelers,Casual,email,sent,0.0
23153,23153,travelers,Growth,link,sent,0.0
23154,23154,travelers,Casual,link,sent,0.0
23155,23155,travelers,Casual,email,first_tx,20.0
23156,23156,travelers,Growth,email,first_tx,20.0
23157,23157,travelers,Growth,in_app,accepted,0.0
23158,23158,travelers,Power,link,kyc_completed,10.0
23159,23159,travelers,Casual,link,kyc_completed,10.0
23160,23160,travelers,Growth,in_app,sent,0.0
23161,23161,travelers,Growth,in_app,sent,0.0
23162,23162,travelers,Casual,in_app,kyc_completed,10.0
23163,23163,travelers,Growth,link,sent,0.0
23164,23164,travelers,Growth,in_app,sent,0.0
23165,23165,travelers,Power,in_app,accepted,0.0
23166,23166,travelers,Growth,email,first_tx,20.0
23167,23167,travelers,Power,email,accepted,0.0
23168,23168,travelers,Casual,email,first_tx,20.0
23169,23169,travelers,Casual,email,accepted,0.0
23170,23170,travelers,Growth,email,kyc_completed,10.0
23171,23171,travelers,Casual,in_app,accepted,0.0
23172,23172,travelers,Casual,email,sent,0.0
23173,23173,travelers,Growth,link,sent,0.0
23174,23174,travelers,Power,link,sent,0.0
23175,23175,travelers,Growth,link,accepted,0.0
23176,23176,travelers,Growth,in_app,sent,0.0
23177,23177,travelers,Growth,link,accepted,0.0
23178,23178,travelers,Power,in_app,accepted,0.0
23179,23179,travelers,Power,email,accepted,0.0
23180,23180,travelers,Power,in_app,kyc_completed,10.0
23181,23181,travelers,Power,email,kyc_completed,10.0
23182,23182,travelers,Power,in_app,first_tx,20.0
23183,23183,travelers,Growth,link,accepted,0.0
23184,23184,travelers,Casual,link,sent,0.0
23185,23185,travelers,Power,link,accepted,0.0
23186,23186,travelers,Growth,in_app,accepted,0.0
23187,23187,travelers,Growth,email,accepted,0.0
23188,23188,travelers,Dormant,in_app,sent,0.0
23189,23189,travelers,Dormant,link,sent,0.0
23190,23190,travelers,Growth,in_app,accepted,0.0
23191,23191,travelers,Power,in_app,accepted,0.0
23192,23192,travelers,Power,in_app,accepted,0.0
23193,23193,travelers,Power,in_app,first_tx,20.0
23194,23194,travelers,Growth,email,first_tx,20.0
23195,23195,travelers,Power,in_app,accepted,0.0
23196,23196,travelers,Power,link,sent,0.0
23197,23197,travelers,Growth,in_app,sent,0.0
23198,23198,travelers,Casual,in_app,accepted,0.0
23199,23199,travelers,Casual,in_app,accepted,0.0
23200,23200,travelers,Casual,email,first_tx,20.0
23201,23201,travelers,Power,in_app,accepted,0.0
23202,23202,travelers,Growth,link,accepted,0.0
23203,23203,travelers,Growth,link,first_tx,20.0
23204,23204,travelers,Power,in_app,accepted,0.0
23205,23205,travelers,Growth,in_app,sent,0.0
23206,23206,travelers,Growth,email,first_tx,20.0
23207,23207,travelers,Power,in_app,sent,0.0
23208,23208,travelers,Growth,link,sent,0.0
23209,23209,travelers,Power,in_app,accepted,0.0
23210,23210,travelers,Dormant,in_app,sent,0.0
23211,23211,travelers,Growth,in_app,accepted,0.0
23212,23212,travelers,Growth,email,sent,0.0
23213,23213,travelers,Power,email,accepted,0.0
23214,23214,travelers,Casual,in_app,sent,0.0
23215,23215,travelers,Growth,email,first_tx,20.0
23216,23216,travelers,Casual,in_app,accepted,0.0
23217,23217,travelers,Growth,email,first_tx,20.0
23218,23218,travelers,Growth,email,accepted,0.0
23219,23219,travelers,Growth,email,sent,0.0
23220,23220,travelers,Power,in_app,accepted,0.0
23221,23221,travelers,Growth,email,first_tx,20.0
23222,23222,travelers,Growth,in_app,accepted,0.0
23223,23223,travelers,Growth,in_app,sent,0.0
23224,23224,travelers,Dormant,in_app,accepted,0.0
23225,23225,travelers,Growth,email,sent,0.0
23226,23226,travelers,Growth,in_app,first_tx,20.0
23227,23227,travelers,Growth,email,accepted,0.0
23228,23228,travelers,Power,in_app,accepted,0.0
23229,23229,travelers,Casual,in_app,accepted,0.0
23230,23230,travelers,Growth,email,accepted,0.0
23231,23231,travelers,Growth,link,accepted,0.0
23232,23232,travelers,Casual,in_app,sent,0.0
23233,23233,travelers,Power,in_app,accepted,0.0
23234,23234,travelers,Growth,link,sent,0.0
23235,23235,travelers,Growth,email,first_tx,20.0
23236,23236,travelers,Casual,link,accepted,0.0
23237,23237,travelers,Power,in_app,accepted,0.0
23238,23238,travelers,Casual,in_app,sent,0.0
23239,23239,travelers,Power,in_app,first_tx,20.0
23240,23240,travelers,Dormant,in_app,first_tx,20.0
23241,23241,travelers,Power,email,accepted,0.0
23242,23242,travelers,Power,in_app,sent,0.0
23243,23243,travelers,Growth,in_app,accepted,0.0
23244,23244,travelers,Growth,email,sent,0.0
23245,23245,travelers,Growth,in_app,accepted,0.0
23246,23246,travelers,Growth,in_app,accepted,0.0
23247,23247,travelers,Growth,link,sent,0.0
23248,23248,travelers,Casual,link,sent,0.0
23249,23249,travelers,Growth,in_app,first_tx,20.0
23250,23250,travelers,Power,in_app,accepted,0.0
23251,23251,travelers,Casual,in_app,sent,0.0
23252,23252,travelers,Growth,email,accepted,0.0
23253,23253,travelers,Growth,email,accepted,0.0
23254,23254,travelers,Casual,link,first_tx,20.0
23255,23255,travelers,Power,in_app,first_tx,20.0
23256,23256,travelers,Power,email,sent,0.0
23257,23257,travelers,Power,in_app,accepted,0.0
23258,23258,travelers,Casual,in_app,sent,0.0
23259,23259,travelers,Growth,in_app,accepted,0.0
23260,23260,travelers,Power,email,sent,0.0
23261,23261,travelers,Casual,email,accepted,0.0
23262,23262,travelers,Casual,link,accepted,0.0
23263,23263,travelers,Growth,email,first_tx,20.0
23264,23264,travelers,Casual,email,accepted,0.0
23265,23265,travelers,Growth,in_app,accepted,0.0
23266,23266,travelers,Power,email,first_tx,20.0
23267,23267,travelers,Growth,in_app,accepted,0.0
23268,23268,travelers,Dormant,email,accepted,0.0
23269,23269,travelers,Growth,in_app,first_tx,20.0
23270,23270,travelers,Growth,in_app,accepted,0.0
23271,23271,travelers,Growth,in_app,accepted,0.0
23272,23272,travelers,Casual,in_app,accepted,0.0
23273,23273,travelers,Growth,email,sent,0.0
23274,23274,travelers,Dormant,email,first_tx,20.0
23275,23275,travelers,Growth,in_app,accepted,0.0
23276,23276,travelers,Growth,link,accepted,0.0
23277,23277,travelers,Power,email,accepted,0.0
23278,23278,travelers,Power,email,kyc_completed,10.0
23279,23279,travelers,Growth,in_app,accepted,0.0
23280,23280,travelers,Growth,email,sent,0.0
23281,23281,travelers,Growth,in_app,kyc_completed,10.0
23282,23282,travelers,Dormant,in_app,sent,0.0
23283,23283,travelers,Power,email,accepted,0.0
23284,23284,travelers,Power,in_app,first_tx,20.0
23285,23285,travelers,Power,in_app,accepted,0.0
23286,23286,travelers,Power,link,sent,0.0
23287,23287,travelers,Power,in_app,first_tx,20.0
23288,23288,travelers,Growth,in_app,kyc_completed,10.0
23289,23289,travelers,Growth,in_app,first_tx,20.0
23290,23290,travelers,Power,email,sent,0.0
23291,23291,travelers,Growth,in_app,kyc_completed,10.0
23292,23292,travelers,Growth,link,accepted,0.0
23293,23293,travelers,Casual,link,accepted,0.0
23294,23294,travelers,Casual,email,kyc_completed,10.0
23295,23295,travelers,Casual,link,accepted,0.0
23296,23296,travelers,Growth,in_app,first_tx,20.0
23297,23297,travelers,Growth,in_app,accepted,0.0
23298,23298,travelers,Growth,email,accepted,0.0
23299,23299,travelers,Power,in_app,accepted,0.0
23300,23300,travelers,Casual,link,sent,0.0
23301,23301,travelers,Power,link,sent,0.0
23302,23302,travelers,Power,in_app,accepted,0.0
23303,23303,travelers,Growth,email,accepted,0.0
23304,23304,travelers,Growth,in_app,sent,0.0
23305,23305,travelers,Power,email,sent,0.0
23306,23306,travelers,Casual,in_app,sent,0.0
23307,23307,travelers,Power,link,first_tx,20.0
23308,23308,travelers,Power,in_app,first_tx,20.0
23309,23309,travelers,Power,in_app,accepted,0.0
23310,23310,travelers,Power,email,first_tx,20.0
23311,23311,travelers,Growth,link,sent,0.0
23312,23312,travelers,Growth,in_app,accepted,0.0
23313,23313,travelers,Casual,in_app,first_tx,20.0
23314,23314,travelers,Power,in_app,accepted,0.0
23315,23315,travelers,Casual,in_app,sent,0.0
23316,23316,travelers,Power,email,accepted,0.0
23317,23317,travelers,Casual,email,sent,0.0
23318,23318,travelers,Power,email,sent,0.0
23319,23319,travelers,Dormant,in_app,sent,0.0
23320,23320,travelers,Power,email,kyc_completed,10.0
23321,23321,travelers,Casual,link,kyc_completed,10.0
23322,23322,travelers,Growth,email,accepted,0.0
23323,23323,travelers,Growth,in_app,accepted,0.0
23324,23324,travelers,Growth,in_app,first_tx,20.0
23325,23325,travelers,Growth,email,accepted,0.0
23326,23326,travelers,Power,email,first_tx,20.0
23327,23327,travelers,Growth,email,accepted,0.0
23328,23328,travelers,Power,in_app,first_tx,20.0
23329,23329,travelers,Growth,in_app,first_tx,20.0
23330,23330,travelers,Growth,email,accepted,0.0
23331,23331,travelers,Growth,in_app,first_tx,20.0
23332,23332,travelers,Power,in_app,sent,0.0
23333,23333,travelers,Casual,email,sent,0.0
23334,23334,travelers,Growth,email,sent,0.0
23335,23335,travelers,Casual,email,sent,0.0
23336,23336,travelers,Power,in_app,first_tx,20.0
23337,23337,travelers,Casual,email,first_tx,20.0
23338,23338,travelers,Casual,in_app,first_tx,20.0
23339,23339,travelers,Growth,email,first_tx,20.0
23340,23340,travelers,Growth,email,first_tx,20.0
23341,23341,travelers,Growth,in_app,accepted,0.0
23342,23342,travelers,Power,email,accepted,0.0
23343,23343,travelers,Growth,email,first_tx,20.0
23344,23344,travelers,Growth,in_app,sent,0.0
23345,23345,travelers,Power,email,sent,0.0
23346,23346,travelers,Casual,email,accepted,0.0
23347,23347,travelers,Casual,email,first_tx,20.0
23348,23348,travelers,Power,in_app,first_tx,20.0
23349,23349,travelers,Growth,in_app,sent,0.0
23350,23350,travelers,Dormant,link,first_tx,20.0
23351,23351,travelers,Casual,link,first_tx,20.0
23352,23352,travelers,Growth,in_app,accepted,0.0
23353,23353,travelers,Growth,in_app,accepted,0.0
23354,23354,travelers,Growth,in_app,accepted,0.0
23355,23355,travelers,Power,link,accepted,0.0
23356,23356,travelers,Growth,email,kyc_completed,10.0
23357,23357,travelers,Casual,email,first_tx,20.0
23358,23358,travelers,Power,link,first_tx,20.0
23359,23359,travelers,Dormant,in_app,sent,0.0
23360,23360,travelers,Casual,in_app,accepted,0.0
23361,23361,travelers,Growth,link,sent,0.0
23362,23362,travelers,Casual,email,accepted,0.0
23363,23363,travelers,Casual,email,accepted,0.0
23364,23364,travelers,Growth,in_app,kyc_completed,10.0
23365,23365,travelers,Casual,in_app,kyc_completed,10.0
23366,23366,travelers,Power,in_app,accepted,0.0
23367,23367,travelers,Growth,in_app,first_tx,20.0
23368,23368,travelers,Casual,in_app,sent,0.0
23369,23369,travelers,Casual,email,sent,0.0
23370,23370,travelers,Growth,in_app,accepted,0.0
23371,23371,travelers,Casual,in_app,kyc_completed,10.0
23372,23372,travelers,Power,in_app,accepted,0.0
23373,23373,travelers,Growth,in_app,first_tx,20.0
23374,23374,travelers,Casual,email,sent,0.0
23375,23375,travelers,Growth,link,sent,0.0
23376,23376,travelers,Dormant,email,sent,0.0
23377,23377,travelers,Growth,email,first_tx,20.0
23378,23378,travelers,Casual,in_app,sent,0.0
23379,23379,travelers,Growth,email,accepted,0.0
23380,23380,travelers,Dormant,link,sent,0.0
23381,23381,travelers,Casual,in_app,accepted,0.0
23382,23382,travelers,Power,in_app,kyc_completed,10.0
23383,23383,travelers,Power,link,kyc_completed,10.0
23384,23384,travelers,Casual,in_app,sent,0.0
23385,23385,travelers,Casual,in_app,sent,0.0
23386,23386,travelers,Growth,in_app,first_tx,20.0
23387,23387,travelers,Casual,in_app,sent,0.0
23388,23388,travelers,Growth,email,sent,0.0
23389,23389,travelers,Casual,in_app,sent,0.0
23390,23390,travelers,Power,email,accepted,0.0
23391,23391,travelers,Power,in_app,first_tx,20.0
23392,23392,travelers,Dormant,email,first_tx,20.0
23393,23393,travelers,Casual,link,kyc_completed,10.0
23394,23394,travelers,Casual,link,sent,0.0
23395,23395,travelers,Power,in_app,first_tx,20.0
23396,23396,travelers,Power,in_app,accepted,0.0
23397,23397,travelers,Power,link,accepted,0.0
23398,23398,travelers,Growth,in_app,sent,0.0
23399,23399,travelers,Casual,in_app,accepted,0.0
23400,23400,travelers,Casual,email,accepted,0.0
23401,23401,travelers,Growth,link,sent,0.0
23402,23402,travelers,Power,in_app,accepted,0.0
23403,23403,travelers,Casual,in_app,sent,0.0
23404,23404,travelers,Casual,email,sent,0.0
23405,23405,travelers,Growth,email,sent,0.0
23406,23406,travelers,Casual,email,kyc_completed,10.0
23407,23407,travelers,Growth,link,accepted,0.0
23408,23408,travelers,Growth,in_app,first_tx,20.0
23409,23409,travelers,Casual,link,sent,0.0
23410,23410,travelers,Casual,link,kyc_completed,10.0
23411,23411,travelers,Growth,email,first_tx,20.0
23412,23412,travelers,Growth,email,first_tx,20.0
23413,23413,travelers,Casual,in_app,sent,0.0
23414,23414,travelers,Casual,email,sent,0.0
23415,23415,travelers,Power,in_app,accepted,0.0
23416,23416,travelers,Growth,link,sent,0.0
23417,23417,travelers,Growth,link,first_tx,20.0
23418,23418,travelers,Growth,email,sent,0.0
23419,23419,travelers,Growth,link,first_tx,20.0
23420,23420,travelers,Dormant,email,sent,0.0
23421,23421,travelers,Casual,email,sent,0.0
23422,23422,travelers,Casual,in_app,accepted,0.0
23423,23423,travelers,Growth,link,sent,0.0
23424,23424,travelers,Growth,email,first_tx,20.0
23425,23425,travelers,Power,email,accepted,0.0
23426,23426,travelers,Casual,email,accepted,0.0
23427,23427,travelers,Power,in_app,accepted,0.0
23428,23428,travelers,Power,in_app,kyc_completed,10.0
23429,23429,travelers,Growth,in_app,first_tx,20.0
23430,23430,travelers,Growth,in_app,first_tx,20.0
23431,23431,travelers,Power,link,sent,0.0
23432,23432,travelers,Growth,in_app,accepted,0.0
23433,23433,travelers,Growth,in_app,kyc_completed,10.0
23434,23434,travelers,Power,in_app,accepted,0.0
23435,23435,travelers,Dormant,in_app,accepted,0.0
23436,23436,travelers,Power,in_app,first_tx,20.0
23437,23437,travelers,Power,link,sent,0.0
23438,23438,travelers,Casual,in_app,kyc_completed,10.0
23439,23439,travelers,Casual,email,sent,0.0
23440,23440,travelers,Power,in_app,first_tx,20.0
23441,23441,travelers,Growth,in_app,first_tx,20.0
23442,23442,travelers,Casual,link,accepted,0.0
23443,23443,travelers,Growth,in_app,accepted,0.0
23444,23444,travelers,Power,link,first_tx,20.0
23445,23445,travelers,Casual,in_app,first_tx,20.0
23446,23446,travelers,Casual,email,sent,0.0
23447,23447,travelers,Casual,in_app,sent,0.0
23448,23448,travelers,Casual,in_app,sent,0.0
23449,23449,travelers,Power,email,first_tx,20.0
23450,23450,travelers,Power,email,first_tx,20.0
23451,23451,travelers,Power,link,sent,0.0
23452,23452,travelers,Power,link,accepted,0.0
23453,23453,travelers,Casual,in_app,accepted,0.0
23454,23454,travelers,Casual,in_app,accepted,0.0
23455,23455,travelers,Power,in_app,first_tx,20.0
23456,23456,travelers,Power,in_app,accepted,0.0
23457,23457,travelers,Power,email,kyc_completed,10.0
23458,23458,travelers,Power,in_app,accepted,0.0
23459,23459,travelers,Casual,link,sent,0.0
23460,23460,travelers,Growth,email,accepted,0.0
23461,23461,travelers,Casual,in_app,sent,0.0
23462,23462,travelers,Growth,in_app,accepted,0.0
23463,23463,travelers,Casual,email,accepted,0.0
23464,23464,travelers,Growth,in_app,first_tx,20.0
23465,23465,travelers,Power,in_app,sent,0.0
23466,23466,travelers,Growth,in_app,first_tx,20.0
23467,23467,travelers,Growth,email,accepted,0.0
23468,23468,travelers,Power,in_app,accepted,0.0
23469,23469,travelers,Growth,link,accepted,0.0
23470,23470,travelers,Growth,link,first_tx,20.0
23471,23471,travelers,Growth,in_app,first_tx,20.0
23472,23472,travelers,Power,in_app,first_tx,20.0
23473,23473,travelers,Growth,email,sent,0.0
23474,23474,travelers,Casual,email,accepted,0.0
23475,23475,travelers,Casual,link,accepted,0.0
23476,23476,travelers,Casual,link,accepted,0.0
23477,23477,travelers,Growth,in_app,sent,0.0
23478,23478,travelers,Growth,in_app,sent,0.0
23479,23479,travelers,Casual,in_app,sent,0.0
23480,23480,travelers,Power,email,accepted,0.0
23481,23481,travelers,Growth,email,accepted,0.0
23482,23482,travelers,Casual,email,sent,0.0
23483,23483,travelers,Growth,email,accepted,0.0
23484,23484,travelers,Casual,in_app,sent,0.0
23485,23485,travelers,Growth,in_app,accepted,0.0
23486,23486,travelers,Growth,link,accepted,0.0
23487,23487,travelers,Growth,in_app,accepted,0.0
23488,23488,travelers,Power,email,first_tx,20.0
23489,23489,travelers,Growth,link,kyc_completed,10.0
23490,23490,travelers,Growth,link,sent,0.0
23491,23491,travelers,Growth,in_app,accepted,0.0
23492,23492,travelers,Growth,email,accepted,0.0
23493,23493,travelers,Growth,email,sent,0.0
23494,23494,travelers,Casual,email,sent,0.0
23495,23495,travelers,Growth,in_app,accepted,0.0
23496,23496,travelers,Growth,link,accepted,0.0
23497,23497,travelers,Casual,link,first_tx,20.0
