transaction_id,user_id,tx_time,hour,amount,is_anomaly
9701,669,2025-01-18 21:02:00,8.849,124.41,0
9702,528,2025-04-20 04:29:00,16.11,30.55,0
9703,395,2025-03-09 17:18:00,19.294,45.98,0
9704,741,2025-03-27 06:36:00,18.544,58.15,0
9705,83,2025-04-20 20:47:00,21.171,6.88,0
9706,493,2025-06-02 21:34:00,15.039,85.12,0
9707,287,2025-02-15 08:09:00,16.69,31.57,0
9708,186,2025-05-05 21:09:00,16.781,12.66,0
9709,734,2025-06-05 17:09:00,13.323,32.95,0
9710,765,2025-06-14 11:44:00,8.04,89.32,0
9711,667,2025-06-25 16:32:00,19.745,26.61,0
9712,118,2025-01-01 19:44:00,8.939,38.04,0
9713,577,2025-01-14 15:55:00,21.43,7.06,0
9714,391,2025-06-06 08:46:00,19.814,17.65,1
9715,303,2025-02-07 01:27:00,9.453,61.66,0
9716,154,2025-02-22 04:52:00,9.708,81.63,0
9717,471,2025-03-27 03:24:00,18.32,41.43,0
9718,685,2025-04-29 00:47:00,15.611,55.83,0
9719,185,2025-01-07 19:54:00,1.132,25.41,1
9720,430,2025-04-27 18:49:00,12.059,35.58,0
9721,518,2025-01-17 17:26:00,20.372,14.98,0
9722,504,2025-03-08 14:33:00,15.602,23.64,0
9723,208,2025-06-12 02:45:00,15.917,34.22,0
9724,23,2025-01-23 14:46:00,21.868,10.02,0
9725,663,2025-01-09 04:41:00,18.802,237.65,0
9726,477,2025-03-27 14:04:00,17.643,19.92,0
9727,563,2025-02-14 13:07:00,20.133,41.41,0
9728,425,2025-02-14 05:35:00,21.873,12.87,0
9729,308,2025-03-18 06:05:00,19.375,3.12,0
9730,201,2025-01-31 16:31:00,19.289,137.73,0
9731,527,2025-01-04 16:23:00,10.679,36.61,0
9732,665,2025-06-16 14:08:00,20.227,6.15,0
9733,260,2025-05-26 21:45:00,20.337,15.4,0
9734,19,2025-03-16 02:17:00,16.359,183.12,0
9735,124,2025-05-30 09:38:00,17.109,51.48,0
9736,463,2025-06-29 06:20:00,16.733,4.44,0
9737,188,2025-03-13 00:58:00,15.629,23.24,0
9738,651,2025-01-29 02:52:00,10.567,30.24,0
9739,217,2025-02-06 07:42:00,17.208,53.28,0
9740,395,2025-06-22 23:25:00,13.312,34.75,0
9741,181,2025-06-10 14:59:00,15.511,8.74,0
9742,363,2025-05-06 23:59:00,20.616,21.08,0
9743,542,2025-05-03 03:21:00,9.528,16.94,0
9744,636,2025-02-25 01:59:00,21.376,63.7,0
9745,591,2025-04-05 07:04:00,15.955,22.67,0
9746,405,2025-03-08 06:53:00,21.298,22.45,0
9747,365,2025-03-12 15:09:00,10.809,28.41,0
9748,260,2025-05-11 20:42:00,8.76,17.56,0
9749,790,2025-04-08 01:40:00,16.694,117.01,0
9750,586,2025-03-19 02:52:00,15.376,85.92,0
9751,712,2025-02-14 21:53:00,18.288,89.19,0
9752,591,2025-04-28 22:37:00,16.42,13.05,0
9753,69,2025-03-22 22:16:00,15.2,46.39,0
9754,212,2025-01-10 00:19:00,20.636,65.75,0
9755,368,2025-05-04 11:04:00,12.528,15.4,0
9756,251,2025-03-02 07:49:00,11.802,13.69,0
9757,726,2025-03-16 01:04:00,19.256,15.83,0
9758,393,2025-06-27 23:04:00,12.923,10.87,0
9759,176,2025-05-04 07:00:00,15.883,80.91,0
9760,478,2025-01-13 02:06:00,16.597,75.1,0
9761,302,2025-05-13 23:17:00,12.123,27.01,0
9762,102,2025-02-22 12:46:00,12.98,33.26,0
9763,757,2025-05-16 16:02:00,8.57,20.29,0
9764,756,2025-03-04 22:17:00,11.914,222.91,0
9765,620,2025-04-13 10:50:00,12.565,24.7,0
9766,251,2025-05-06 00:20:00,8.235,22.92,0
9767,665,2025-02-03 04:33:00,19.524,31.59,0
9768,230,2025-01-25 11:04:00,20.395,12.23,0
9769,703,2025-05-07 02:25:00,10.482,43.35,0
9770,707,2025-01-13 22:28:00,16.476,109.53,0
9771,136,2025-05-28 11:17:00,14.188,30.45,0
9772,251,2025-03-19 23:41:00,9.789,66.44,0
9773,559,2025-01-17 23:19:00,8.349,7.29,0
9774,187,2025-05-18 11:42:00,17.29,16.33,0
9775,642,2025-06-11 06:34:00,9.116,37.82,0
9776,543,2025-01-13 02:31:00,20.474,7.98,0
9777,181,2025-06-19 10:25:00,19.055,45.51,0
9778,620,2025-03-16 13:53:00,18.14,27.35,0
9779,34,2025-05-01 06:46:00,19.799,44.36,0
9780,307,2025-02-17 22:51:00,9.493,29.06,0
9781,142,2025-01-20 23:48:00,16.777,30.69,0
9782,0,2025-06-27 15:27:00,10.89,4.35,0
9783,593,2025-04-28 15:56:00,15.277,14.61,0
9784,122,2025-02-15 21:37:00,13.02,52.53,0
9785,555,2025-03-06 02:12:00,9.713,11.27,0
9786,60,2025-05-17 09:54:00,18.283,15.96,0
9787,713,2025-02-24 15:44:00,12.226,24.68,0
9788,782,2025-05-04 19:45:00,9.721,26.56,0
9789,253,2025-01-07 14:49:00,20.312,62.07,0
9790,388,2025-06-27 16:26:00,9.885,42.05,0
9791,497,2025-05-11 11:16:00,10.876,20.62,0
9792,471,2025-03-02 13:57:00,8.332,8.88,0
9793,21,2025-04-13 00:03:00,15.26,403.84,0
9794,783,2025-02-01 07:16:00,19.554,36.07,0
9795,748,2025-03-23 03:25:00,19.917,72.7,0
9796,389,2025-03-05 14:35:00,18.413,71.86,1
9797,443,2025-03-11 23:08:00,14.599,26.0,0
9798,135,2025-05-27 09:08:00,20.452,25.22,0
9799,598,2025-03-16 03:12:00,18.74,24.14,0
9800,411,2025-01-02 03:01:00,20.449,65.23,0
9801,227,2025-03-23 13:22:00,11.353,28.32,0
9802,245,2025-01-10 08:33:00,16.418,24.82,0
9803,65,2025-03-27 22:45:00,8.302,34.63,0
9804,631,2025-05-03 06:52:00,15.301,35.72,0
9805,50,2025-01-18 13:58:00,20.276,13.29,0
9806,450,2025-01-12 09:51:00,18.339,77.27,0
9807,651,2025-03-10 10:59:00,18.866,22.04,0
9808,41,2025-03-28 20:18:00,12.439,32.23,0
9809,121,2025-01-12 12:38:00,13.574,115.91,0
9810,609,2025-02-28 13:57:00,21.808,357.87,0
9811,659,2025-05-20 16:01:00,11.742,50.9,0
9812,64,2025-04-13 18:21:00,9.207,8.69,0
9813,212,2025-04-05 00:04:00,13.446,27.83,0
9814,485,2025-01-19 20:04:00,18.741,138.08,0
9815,433,2025-05-24 21:54:00,15.331,29.11,0
9816,413,2025-04-17 13:41:00,8.612,68.15,0
9817,209,2025-03-19 06:39:00,17.306,1014.12,1
9818,431,2025-04-21 13:51:00,18.298,19.93,0
9819,40,2025-01-28 13:23:00,16.439,159.1,0
9820,698,2025-05-02 22:46:00,10.399,49.33,0
9821,433,2025-02-23 22:09:00,10.675,34.26,0
9822,298,2025-01-08 09:26:00,13.703,30.7,0
9823,293,2025-02-12 02:16:00,13.015,13.7,0
9824,295,2025-03-07 18:08:00,9.426,18.61,0
9825,348,2025-03-21 04:23:00,20.031,15.44,0
9826,154,2025-02-11 04:37:00,20.945,215.84,0
9827,481,2025-05-23 00:05:00,10.013,80.23,0
9828,146,2025-02-17 12:35:00,15.873,15.61,0
9829,250,2025-01-21 23:51:00,14.017,152.93,0
9830,696,2025-02-10 01:04:00,13.726,104.31,0
9831,451,2025-03-14 00:25:00,16.125,20.93,0
9832,722,2025-01-09 01:29:00,14.369,53.53,0
9833,526,2025-01-17 12:32:00,14.321,20.29,0
9834,626,2025-01-29 07:10:00,10.011,79.47,0
9835,71,2025-03-12 11:05:00,17.949,531.99,1
9836,403,2025-06-21 08:21:00,16.119,24.94,0
9837,280,2025-04-15 20:29:00,8.784,13.0,0
9838,13,2025-01-15 17:31:00,13.256,33.23,0
9839,71,2025-01-13 09:58:00,11.049,51.86,0
9840,151,2025-01-19 14:34:00,13.459,99.05,0
9841,5,2025-01-12 23:53:00,9.664,57.89,0
9842,349,2025-04-01 22:28:00,16.548,73.44,0
9843,40,2025-05-12 11:48:00,16.141,19.18,0
9844,659,2025-03-20 04:56:00,16.299,7.19,0
9845,473,2025-03-15 08:23:00,13.125,9.04,0
9846,770,2025-04-18 00:59:00,18.109,27.72,0
9847,67,2025-03-05 05:58:00,19.797,18.86,0
9848,63,2025-05-26 13:55:00,13.829,31.72,0
9849,694,2025-05-04 12:54:00,14.063,62.96,0
9850,313,2025-06-27 00:09:00,20.578,57.82,0
9851,607,2025-01-16 06:10:00,16.472,5.36,0
9852,151,2025-03-20 00:01:00,15.136,275.68,0
9853,7,2025-06-04 17:58:00,18.32,47.87,0
9854,398,2025-05-02 01:12:00,12.342,44.12,0
9855,458,2025-05-20 13:50:00,8.459,31.08,0
9856,89,2025-03-26 07:06:00,17.827,27.98,0
9857,8,2025-03-12 03:15:00,17.045,84.4,0
9858,169,2025-05-16 12:36:00,14.0,16.06,0
9859,87,2025-03-26 08:48:00,8.642,44.73,0
9860,796,2025-03-15 07:03:00,21.161,117.7,0
9861,790,2025-03-13 14:07:00,18.231,40.74,0
9862,12,2025-01-23 05:41:00,13.398,52.77,0
9863,365,2025-05-22 08:11:00,10.815,11.38,0
9864,307,2025-06-03 06:08:00,15.775,67.8,0
9865,21,2025-01-06 05:15:00,8.298,47.03,0
9866,533,2025-03-14 10:05:00,0.36,32.3,1
9867,680,2025-05-01 20:23:00,21.837,62.35,0
9868,489,2025-01-28 00:17:00,18.349,14.02,0
9869,733,2025-02-24 11:00:00,21.789,147.87,0
9870,509,2025-06-23 02:37:00,13.544,353.97,0
9871,438,2025-05-21 07:38:00,9.22,21.64,0
9872,758,2025-06-07 21:03:00,21.512,89.66,0
9873,564,2025-06-27 02:29:00,20.113,31.2,0
9874,611,2025-05-03 15:39:00,15.876,13.08,0
9875,624,2025-02-20 05:11:00,11.218,98.8,0
9876,25,2025-06-21 13:30:00,18.342,27.89,0
9877,587,2025-03-22 06:04:00,8.269,57.1,0
9878,598,2025-04-08 00:47:00,20.802,161.37,0
9879,395,2025-04-09 13:35:00,17.761,53.39,0
9880,451,2025-04-09 17:47:00,10.461,41.36,0
9881,666,2025-04-10 04:31:00,10.304,16.24,0
9882,113,2025-05-20 21:01:00,8.812,16.28,0
9883,421,2025-01-29 04:23:00,18.787,31.39,0
9884,616,2025-03-21 09:33:00,9.79,25.85,0
9885,207,2025-04-15 23:37:00,15.281,60.31,0
9886,210,2025-04-11 07:08:00,13.015,14.65,0
9887,3,2025-05-11 07:18:00,15.687,18.82,0
9888,249,2025-03-02 04:41:00,17.727,31.0,0
9889,286,2025-06-19 22:12:00,10.939,37.8,0
9890,761,2025-01-03 15:27:00,10.807,36.67,0
9891,66,2025-05-11 13:38:00,12.726,29.93,0
9892,498,2025-01-31 12:26:00,21.093,18.69,1
9893,50,2025-04-19 14:17:00,14.216,55.64,0
9894,639,2025-01-05 05:41:00,11.597,90.15,0
9895,375,2025-02-11 23:38:00,15.274,44.86,0
9896,340,2025-03-12 11:23:00,10.525,22.01,0
9897,754,2025-01-18 15:00:00,18.713,7.56,0
9898,599,2025-03-01 01:29:00,12.47,132.08,0
9899,84,2025-04-25 04:19:00,21.757,30.43,0
9900,212,2025-01-30 02:55:00,16.819,100.78,0
9901,218,2025-04-23 12:47:00,16.562,130.17,0
9902,487,2025-03-26 05:00:00,12.067,66.57,0
9903,664,2025-06-01 02:01:00,10.498,75.12,0
9904,510,2025-04-25 19:09:00,9.089,70.49,0
9905,321,2025-03-22 07:09:00,19.979,29.32,0
9906,597,2025-05-29 12:38:00,21.715,13.97,0
9907,607,2025-01-31 23:13:00,11.014,66.27,0
9908,64,2025-04-13 02:03:00,21.908,10.29,0
9909,433,2025-02-10 10:49:00,16.623,25.56,0
9910,568,2025-03-23 02:41:00,19.014,20.98,0
9911,483,2025-03-27 18:02:00,21.837,55.36,0
9912,195,2025-04-18 17:16:00,21.654,42.16,0
9913,128,2025-02-26 04:04:00,15.952,20.95,0
9914,232,2025-04-30 03:49:00,15.379,24.98,0
9915,281,2025-02-02 10:45:00,17.461,167.67,0
9916,737,2025-01-31 01:59:00,11.077,18.68,0
9917,497,2025-01-20 09:55:00,13.443,30.23,0
9918,668,2025-03-28 13:42:00,19.586,55.62,0
9919,21,2025-03-16 05:21:00,9.537,37.03,0
9920,627,2025-05-29 14:19:00,14.427,56.97,0
9921,150,2025-03-02 18:04:00,12.42,84.29,0
9922,452,2025-04-15 13:34:00,16.155,110.69,0
9923,309,2025-06-23 17:59:00,10.652,36.29,0
9924,691,2025-04-21 20:11:00,20.993,48.4,0
9925,539,2025-06-04 03:42:00,19.084,41.41,0
9926,368,2025-04-02 17:14:00,9.138,17.1,0
9927,407,2025-02-03 00:40:00,12.562,40.91,0
9928,565,2025-03-22 21:35:00,8.605,9.37,0
9929,574,2025-05-16 14:29:00,9.725,47.24,0
9930,458,2025-01-21 19:05:00,13.931,6.36,0
9931,581,2025-03-28 10:27:00,12.612,15.86,0
9932,631,2025-04-04 05:06:00,15.289,69.38,0
9933,24,2025-06-16 16:44:00,12.073,50.78,0
9934,293,2025-06-25 21:38:00,12.651,34.52,0
9935,721,2025-04-20 11:26:00,21.414,24.41,0
9936,256,2025-02-08 02:37:00,20.249,17.53,0
9937,659,2025-02-06 17:15:00,8.187,22.16,0
9938,439,2025-04-18 18:36:00,16.432,60.55,0
9939,216,2025-02-05 06:34:00,9.99,28.56,0
9940,280,2025-05-02 05:43:00,19.052,6.6,0
9941,387,2025-06-24 02:43:00,19.703,13.07,0
9942,99,2025-02-03 16:28:00,17.245,18.28,0
9943,246,2025-06-15 06:57:00,17.424,28.33,0
9944,544,2025-01-07 23:24:00,19.92,27.68,0
9945,725,2025-03-28 21:57:00,9.426,15.04,0
9946,760,2025-03-11 10:33:00,17.907,57.24,0
9947,306,2025-04-12 12:13:00,9.679,7.18,0
9948,635,2025-03-29 00:44:00,8.592,19.27,0
9949,316,2025-04-09 11:27:00,16.94,65.57,0
9950,645,2025-01-22 16:46:00,11.809,887.3,1
9951,729,2025-05-18 10:13:00,8.642,28.2,0
9952,356,2025-06-19 22:00:00,8.884,74.17,0
9953,480,2025-03-27 09:46:00,21.716,43.11,0
9954,693,2025-06-04 05:49:00,11.123,37.03,0
9955,110,2025-01-23 01:45:00,13.71,56.6,0
9956,197,2025-05-12 18:55:00,11.731,48.44,0
9957,500,2025-02-28 08:54:00,21.095,101.56,0
9958,143,2025-05-01 12:47:00,9.034,28.07,0
9959,635,2025-04-13 06:57:00,15.605,28.82,0
9960,213,2025-01-08 22:22:00,14.689,40.97,0
9961,270,2025-03-05 04:38:00,17.69,35.6,0
9962,648,2025-03-20 06:05:00,20.576,154.6,0
9963,421,2025-05-27 10:31:00,8.006,53.24,0
9964,736,2025-01-20 18:50:00,8.232,19.63,1
9965,310,2025-06-20 14:56:00,13.282,10.62,1
9966,411,2025-01-09 15:28:00,13.623,123.0,0
9967,408,2025-02-13 13:25:00,20.467,25.93,0
9968,642,2025-01-26 15:14:00,11.904,45.6,0
9969,799,2025-06-10 01:06:00,19.877,34.48,0
9970,19,2025-04-13 03:33:00,9.25,66.72,0
9971,405,2025-05-09 19:51:00,9.084,22.49,0
9972,626,2025-05-04 20:22:00,18.432,38.49,0
9973,514,2025-04-16 15:38:00,18.677,22.62,0
9974,387,2025-02-23 21:53:00,9.323,323.96,0
9975,634,2025-01-24 11:17:00,21.903,19.17,0
9976,374,2025-03-20 11:11:00,9.126,54.79,0
9977,109,2025-03-15 23:18:00,20.379,340.93,0
9978,217,2025-03-20 15:00:00,10.715,84.29,0
9979,35,2025-06-29 03:55:00,8.308,34.41,0
9980,561,2025-01-24 02:54:00,19.967,40.0,0
9981,778,2025-04-27 16:52:00,10.581,430.52,1
9982,303,2025-01-29 02:42:00,15.412,134.19,0
9983,585,2025-04-17 12:04:00,19.575,29.22,0
9984,785,2025-05-02 17:23:00,10.166,33.0,0
9985,314,2025-01-07 09:51:00,18.375,17.34,0
9986,705,2025-03-24 21:42:00,15.442,27.26,0
9987,14,2025-02-27 18:14:00,11.582,36.88,0
9988,542,2025-03-29 18:32:00,8.582,83.67,0
9989,133,2025-03-29 20:49:00,11.681,43.31,0
9990,625,2025-03-27 00:17:00,13.947,84.04,0
9991,7,2025-04-26 11:59:00,13.151,5.63,0
9992,666,2025-02-06 04:02:00,18.037,107.33,0
9993,317,2025-06-04 06:44:00,13.738,11.97,0
9994,189,2025-06-01 10:23:00,13.325,64.76,0
9995,443,2025-03-24 10:51:00,19.371,2.91,0
9996,791,2025-06-13 11:19:00,14.495,36.89,0
9997,128,2025-02-19 09:38:00,21.797,74.7,0
9998,248,2025-02-06 23:53:00,16.042,17.86,0
9999,511,2025-02-20 15:08:00,21.121,36.02,0
10000,74,2025-05-21 13:44:00,20.351,73.44,0
10001,763,2025-01-25 19:20:00,13.796,62.98,0
10002,418,2025-02-24 19:35:00,16.577,10.05,0
10003,792,2025-01-27 04:43:00,9.971,77.83,0
10004,332,2025-03-21 23:30:00,15.378,137.32,0
10005,666,2025-02-24 22:58:00,13.936,92.52,0
10006,264,2025-05-28 01:50:00,14.772,13.08,0
10007,355,2025-05-18 23:38:00,10.58,14.69,0
10008,277,2025-06-09 06:32:00,20.127,37.2,0
10009,437,2025-03-16 09:06:00,9.12,55.91,0
10010,178,2025-04-06 14:56:00,18.937,70.25,0
10011,402,2025-06-04 17:19:00,21.218,18.58,0
10012,671,2025-05-09 07:48:00,9.489,32.98,0
10013,124,2025-06-20 20:20:00,14.072,18.19,0
10014,634,2025-06-26 13:12:00,16.189,15.64,0
10015,683,2025-01-14 13:48:00,21.879,48.45,0
10016,27,2025-02-12 07:26:00,20.115,33.0,0
10017,540,2025-05-08 22:45:00,13.799,50.39,0
10018,388,2025-01-18 16:54:00,21.551,22.15,0
10019,510,2025-01-16 08:20:00,12.638,59.8,0
10020,235,2025-01-25 18:03:00,12.76,14.2,0
10021,176,2025-01-13 21:51:00,15.088,24.31,0
10022,229,2025-04-30 19:35:00,18.914,14.44,0
10023,122,2025-02-19 15:19:00,10.69,43.95,0
10024,324,2025-06-19 16:05:00,18.395,149.21,0
10025,698,2025-01-19 06:55:00,8.038,47.01,0
10026,622,2025-03-24 03:38:00,11.675,32.27,0
10027,143,2025-04-30 08:02:00,21.643,29.89,0
10028,446,2025-03-06 20:18:00,17.191,22.01,0
10029,58,2025-05-09 21:38:00,14.476,84.73,0
10030,47,2025-06-01 06:38:00,18.245,48.66,0
10031,500,2025-04-26 01:37:00,14.094,9.18,0
10032,242,2025-04-20 05:07:00,9.494,83.6,0
10033,563,2025-04-14 13:32:00,14.966,17.44,0
10034,124,2025-06-28 19:55:00,21.376,20.71,0
10035,95,2025-05-21 14:57:00,11.816,48.29,0
10036,572,2025-01-11 19:54:00,8.74,21.69,0
10037,165,2025-05-20 01:32:00,18.379,210.53,0
10038,46,2025-01-30 16:27:00,14.362,28.92,0
10039,631,2025-06-06 15:30:00,12.686,58.08,0
10040,564,2025-02-28 09:38:00,14.826,258.37,1
10041,743,2025-05-05 18:36:00,21.02,21.38,0
10042,479,2025-05-13 23:35:00,11.503,31.52,0
10043,381,2025-03-06 01:22:00,10.807,77.7,0
10044,536,2025-06-23 10:09:00,15.475,14.8,0
10045,633,2025-04-05 10:37:00,14.486,91.37,0
10046,503,2025-03-18 02:05:00,10.097,38.75,0
10047,255,2025-03-30 07:23:00,16.129,45.48,0
10048,711,2025-02-25 09:45:00,16.043,19.28,0
10049,562,2025-01-20 09:59:00,16.476,16.17,0
10050,780,2025-06-26 16:33:00,13.79,6.13,1
10051,445,2025-05-27 02:43:00,12.061,44.48,0
10052,359,2025-05-27 13:43:00,12.597,57.81,0
10053,674,2025-06-14 07:31:00,19.681,26.2,0
10054,489,2025-04-21 03:54:00,16.751,9.86,0
10055,620,2025-06-27 04:38:00,13.572,22.43,0
10056,711,2025-06-27 08:22:00,2.3,47.17,1
10057,227,2025-02-14 15:13:00,12.895,40.55,0
10058,154,2025-03-21 06:58:00,20.077,59.91,0
10059,119,2025-01-18 05:09:00,18.187,9.6,0
10060,479,2025-05-07 09:40:00,9.413,25.31,0
10061,646,2025-01-20 23:42:00,8.786,32.3,0
10062,780,2025-05-18 08:36:00,8.468,58.08,0
10063,26,2025-05-25 18:33:00,8.385,21.6,0
10064,1,2025-03-16 00:40:00,14.957,53.69,0
10065,543,2025-04-24 17:07:00,10.532,16.38,0
10066,215,2025-06-20 20:16:00,17.443,41.64,0
10067,380,2025-05-17 02:26:00,14.759,27.68,0
10068,62,2025-03-21 07:51:00,9.309,26.42,0
10069,60,2025-06-12 22:26:00,8.082,241.26,0
10070,422,2025-01-08 04:57:00,8.514,26.82,0
10071,550,2025-02-10 17:28:00,15.467,24.96,0
10072,708,2025-02-28 23:02:00,16.212,11.2,0
10073,386,2025-03-07 12:50:00,12.942,77.28,0
10074,516,2025-05-02 00:06:00,9.105,22.66,0
10075,688,2025-05-23 15:02:00,21.086,34.11,0
10076,345,2025-01-10 13:55:00,13.68,17.81,0
10077,166,2025-02-16 16:34:00,14.01,48.81,0
10078,660,2025-05-28 05:29:00,13.34,73.79,0
10079,1,2025-04-02 02:05:00,8.833,99.71,0
10080,220,2025-02-25 19:46:00,17.946,31.88,0
10081,104,2025-03-21 19:42:00,17.307,21.77,0
10082,514,2025-04-20 01:39:00,10.303,20.67,0
10083,215,2025-04-18 03:43:00,11.76,35.5,0
10084,275,2025-05-30 06:17:00,15.657,42.87,0
10085,521,2025-06-27 21:02:00,13.275,54.1,0
10086,236,2025-05-26 10:17:00,21.971,17.78,0
10087,290,2025-01-19 16:02:00,14.951,38.97,0
10088,399,2025-03-17 21:16:00,20.351,15.49,0
10089,94,2025-03-29 05:39:00,10.865,31.56,0
10090,748,2025-04-24 07:05:00,15.787,106.89,0
10091,785,2025-06-22 14:49:00,12.505,29.16,0
10092,570,2025-03-22 10:39:00,21.083,17.25,0
10093,86,2025-03-04 14:49:00,15.717,46.33,0
10094,377,2025-06-11 23:56:00,17.155,71.59,0
10095,284,2025-05-14 07:22:00,9.064,18.92,0
10096,133,2025-03-24 13:38:00,14.828,11.84,0
10097,701,2025-06-17 06:26:00,16.113,18.28,0
10098,332,2025-02-24 11:25:00,12.066,24.62,0
10099,522,2025-02-13 07:25:00,18.301,117.9,0
10100,552,2025-01-04 20:29:00,14.532,11.38,0
10101,255,2025-01-15 15:33:00,15.858,9.03,0
10102,278,2025-06-05 14:45:00,13.053,43.51,0
10103,776,2025-01-14 14:59:00,17.471,19.8,0
10104,659,2025-05-18 16:02:00,9.444,15.83,0
10105,400,2025-01-14 03:19:00,15.087,58.86,0
10106,426,2025-02-11 10:43:00,20.539,37.65,0
10107,6,2025-03-05 02:15:00,11.293,78.23,0
10108,163,2025-02-08 15:48:00,20.158,62.99,0
10109,4,2025-01-23 17:14:00,20.391,13.31,0
10110,644,2025-06-27 22:56:00,11.226,9.13,0
10111,752,2025-03-14 21:42:00,9.13,85.68,0
10112,129,2025-03-18 03:42:00,18.702,31.69,0
10113,224,2025-05-16 17:49:00,21.42,390.4,0
10114,281,2025-06-14 12:26:00,3.942,75.86,1
10115,649,2025-02-23 16:20:00,20.782,104.83,0
10116,325,2025-03-23 13:58:00,10.914,16.44,0
10117,34,2025-03-28 07:05:00,13.03,32.73,0
10118,468,2025-02-16 22:07:00,20.403,66.84,0
10119,117,2025-01-23 22:13:00,12.257,32.72,0
10120,516,2025-06-15 18:52:00,18.58,36.6,0
10121,685,2025-05-06 16:36:00,10.058,42.53,0
10122,54,2025-05-03 05:51:00,13.303,19.61,0
10123,795,2025-02-27 04:21:00,21.17,17.26,0
10124,530,2025-04-29 21:11:00,11.168,30.23,0
10125,41,2025-01-25 08:10:00,17.824,25.12,0
10126,298,2025-01-22 06:07:00,20.874,17.35,1
10127,134,2025-06-21 20:10:00,18.989,31.62,0
10128,706,2025-02-11 03:54:00,21.272,12.31,0
10129,578,2025-05-19 12:46:00,21.212,64.41,0
10130,298,2025-02-20 01:44:00,9.591,56.1,0
10131,423,2025-04-28 10:03:00,16.423,60.48,0
10132,278,2025-04-21 04:06:00,13.977,17.89,0
10133,324,2025-05-11 03:21:00,17.558,16.17,0
10134,510,2025-06-21 16:08:00,18.396,100.72,0
10135,155,2025-03-18 14:07:00,11.433,29.93,0
10136,607,2025-06-05 20:45:00,19.198,55.23,0
10137,756,2025-02-23 16:47:00,13.729,13.92,0
10138,779,2025-06-23 11:21:00,17.194,27.85,0
10139,137,2025-03-31 23:56:00,13.988,90.81,0
10140,329,2025-06-01 22:34:00,2.016,38.95,1
10141,212,2025-05-29 13:06:00,17.715,28.66,0
10142,507,2025-04-25 05:27:00,15.587,55.06,0
10143,259,2025-06-23 11:35:00,19.941,45.07,0
10144,315,2025-05-02 13:19:00,19.004,185.48,0
10145,110,2025-04-19 22:48:00,20.157,36.16,0
10146,447,2025-02-15 13:36:00,18.721,1563.75,1
10147,428,2025-03-09 17:52:00,20.836,31.42,0
10148,441,2025-01-02 02:35:00,10.193,15.87,0
10149,273,2025-05-10 06:38:00,16.967,49.05,0
10150,604,2025-04-20 05:29:00,9.154,10.83,0
10151,486,2025-05-06 11:19:00,14.995,77.06,0
10152,141,2025-04-24 03:59:00,20.059,12.21,0
10153,294,2025-02-14 13:02:00,18.158,17.24,0
10154,528,2025-06-29 23:46:00,16.161,16.12,0
10155,93,2025-03-20 09:25:00,17.716,57.52,0
10156,281,2025-05-06 21:54:00,10.426,14.29,0
10157,698,2025-01-25 02:56:00,21.031,52.61,0
10158,353,2025-04-18 10:06:00,10.975,20.42,0
10159,407,2025-03-14 09:50:00,10.338,31.87,0
10160,545,2025-06-16 23:45:00,9.96,22.78,0
10161,257,2025-05-18 07:04:00,21.107,225.2,0
10162,661,2025-06-18 05:35:00,14.452,9.25,0
10163,13,2025-02-26 12:03:00,15.463,51.78,0
10164,378,2025-04-29 19:29:00,13.306,34.73,0
10165,478,2025-04-24 22:42:00,8.382,18.76,0
10166,191,2025-02-15 04:31:00,8.933,48.0,0
10167,626,2025-02-28 23:26:00,8.221,16.23,0
10168,63,2025-05-02 11:26:00,15.546,14.83,0
10169,520,2025-01-27 11:29:00,10.709,13.99,0
10170,506,2025-03-14 00:07:00,13.63,37.38,0
10171,630,2025-05-14 10:47:00,14.445,21.67,0
10172,165,2025-06-01 09:50:00,15.456,17.49,0
10173,123,2025-04-17 01:49:00,20.499,46.05,0
10174,464,2025-05-01 11:46:00,8.605,82.93,0
10175,777,2025-05-29 13:58:00,14.919,11.25,0
10176,627,2025-02-11 14:32:00,9.846,45.61,0
10177,169,2025-05-03 05:04:00,20.971,53.22,0
10178,326,2025-05-13 10:35:00,20.844,96.96,0
10179,213,2025-05-28 02:16:00,9.959,27.77,0
10180,623,2025-04-20 11:28:00,9.643,120.44,0
10181,409,2025-01-28 21:22:00,9.538,55.83,0
10182,349,2025-01-10 02:08:00,9.373,7.78,0
10183,4,2025-04-21 15:00:00,10.213,44.5,0
10184,506,2025-02-19 19:56:00,10.18,34.51,0
10185,353,2025-03-08 03:04:00,10.289,76.91,0
10186,31,2025-03-25 03:17:00,10.08,89.94,0
10187,156,2025-05-15 08:54:00,13.291,16.09,0
10188,581,2025-03-05 18:48:00,11.555,72.27,0
10189,599,2025-04-15 09:58:00,13.839,31.56,0
10190,395,2025-03-31 14:51:00,20.512,19.85,0
10191,606,2025-01-10 18:03:00,12.928,111.55,0
10192,590,2025-05-05 10:53:00,12.011,23.92,0
10193,492,2025-04-07 00:55:00,20.801,35.91,0
10194,166,2025-02-09 17:35:00,12.503,484.83,1
10195,337,2025-05-14 23:20:00,9.708,52.83,0
10196,653,2025-01-18 22:43:00,16.666,100.59,0
10197,248,2025-02-17 07:14:00,11.945,126.84,0
10198,528,2025-02-13 00:31:00,15.279,72.18,0
